Distance_(pixels),Gray_Value
314,5.266
315,4.911
316,5.516
317,5.242
318,5.629
319,5.056
320,5.024
321,5.331
322,5.315
323,4.734
324,5.113
325,5.718
326,5.242
327,5.435
328,5.395
329,5.411
330,5.968
331,6.226
332,6.113
333,5.895
334,5.976
335,6.484
336,6.645
337,6.347
338,6.742
339,6.831
340,6.516
341,7.024
342,7.242
343,7.806
344,7.782
345,8.129
346,8.008
347,8.548
348,8.540
349,8.581
350,8.742
351,9.032
352,8.952
353,9.113
354,9.734
355,9.952
356,9.766
357,9.935
358,9.968
359,10.016
360,10.621
361,10.629
362,10.556
363,10.774
364,11.355
365,11.194
366,10.903
367,10.532
368,11.008
369,10.806
370,11.032
371,10.879
372,11.121
373,11.121
374,11.145
375,11.435
376,11.492
377,10.710
378,11.210
379,11.331
380,11.121
381,10.895
382,11.323
383,12.121
384,11.847
385,12.452
386,12.339
387,12.435
388,12.210
389,13.129
390,13.452
391,13.444
392,13.855
393,13.661
394,14.621
395,14.460
396,15.806
397,15.524
398,15.960
399,16.435
400,16.694
401,17.597
402,18.089
403,18.460
404,19.177
405,19.911
406,20.315
407,20.298
408,20.621
409,21.202
410,21.532
411,21.605
412,22.677
413,22.629
414,23.468
415,23.395
416,24.153
417,24.105
418,24.573
419,24.661
420,24.782
421,25.113
422,25.121
423,25.508
424,25.661
425,25.500
426,25.113
427,25.863
428,26.411
429,25.726
430,25.992
431,25.847
432,25.758
433,26.427
434,26.250
435,26.298
436,26.895
437,27.129
438,26.363
439,27.097
440,27.234
441,27.556
442,27.790
443,27.911
444,27.573
445,27.952
446,28.492
447,29.089
448,29.153
449,29.597
450,30.097
451,30.653
452,31.137
453,31.629
454,32.468
455,33.500
456,33.589
457,34.371
458,35.129
459,36.145
460,36.685
461,37.613
462,38.742
463,38.903
464,40.121
465,41.411
466,42.032
467,42.750
468,43.242
469,43.927
470,44.129
471,44.823
472,45.363
473,46.718
474,46.460
475,47.363
476,48.565
477,48.218
478,49.371
479,49.492
480,50.024
481,49.879
482,50.831
483,50.242
484,50.774
485,50.806
486,50.815
487,51.524
488,51.355
489,51.613
490,50.935
491,51.581
492,51.734
493,51.403
494,51.484
495,52.806
496,53.040
497,52.766
498,52.831
499,52.879
500,53.371
501,53.460
502,54.105
503,54.976
504,54.677
505,54.919
506,56.694
507,55.734
508,57.202
509,57.774
510,58.984
511,60.177
512,59.774
513,61.444
514,61.726
515,62.750
516,63.823
517,64.782
518,66.315
519,67.960
520,67.395
521,68.306
522,69.750
523,70.887
524,71.952
525,73.065
526,74.073
527,74.089
528,75.823
529,77.274
530,76.927
531,77.395
532,78.516
533,78.984
534,79.363
535,80.339
536,80.847
537,80.500
538,81.024
539,81.371
540,82.016
541,81.984
542,81.468
543,82.089
544,81.871
545,82.290
546,82.492
547,81.548
548,81.484
549,81.161
550,82.694
551,82.726
552,81.573
553,81.274
554,81.306
555,81.258
556,82.008
557,81.202
558,82.250
559,82.266
560,82.645
561,82.419
562,82.992
563,83.637
564,83.960
565,84.202
566,84.516
567,85.960
568,86.185
569,87.097
570,88.290
571,89.540
572,90.105
573,92.129
574,91.944
575,93.379
576,93.815
577,95.129
578,95.597
579,96.371
580,98.540
581,99.710
582,100.226
583,100.879
584,101.218
585,102.702
586,104.282
587,104.379
588,105.355
589,105.363
590,106.597
591,107.153
592,107.403
593,107.871
594,108.137
595,108.653
596,108.024
597,109.008
598,108.581
599,109.250
600,108.226
601,107.911
602,108.097
603,108.831
604,107.895
605,107.661
606,106.637
607,107.040
608,107.395
609,107.323
610,106.532
611,105.548
612,106.653
613,106.653
614,106.685
615,105.766
616,105.129
617,105.806
618,107.371
619,107.347
620,107.008
621,107.452
622,107.984
623,107.427
624,108.911
625,108.879
626,110.016
627,109.823
628,111.089
629,111.242
630,111.452
631,113.185
632,113.452
633,114.669
634,116.040
635,116.927
636,118.290
637,119.065
638,119.815
639,120.444
640,120.790
641,121.710
642,122.831
643,123.419
644,124.653
645,124.540
646,124.879
647,125.226
648,126.185
649,126.516
650,127.556
651,127.492
652,127.024
653,127.097
654,127.532
655,127.226
656,127.806
657,127.210
658,126.806
659,126.016
660,125.048
661,125.048
662,123.782
663,123.774
664,123.129
665,123.653
666,121.597
667,121.419
668,120.734
669,120.452
670,120.137
671,119.234
672,119.355
673,118.226
674,117.774
675,117.839
676,117.613
677,117.452
678,117.331
679,118.000
680,117.355
681,117.194
682,116.790
683,117.815
684,118.016
685,118.339
686,118.710
687,119.089
688,119.863
689,119.556
690,119.935
691,120.758
692,121.637
693,122.944
694,122.919
695,124.597
696,125.121
697,126.685
698,126.435
699,126.024
700,127.185
701,126.694
702,127.935
703,128.516
704,128.911
705,129.427
706,128.089
707,129.298
708,129.887
709,129.976
710,128.395
711,128.056
712,128.589
713,127.653
714,128.137
715,126.927
716,127.524
717,126.669
718,125.984
719,125.508
720,123.823
721,121.661
722,121.331
723,121.323
724,119.766
725,118.347
726,118.734
727,117.710
728,116.548
729,115.597
730,114.847
731,114.113
732,113.839
733,113.177
734,112.831
735,113.282
736,110.911
737,109.984
738,110.911
739,111.315
740,111.548
741,111.161
742,110.266
743,110.548
744,111.484
745,111.589
746,111.637
747,111.573
748,111.597
749,111.750
750,113.395
751,112.871
752,114.153
753,114.927
754,113.516
755,113.500
756,113.944
757,115.306
758,115.476
759,115.476
760,116.435
761,116.726
762,115.500
763,115.782
764,115.524
765,115.145
766,114.879
767,114.532
768,113.419
769,113.766
770,113.097
771,113.476
772,112.073
773,112.331
774,111.992
775,110.766
776,109.726
777,109.911
778,107.823
779,106.968
780,106.629
781,105.597
782,104.153
783,103.379
784,101.871
785,101.685
786,99.419
787,98.444
788,98.234
789,97.161
790,97.008
791,95.605
792,95.516
793,95.040
794,94.089
795,93.081
796,92.774
797,92.250
798,92.202
799,91.613
800,91.694
801,91.452
802,92.210
803,91.169
804,91.798
805,91.677
806,92.089
807,91.468
808,91.234
809,90.952
810,92.218
811,93.169
812,93.185
813,93.089
814,93.363
815,93.565
816,93.831
817,93.347
818,93.694
819,93.323
820,93.210
821,92.476
822,93.234
823,93.516
824,92.968
825,91.823
826,91.121
827,90.911
828,90.935
829,90.355
830,89.169
831,88.315
832,87.815
833,86.653
834,85.331
835,84.185
836,84.661
837,83.685
838,82.194
839,81.121
840,79.113
841,78.210
842,77.153
843,76.387
844,74.968
845,74.323
846,72.468
847,71.089
848,71.169
849,69.710
850,68.806
851,68.298
852,66.516
853,66.202
854,65.234
855,65.016
856,64.935
857,64.556
858,63.782
859,63.194
860,63.500
861,62.347
862,61.766
863,62.016
864,61.863
865,61.532
866,62.629
867,62.274
868,62.323
869,62.000
870,62.234
871,61.750
872,61.137
873,61.516
874,60.298
875,61.032
876,61.290
877,60.839
878,61.234
879,60.726
880,60.806
881,60.016
882,60.065
883,59.605
884,59.976
885,58.548
886,58.218
887,57.452
888,57.435
889,56.855
890,56.048
891,55.331
892,54.500
893,53.339
894,52.935
895,51.435
896,50.976
897,50.403
898,48.653
899,47.790
900,47.516
901,46.605
902,46.161
903,44.726
904,44.048
905,42.855
906,43.040
907,42.347
908,40.879
909,40.556
910,40.218
911,39.153
912,38.653
913,38.589
914,36.855
915,36.887
916,37.347
917,36.839
918,35.532
919,35.831
920,35.347
921,35.282
922,35.274
923,34.363
924,33.815
925,34.081
926,33.645
927,33.887
928,34.290
929,33.992
930,33.952
931,33.315
932,33.548
933,32.815
934,33.476
935,33.411
936,33.484
937,32.798
938,33.331
939,32.935
940,33.113
941,32.444
942,32.347
943,31.645
944,31.363
945,31.266
946,29.919
947,30.323
948,29.492
949,29.056
950,28.395
951,28.532
952,27.516
953,27.419
954,26.645
955,26.129
956,25.710
957,25.121
958,24.815
959,23.895
960,23.081
961,22.548
962,21.790
963,22.105
964,21.032
965,20.145
966,20.008
967,19.234
968,18.718
969,18.702
970,18.202
971,18.073
972,17.516
973,17.548
974,17.258
975,16.427
976,16.532
977,16.960
978,15.742
979,15.710
980,15.468
981,15.621
982,15.177
983,15.742
984,14.855
985,15.185
986,15.242
987,14.919
988,14.548
989,14.339
990,14.847
991,14.597
992,14.452
993,15.226
994,15.435
995,14.871
996,14.323
997,14.427
998,14.371
999,14.000
1000,14.960
1001,14.669
1002,14.444
1003,13.718
1004,13.516
1005,13.653
1006,13.395
1007,12.895
1008,12.815
1009,13.097
1010,12.540
1011,12.306
1012,12.032
1013,11.855
1014,11.435
1015,11.129
1016,11.242
1017,10.605
1018,10.460
1019,10.306
1020,9.685
1021,9.435
1022,9.169
1023,8.887
1024,9.298
1025,8.960
1026,8.758
1027,8.129
1028,8.032
1029,8.008
1030,7.750
1031,7.468
1032,7.419
1033,7.444
1034,6.863
1035,7.105
1036,7.169
1037,6.815
1038,7.073
1039,6.702
1040,6.427
1041,6.702
1042,6.774
1043,6.532
1044,6.750
1045,6.565
1046,6.113
1047,6.153
1048,6.637
1049,6.484
1050,6.524
1051,6.548
1052,6.629
1053,7.347
1054,6.653
1055,6.427
1056,6.944
1057,6.710
1058,6.484
1059,6.815
1060,6.637
1061,6.556
1062,6.621
1063,6.645
1064,6.484
1065,6.516
1066,6.726
1067,6.895
1068,7.339
1069,6.516
1070,6.234
1071,6.008
1072,6.500
1073,6.468
1074,6.024
1075,6.516
1076,6.323
1077,6.274
1078,5.927
1079,5.919
1080,5.669
1081,6.427
1082,5.734
1083,5.645
1084,5.427
1085,5.460
1086,5.573
1087,5.540
1088,5.177
1089,5.524
1090,4.960
1091,5.185
1092,5.113
1093,4.968
1094,5.508
1095,5.435
1096,5.508
1097,5.411
1098,4.790
1099,4.831
1100,5.694
1101,5.621
1102,5.177
1103,5.468
1104,5.226
1105,6.016
1106,5.540
1107,5.250
1108,5.556
1109,5.290
1110,5.790
1111,5.887
1112,5.597
1113,5.710
1114,5.355
1115,5.315
1116,5.556
1117,5.581
1118,5.548
1119,6.016
1120,5.976
1121,5.968
1122,6.113
1123,6.234
1124,6.161
1125,6.315
1126,6.113
1127,6.395
1128,6.774
1129,6.508
1130,5.919
1131,6.298
1132,6.427
1133,6.500
1134,6.153
1135,7.032
1136,6.774
1137,6.573
1138,6.274
1139,6.032
1140,7.202
1141,6.460
1142,6.331
1143,6.444
1144,6.363
1145,6.379
1146,6.387
1147,6.194
1148,6.105
1149,6.565
1150,6.419
1151,6.444
1152,6.548
1153,6.790
1154,6.661
1155,6.290
1156,6.323
1157,6.129
1158,6.137
1159,6.468
1160,6.847
1161,6.548
1162,6.540
1163,6.258
1164,6.371
1165,6.419
1166,6.798
1167,6.774
1168,6.790
1169,7.121
1170,7.226
1171,7.145
1172,7.202
1173,6.992
1174,7.427
1175,6.766
1176,7.242
1177,7.129
1178,7.089
1179,7.427
1180,7.105
1181,7.218
1182,7.371
1183,6.790
1184,7.419
1185,7.258
1186,7.298
1187,7.395
1188,6.839
1189,7.355
1190,7.282
1191,7.540
1192,6.903
1193,7.589
1194,7.589
1195,7.895
1196,7.403
1197,7.226
1198,7.621
1199,6.992
1200,7.581
1201,7.347
1202,7.161
1203,6.976
1204,7.290
1205,7.331
1206,7.306
1207,7.089
1208,7.202
1209,7.323
1210,7.355
1211,7.258
1212,6.952
1213,7.379
1214,6.694
1215,7.516
1216,7.710
1217,7.065
1218,7.355
1219,7.573
1220,7.637
1221,7.492
1222,6.984
1223,7.597
1224,7.331
1225,7.355
1226,7.185
1227,7.298
1228,7.323
1229,7.250
1230,7.468
1231,7.411
1232,7.669
1233,7.911
1234,7.379
1235,7.669
1236,7.484
1237,7.379
1238,6.976
1239,7.371
1240,7.395
1241,7.452
1242,7.734
1243,6.871
1244,7.306
1245,7.605
1246,7.161
1247,7.185
1248,7.444
1249,7.613
1250,7.347
1251,7.169
1252,7.734
1253,7.121
1254,7.250
1255,7.008
1256,7.113
1257,6.960
1258,6.823
1259,7.621
1260,6.581
1261,6.589
1262,6.653
1263,6.581
1264,6.524
1265,6.282
1266,6.556
1267,6.355
1268,6.492
1269,6.460
1270,6.484
1271,6.532
1272,6.371
1273,6.484
1274,6.290
1275,6.363
1276,6.468
1277,6.694
1278,6.218
1279,5.790
