Distance_(pixels),Gray_Value
400,12.723
401,13.210
402,13.378
403,14.000
404,14.521
405,14.857
406,15.756
407,16.092
408,16.504
409,16.487
410,17.160
411,17.269
412,17.168
413,17.143
414,18.084
415,17.866
416,18.933
417,18.613
418,19.328
419,18.958
420,19.202
421,19.571
422,19.597
423,19.370
424,19.672
425,19.815
426,19.529
427,19.319
428,18.941
429,19.420
430,20.050
431,19.269
432,19.664
433,19.555
434,19.109
435,19.370
436,19.807
437,19.588
438,20.487
439,20.622
440,19.992
441,20.723
442,20.723
443,21.277
444,21.613
445,21.941
446,21.899
447,22.084
448,22.714
449,24.050
450,23.521
451,24.403
452,25.000
453,26.017
454,26.429
455,27.160
456,28.261
457,29.193
458,29.630
459,30.546
460,31.387
461,32.546
462,33.395
463,33.739
464,34.815
465,35.739
466,36.546
467,37.496
468,38.714
469,39.571
470,40.269
471,40.395
472,41.008
473,41.445
474,41.966
475,42.345
476,42.798
477,43.588
478,44.395
479,44.286
480,44.000
481,44.924
482,44.420
483,44.563
484,45.235
485,44.756
486,44.521
487,44.412
488,43.983
489,44.773
490,44.252
491,44.445
492,43.361
493,44.084
494,43.160
495,43.118
496,43.395
497,43.857
498,43.807
499,44.210
500,43.950
501,43.950
502,44.345
503,45.185
504,44.882
505,46.252
506,45.697
507,46.286
508,48.437
509,48.143
510,49.160
511,50.336
512,52.092
513,53.067
514,53.303
515,54.815
516,55.739
517,56.773
518,58.513
519,60.101
520,61.521
521,64.042
522,63.605
523,65.336
524,67.370
525,68.084
526,69.546
527,70.908
528,72.336
529,72.706
530,74.193
531,76.109
532,76.496
533,77.202
534,77.899
535,78.471
536,78.832
537,79.235
538,78.782
539,79.420
540,79.345
541,79.647
542,80.185
543,79.563
544,79.294
545,79.050
546,78.824
547,77.966
548,77.370
549,77.252
550,76.227
551,75.496
552,76.244
553,75.454
554,73.739
555,73.454
556,72.420
557,71.773
558,72.655
559,71.824
560,72.336
561,72.294
562,71.849
563,71.773
564,72.092
565,72.597
566,72.891
567,73.042
568,74.790
569,75.336
570,76.218
571,76.916
572,78.681
573,80.092
574,82.008
575,83.202
576,84.445
577,86.622
578,87.336
579,88.983
580,90.798
581,92.773
582,95.286
583,96.706
584,98.092
585,99.185
586,101.227
587,102.630
588,105.496
589,105.924
590,107.412
591,107.151
592,109.672
593,109.807
594,110.798
595,112.042
596,111.765
597,113.454
598,113.008
599,113.269
600,113.311
601,112.832
602,112.597
603,111.387
604,111.210
605,110.765
606,109.504
607,109.118
608,107.496
609,106.101
610,106.840
611,105.731
612,103.655
613,102.437
614,101.958
615,100.824
616,100.059
617,98.782
618,98.235
619,97.924
620,97.739
621,96.529
622,96.588
623,95.975
624,95.958
625,95.975
626,96.378
627,96.807
628,96.588
629,97.286
630,98.563
631,98.916
632,99.563
633,100.790
634,101.983
635,104.303
636,106.336
637,106.731
638,109.504
639,111.286
640,112.118
641,114.218
642,114.042
643,116.639
644,118.395
645,120.168
646,121.445
647,123.538
648,124.025
649,124.697
650,127.261
651,128.227
652,129.924
653,129.538
654,129.874
655,129.655
656,131.017
657,130.790
658,130.454
659,131.378
660,130.748
661,129.084
662,128.681
663,127.689
664,126.395
665,125.008
666,124.521
667,123.462
668,121.025
669,119.790
670,119.412
671,116.882
672,114.941
673,113.622
674,112.840
675,110.076
676,108.193
677,107.462
678,106.933
679,105.513
680,104.042
681,104.202
682,102.664
683,102.185
684,101.042
685,100.908
686,100.807
687,101.084
688,100.790
689,101.319
690,101.924
691,101.782
692,101.891
693,102.521
694,105.008
695,105.655
696,107.546
697,109.101
698,111.353
699,112.815
700,114.689
701,115.504
702,116.176
703,117.269
704,120.639
705,121.697
706,122.168
707,124.353
708,124.765
709,126.622
710,128.471
711,129.328
712,129.059
713,129.899
714,130.345
715,131.244
716,130.891
717,129.941
718,130.160
719,130.387
720,129.538
721,129.227
722,126.630
723,125.277
724,124.790
725,123.798
726,121.269
727,120.126
728,119.387
729,116.958
730,115.235
731,113.202
732,112.185
733,111.202
734,109.042
735,107.109
736,106.311
737,105.319
738,101.815
739,100.882
740,101.176
741,99.857
742,99.513
743,98.538
744,97.252
745,97.059
746,96.706
747,95.891
748,95.513
749,96.151
750,96.647
751,96.168
752,97.555
753,98.454
754,98.866
755,100.076
756,100.008
757,101.067
758,102.202
759,102.378
760,103.731
761,106.328
762,107.748
763,108.235
764,109.008
765,110.437
766,110.210
767,112.445
768,112.168
769,113.840
770,113.546
771,113.941
772,114.571
773,115.361
774,114.849
775,115.731
776,116.000
777,115.462
778,115.773
779,114.395
780,113.034
781,112.479
782,111.655
783,110.697
784,109.118
785,108.059
786,106.092
787,104.790
788,102.378
789,100.286
790,98.193
791,96.588
792,95.681
793,93.840
794,91.908
795,90.681
796,88.462
797,86.672
798,85.681
799,82.882
800,82.328
801,81.387
802,80.050
803,79.412
804,78.395
805,77.387
806,76.782
807,76.429
808,75.672
809,74.983
810,74.874
811,75.134
812,75.790
813,75.773
814,75.605
815,76.563
816,77.580
817,78.168
818,78.798
819,78.798
820,80.118
821,80.017
822,80.983
823,81.328
824,82.798
825,83.555
826,83.958
827,84.235
828,84.143
829,83.950
830,85.723
831,85.697
832,85.361
833,85.277
834,85.353
835,85.664
836,84.336
837,83.815
838,85.017
839,83.672
840,82.395
841,81.739
842,79.143
843,78.992
844,77.622
845,76.252
846,75.319
847,74.084
848,71.563
849,70.193
850,68.739
851,67.303
852,65.891
853,63.975
854,62.588
855,61.697
856,59.471
857,57.756
858,56.765
859,56.387
860,54.420
861,53.286
862,52.471
863,51.235
864,49.731
865,49.420
866,48.748
867,48.277
868,48.597
869,47.462
870,47.092
871,47.151
872,46.866
873,46.580
874,46.445
875,46.378
876,46.101
877,46.134
878,47.252
879,47.538
880,47.975
881,48.891
882,48.479
883,48.151
884,48.924
885,49.361
886,49.487
887,49.261
888,49.134
889,49.731
890,50.076
891,50.050
892,49.118
893,49.798
894,49.714
895,49.328
896,48.798
897,48.521
898,47.832
899,48.227
900,46.067
901,45.798
902,44.613
903,44.378
904,43.588
905,42.395
906,41.689
907,40.538
908,40.521
909,39.655
910,37.790
911,37.050
912,37.008
913,34.815
914,33.992
915,33.546
916,31.807
917,31.059
918,31.244
919,30.193
920,28.529
921,27.697
922,27.378
923,26.563
924,26.361
925,25.521
926,24.782
927,24.807
928,23.630
929,23.378
930,23.782
931,23.252
932,22.933
933,22.731
934,22.966
935,22.210
936,22.798
937,22.370
938,22.824
939,22.277
940,22.849
941,22.832
942,22.639
943,22.496
944,23.084
945,22.681
946,22.983
947,23.370
948,22.655
949,22.361
950,22.832
951,22.546
952,21.983
953,22.471
954,21.832
955,22.378
956,21.521
957,21.731
958,21.269
959,21.235
960,20.664
961,20.218
962,19.126
963,18.941
964,18.924
965,18.420
966,18.227
967,17.176
968,17.092
969,16.008
970,15.849
971,15.387
972,15.084
973,14.571
974,13.975
975,14.244
976,13.395
977,12.832
978,12.210
979,12.143
980,11.395
981,10.950
982,11.017
983,10.983
984,10.126
985,9.790
986,9.504
987,9.496
988,9.546
989,9.387
990,8.908
991,8.311
992,9.218
993,8.395
994,8.303
995,9.050
996,9.126
997,8.672
998,8.151
999,8.403
1000,8.244
1001,8.067
1002,9.000
1003,8.723
1004,8.908
1005,8.227
1006,8.059
1007,8.580
1008,7.916
1009,8.252
1010,8.269
1011,8.143
1012,8.084
1013,8.034
1014,7.908
1015,7.891
1016,7.496
1017,7.588
1018,7.807
1019,7.361
1020,7.311
1021,7.303
1022,6.782
1023,7.218
1024,6.765
1025,6.437
1026,6.773
1027,6.748
1028,6.420
1029,6.395
1030,6.092
1031,5.798
1032,5.882
1033,5.496
1034,5.580
1035,5.605
1036,5.000
1037,5.244
1038,5.193
1039,4.992
1040,4.933
1041,4.975
1042,4.807
1043,4.546
1044,4.681
1045,4.639
1046,4.681
1047,4.571
1048,4.277
1049,4.017
1050,4.420
1051,4.277
1052,4.176
1053,4.193
1054,4.328
1055,4.857
1056,4.748
1057,4.403
1058,4.588
1059,4.773
1060,4.319
1061,4.605
1062,4.664
1063,4.429
1064,4.840
1065,5.008
1066,4.521
1067,4.403
1068,4.739
1069,5.294
1070,5.420
1071,4.958
1072,4.269
1073,4.454
1074,5.269
1075,4.756
1076,4.563
1077,5.000
1078,4.992
1079,5.008
1080,4.681
1081,4.765
1082,4.529
1083,4.966
1084,4.681
1085,4.840
1086,4.588
1087,4.437
1088,4.731
1089,4.815
1090,4.664
1091,4.756
1092,3.992
1093,4.832
1094,4.378
1095,4.546
1096,5.176
1097,4.891
1098,5.202
1099,4.966
1100,4.849
1101,4.479
1102,5.672
1103,5.395
1104,5.479
1105,5.462
1106,5.218
1107,5.681
1108,5.731
1109,5.462
1110,5.546
1111,5.429
1112,5.941
1113,6.000
1114,6.361
1115,5.874
1116,5.597
1117,5.899
1118,5.992
1119,5.882
1120,5.908
1121,6.050
1122,6.689
1123,6.370
1124,6.521
1125,6.840
1126,6.655
1127,6.387
1128,6.630
1129,6.857
1130,7.328
1131,7.017
1132,6.571
1133,6.916
1134,6.992
1135,6.966
1136,6.773
1137,7.445
1138,7.277
1139,6.765
1140,6.950
1141,6.563
1142,7.639
1143,6.815
1144,6.924
1145,6.983
1146,6.899
1147,6.807
1148,6.689
1149,6.933
1150,6.370
1151,6.924
1152,6.966
1153,6.857
1154,6.790
1155,7.202
1156,6.849
1157,6.933
1158,6.622
1159,6.655
1160,6.630
1161,6.664
1162,7.000
1163,7.008
1164,7.042
1165,6.580
1166,7.025
1167,7.101
1168,7.454
1169,7.756
1170,7.378
1171,7.790
1172,7.555
1173,7.723
1174,8.176
1175,7.975
1176,8.361
1177,7.933
1178,8.059
1179,7.941
1180,8.412
1181,8.244
1182,8.151
1183,8.529
1184,8.714
1185,8.210
1186,8.899
1187,8.630
1188,9.134
1189,8.664
1190,8.723
1191,8.706
1192,8.689
1193,9.160
1194,8.092
1195,8.571
1196,8.605
1197,9.286
1198,8.630
1199,8.664
1200,8.613
1201,8.235
1202,8.622
1203,8.429
1204,7.983
1205,7.933
1206,8.168
1207,8.429
1208,8.244
1209,7.899
1210,7.857
1211,8.076
1212,7.882
1213,7.992
1214,7.513
1215,8.017
1216,7.588
1217,8.067
1218,7.874
1219,7.471
1220,7.916
1221,7.513
1222,7.782
1223,7.790
1224,7.546
1225,7.538
1226,7.647
1227,7.849
1228,7.471
1229,7.546
1230,7.672
1231,7.765
1232,7.924
1233,7.395
1234,7.882
1235,8.235
1236,8.118
1237,8.261
1238,8.294
1239,8.034
1240,7.731
1241,8.084
1242,8.151
1243,8.261
1244,8.378
1245,7.958
1246,8.361
1247,8.395
1248,8.294
1249,8.303
1250,8.613
1251,8.286
1252,8.277
1253,8.521
1254,8.849
1255,8.202
1256,8.420
1257,8.227
1258,8.303
1259,8.244
1260,7.790
1261,8.378
1262,7.807
1263,7.613
1264,7.571
1265,7.613
1266,7.622
1267,6.975
1268,7.487
1269,6.983
1270,6.908
1271,7.042
1272,6.950
1273,6.832
1274,6.840
1275,6.849
1276,6.546
1277,6.790
1278,6.639
1279,6.176
1280,6.151
1281,6.185
