Distance_(pixels),Gray_Value
400,11.023
401,11.062
402,11.186
403,11.636
404,11.783
405,12.109
406,12.535
407,12.775
408,13.023
409,13.349
410,13.605
411,14.054
412,14.147
413,14.450
414,15.357
415,15.775
416,16.729
417,16.318
418,17.178
419,17.349
420,18.171
421,19.233
422,19.310
423,19.550
424,20.271
425,20.558
426,21.527
427,21.721
428,22.217
429,22.946
430,23.256
431,23.775
432,24.310
433,24.512
434,24.364
435,25.271
436,25.822
437,26.008
438,26.868
439,26.969
440,26.907
441,26.899
442,27.031
443,27.984
444,27.248
445,27.419
446,27.101
447,27.147
448,27.775
449,28.349
450,27.744
451,27.612
452,28.140
453,28.380
454,27.442
455,28.194
456,28.682
457,28.899
458,28.791
459,29.209
460,29.047
461,29.512
462,29.651
463,30.279
464,30.287
465,31.109
466,32.101
467,32.209
468,32.713
469,33.395
470,33.930
471,34.667
472,35.178
473,35.876
474,36.550
475,37.984
476,38.450
477,38.907
478,40.465
479,40.721
480,41.884
481,43.333
482,43.225
483,44.023
484,45.961
485,46.163
486,46.930
487,47.519
488,48.481
489,49.264
490,49.651
491,51.109
492,50.488
493,52.357
494,52.736
495,52.721
496,53.853
497,54.907
498,55.620
499,55.287
500,55.783
501,55.907
502,56.372
503,57.411
504,57.488
505,57.550
506,57.202
507,57.225
508,58.705
509,57.853
510,58.372
511,58.729
512,59.217
513,59.333
514,59.008
515,59.442
516,59.333
517,59.411
518,60.202
519,60.512
520,61.225
521,62.264
522,61.132
523,61.884
524,61.938
525,62.822
526,64.178
527,65.256
528,65.589
529,65.643
530,67.225
531,67.899
532,68.062
533,69.101
534,69.899
535,70.574
536,71.217
537,72.163
538,74.054
539,74.047
540,74.876
541,76.946
542,77.589
543,77.341
544,78.310
545,79.388
546,80.705
547,81.039
548,81.628
549,83.124
550,82.868
551,83.031
552,85.519
553,86.155
554,86.093
555,85.922
556,85.822
557,86.946
558,87.310
559,87.690
560,88.915
561,89.519
562,88.752
563,89.279
564,89.992
565,89.667
566,90.372
567,90.457
568,91.512
569,91.302
570,90.938
571,91.194
572,92.256
573,92.566
574,93.395
575,93.736
576,94.070
577,94.047
578,93.256
579,93.969
580,94.667
581,95.589
582,96.279
583,97.279
584,96.651
585,97.016
586,97.101
587,97.667
588,98.388
589,99.667
590,98.736
591,99.891
592,100.884
593,100.798
594,101.791
595,102.667
596,102.922
597,104.202
598,104.426
599,105.411
600,105.868
601,107.240
602,106.519
603,106.450
604,108.194
605,108.186
606,108.450
607,109.620
608,109.101
609,109.953
610,112.000
611,111.884
612,112.147
613,112.465
614,113.380
615,114.419
616,114.636
617,115.341
618,114.822
619,115.450
620,117.302
621,117.093
622,118.047
623,117.845
624,118.496
625,118.023
626,118.915
627,119.178
628,119.760
629,119.434
630,120.767
631,120.488
632,119.946
633,120.543
634,120.698
635,121.961
636,120.721
637,121.860
638,123.155
639,123.690
640,122.147
641,122.264
642,121.822
643,121.605
644,122.543
645,122.163
646,122.349
647,122.419
648,121.961
649,122.124
650,122.488
651,122.302
652,122.178
653,121.496
654,120.814
655,120.442
656,120.713
657,120.403
658,119.915
659,120.605
660,120.132
661,118.341
662,119.628
663,119.605
664,119.171
665,119.078
666,118.605
667,119.062
668,118.690
669,118.008
670,119.093
671,119.240
672,118.643
673,118.977
674,119.349
675,119.659
676,119.527
677,118.705
678,120.535
679,119.953
680,120.628
681,121.806
682,121.155
683,121.605
684,121.147
685,122.884
686,122.240
687,122.760
688,123.434
689,123.884
690,123.512
691,123.194
692,123.233
693,123.016
694,123.752
695,124.295
696,124.023
697,124.667
698,124.736
699,125.279
700,125.163
701,124.628
702,123.333
703,123.209
704,124.194
705,123.527
706,123.527
707,123.543
708,121.651
709,122.070
710,123.488
711,123.426
712,120.566
713,120.442
714,119.930
715,119.682
716,120.054
717,119.341
718,119.915
719,119.302
720,118.636
721,118.698
722,117.550
723,115.682
724,116.574
725,117.031
726,115.837
727,114.550
728,116.395
729,115.519
730,115.132
731,115.217
732,115.868
733,115.767
734,116.481
735,116.465
736,116.589
737,117.070
738,115.465
739,116.481
740,118.163
741,117.907
742,118.977
743,119.163
744,118.326
745,119.062
746,119.651
747,119.915
748,120.318
749,120.279
750,120.473
751,120.310
752,121.256
753,121.248
754,121.527
755,121.442
756,119.961
757,120.124
758,120.171
759,120.729
760,120.295
761,119.868
762,119.450
763,119.178
764,117.581
765,116.946
766,116.023
767,115.403
768,113.868
769,113.194
770,111.473
771,110.767
772,109.946
773,109.597
774,108.349
775,107.000
776,106.039
777,105.256
778,104.589
779,102.767
780,101.713
781,99.845
782,99.721
783,98.341
784,98.062
785,97.752
786,96.636
787,96.202
788,94.581
789,93.868
790,92.822
791,92.690
792,92.279
793,92.357
794,92.907
795,92.504
796,92.085
797,92.628
798,92.581
799,92.217
800,93.124
801,92.961
802,92.659
803,92.713
804,93.612
805,93.225
806,94.760
807,94.690
808,94.930
809,94.473
810,93.357
811,93.729
812,95.488
813,95.271
814,95.550
815,95.163
816,95.760
817,94.729
818,94.938
819,94.473
820,93.814
821,93.085
822,92.054
823,91.202
824,91.016
825,91.124
826,89.140
827,87.612
828,86.566
829,85.504
830,84.519
831,83.907
832,82.217
833,79.853
834,79.240
835,77.876
836,76.457
837,75.217
838,74.767
839,73.217
840,72.101
841,70.566
842,68.922
843,68.457
844,67.109
845,66.465
846,65.078
847,64.930
848,63.543
849,62.519
850,62.403
851,62.016
852,61.512
853,61.310
854,60.465
855,60.302
856,59.605
857,59.543
858,59.457
859,60.256
860,59.938
861,59.915
862,60.163
863,60.124
864,60.240
865,60.194
866,60.116
867,60.721
868,61.054
869,61.031
870,60.744
871,60.705
872,60.481
873,60.659
874,59.543
875,59.752
876,58.605
877,58.605
878,58.504
879,58.310
880,57.791
881,57.543
882,56.434
883,55.605
884,55.163
885,54.574
886,53.667
887,52.791
888,51.310
889,50.566
890,49.783
891,48.767
892,47.705
893,46.535
894,45.860
895,44.163
896,43.674
897,41.868
898,40.783
899,41.062
900,38.783
901,38.147
902,36.791
903,36.636
904,36.829
905,34.814
906,34.527
907,33.481
908,33.760
909,33.124
910,32.698
911,31.907
912,32.426
913,31.465
914,31.767
915,31.442
916,30.698
917,30.651
918,31.775
919,30.659
920,30.535
921,30.690
922,30.760
923,30.814
924,31.202
925,30.543
926,30.806
927,31.388
928,30.318
929,30.659
930,31.124
931,30.659
932,30.783
933,30.039
934,30.442
935,29.705
936,30.194
937,29.550
938,29.713
939,28.395
940,28.558
941,27.798
942,27.930
943,26.977
944,26.907
945,25.845
946,25.372
947,25.186
948,24.078
949,23.558
950,22.736
951,22.155
952,21.550
953,20.791
954,19.736
955,20.109
956,18.992
957,18.566
958,17.953
959,17.729
960,16.930
961,16.209
962,15.698
963,15.550
964,14.814
965,14.651
966,14.457
967,13.775
968,13.442
969,12.969
970,12.907
971,12.791
972,12.605
973,12.132
974,12.488
975,12.574
976,12.256
977,12.147
978,12.101
979,12.798
980,11.876
981,11.767
982,11.938
983,11.992
984,11.876
985,11.659
986,11.837
987,11.760
988,11.822
989,12.054
990,11.605
991,11.512
992,11.783
993,11.171
994,11.411
995,11.636
996,11.961
997,11.279
998,11.093
999,10.806
1000,10.395
1001,10.302
1002,11.124
1003,10.535
1004,10.357
1005,9.566
1006,9.163
1007,9.380
1008,8.891
1009,8.744
1010,8.845
1011,8.667
1012,8.054
1013,7.977
1014,7.550
1015,7.729
1016,7.264
1017,7.008
1018,7.248
1019,6.566
1020,6.736
1021,6.628
1022,6.031
1023,6.264
1024,6.116
1025,5.690
1026,6.140
1027,6.047
1028,6.000
1029,5.558
1030,5.597
1031,5.450
1032,5.496
1033,5.140
1034,5.512
1035,5.581
1036,5.062
1037,5.434
1038,5.558
1039,5.287
1040,5.519
1041,5.473
1042,5.248
1043,5.101
1044,5.341
1045,5.194
1046,5.473
1047,5.202
1048,5.016
1049,4.837
1050,5.132
1051,5.109
1052,4.868
1053,4.860
1054,5.023
1055,5.713
1056,5.124
1057,4.891
1058,5.326
1059,5.426
1060,4.729
1061,5.217
1062,5.178
1063,5.085
1064,5.271
1065,5.419
1066,5.333
1067,4.814
1068,5.217
1069,5.636
1070,5.884
1071,5.434
1072,5.256
1073,4.853
1074,6.000
1075,5.496
1076,5.450
1077,5.682
1078,5.736
1079,5.636
1080,5.434
1081,5.837
1082,5.395
1083,6.178
1084,5.922
1085,6.101
1086,5.984
1087,5.744
1088,6.186
1089,6.163
1090,6.155
1091,6.341
1092,5.612
1093,6.287
1094,5.837
1095,6.116
1096,6.264
1097,6.264
1098,6.512
1099,6.310
1100,5.775
1101,5.860
1102,6.674
1103,6.527
1104,6.372
1105,6.473
1106,6.163
1107,6.791
1108,6.388
1109,5.992
1110,6.302
1111,6.155
1112,6.271
1113,6.442
1114,6.643
1115,6.140
1116,6.450
1117,6.194
1118,6.202
1119,6.651
1120,6.202
1121,6.442
1122,6.814
1123,6.806
1124,6.512
1125,7.016
1126,6.767
1127,6.837
1128,6.922
1129,7.302
1130,7.961
1131,7.612
1132,7.566
1133,7.589
1134,8.047
1135,8.217
1136,7.659
1137,8.178
1138,7.977
1139,7.891
1140,8.147
1141,7.907
1142,9.147
1143,8.450
1144,8.643
1145,8.543
1146,8.434
1147,8.705
1148,8.597
1149,8.535
1150,8.605
1151,8.659
1152,8.628
1153,9.031
1154,8.705
1155,9.023
1156,9.163
1157,8.891
1158,8.519
1159,8.953
1160,8.930
1161,8.822
1162,9.047
1163,8.915
1164,8.876
1165,8.473
1166,8.922
1167,8.752
1168,9.279
1169,9.070
1170,8.969
1171,9.333
1172,9.372
1173,9.194
1174,9.357
1175,9.178
1176,9.426
1177,8.961
1178,9.488
1179,9.186
1180,9.465
1181,9.109
1182,8.891
1183,9.496
1184,9.256
1185,8.767
1186,9.256
1187,9.465
1188,9.318
1189,9.535
1190,9.132
1191,9.481
1192,9.504
1193,9.519
1194,8.899
1195,9.341
1196,9.744
1197,9.581
1198,9.403
1199,9.333
1200,9.504
1201,9.310
1202,9.512
1203,9.481
1204,9.225
1205,9.078
1206,9.488
1207,9.504
1208,9.713
1209,9.217
1210,9.310
1211,9.628
1212,9.326
1213,9.550
1214,9.225
1215,9.721
1216,9.155
1217,9.930
1218,10.171
1219,9.721
1220,9.953
1221,9.736
1222,9.922
1223,9.907
1224,9.333
1225,9.349
1226,10.047
1227,9.574
1228,9.589
1229,9.465
1230,9.612
1231,9.643
1232,9.969
1233,9.519
1234,9.558
1235,9.930
1236,9.566
1237,9.705
1238,9.744
1239,9.411
1240,9.078
1241,9.450
1242,9.411
1243,9.388
1244,9.442
1245,8.907
1246,8.930
1247,9.419
1248,8.953
1249,8.891
1250,9.078
1251,9.031
1252,8.783
1253,8.907
1254,9.209
1255,8.659
1256,9.109
1257,8.372
1258,8.922
1259,8.426
1260,8.008
1261,8.814
1262,8.116
1263,8.085
1264,7.961
1265,8.140
1266,8.101
1267,7.612
1268,7.953
1269,7.961
1270,7.667
1271,8.023
1272,7.775
1273,7.946
1274,7.822
1275,8.000
1276,7.915
1277,8.202
1278,8.163
1279,8.039
1280,7.930
1281,7.961
1282,0.000
