Distance_(pixels),Gray_Value
519,51.371
520,49.781
521,49.808
522,49.603
523,49.503
524,50.020
525,49.967
526,49.020
527,49.391
528,49.185
529,49.576
530,49.238
531,49.470
532,49.563
533,49.589
534,49.894
535,50.603
536,51.126
537,51.715
538,52.146
539,53.073
540,53.397
541,54.556
542,54.940
543,55.927
544,57.536
545,57.828
546,59.278
547,60.404
548,60.444
549,61.669
550,63.954
551,64.854
552,65.172
553,66.662
554,67.086
555,68.152
556,70.073
557,70.748
558,72.159
559,72.980
560,73.775
561,73.834
562,75.026
563,75.238
564,76.530
565,76.457
566,76.808
567,77.192
568,76.497
569,77.020
570,77.113
571,76.894
572,77.391
573,77.437
574,76.444
575,76.311
576,75.530
577,74.775
578,74.934
579,74.377
580,74.000
581,73.854
582,72.629
583,72.046
584,71.907
585,71.510
586,71.894
587,71.417
588,70.086
589,70.139
590,70.099
591,70.437
592,70.318
593,70.563
594,70.788
595,71.483
596,71.881
597,72.576
598,72.781
599,73.868
600,73.887
601,74.570
602,75.815
603,76.563
604,77.775
605,78.993
606,80.126
607,81.185
608,83.464
609,84.325
610,84.907
611,86.073
612,87.907
613,88.517
614,90.689
615,91.570
616,92.338
617,93.762
618,94.821
619,95.695
620,96.828
621,97.126
622,97.185
623,98.152
624,97.404
625,97.881
626,98.457
627,97.649
628,98.894
629,98.053
630,98.026
631,97.550
632,97.199
633,96.040
634,95.523
635,94.570
636,94.026
637,93.358
638,92.060
639,91.808
640,89.927
641,88.358
642,88.464
643,87.874
644,86.980
645,85.848
646,84.894
647,83.715
648,84.113
649,83.106
650,83.517
651,82.662
652,81.960
653,82.325
654,82.709
655,82.417
656,83.338
657,83.536
658,83.841
659,84.490
660,85.536
661,86.166
662,86.967
663,88.066
664,88.603
665,90.119
666,90.185
667,92.225
668,93.940
669,94.980
670,95.927
671,97.503
672,98.940
673,99.490
674,100.543
675,101.417
676,103.199
677,104.060
678,104.106
679,105.808
680,106.258
681,106.119
682,106.550
683,106.901
684,106.298
685,106.358
686,107.099
687,106.576
688,105.139
689,104.987
690,102.907
691,102.232
692,101.775
693,101.550
694,100.391
695,99.947
696,99.238
697,97.755
698,96.735
699,94.536
700,93.338
701,92.457
702,91.669
703,89.954
704,89.623
705,88.232
706,86.411
707,85.848
708,86.397
709,85.152
710,83.755
711,83.152
712,83.066
713,82.788
714,82.815
715,82.371
716,83.358
717,82.921
718,83.768
719,84.384
720,84.245
721,83.371
722,85.848
723,86.000
724,86.848
725,87.669
726,89.212
727,90.020
728,90.338
729,91.364
730,92.377
731,93.894
732,95.464
733,95.755
734,96.675
735,98.126
736,97.570
737,97.702
738,100.589
739,99.517
740,100.603
741,100.927
742,99.788
743,100.020
744,100.536
745,99.921
746,99.742
747,98.497
748,98.311
749,97.318
750,97.199
751,96.053
752,95.093
753,94.126
754,91.848
755,90.907
756,89.781
757,88.795
758,87.166
759,86.464
760,85.278
761,83.987
762,81.881
763,81.437
764,79.636
765,78.742
766,77.596
767,77.020
768,75.563
769,74.821
770,74.252
771,73.828
772,73.563
773,73.517
774,73.291
775,73.238
776,72.742
777,73.079
778,72.192
779,72.980
780,73.808
781,74.126
782,74.457
783,75.325
784,75.623
785,76.053
786,76.649
787,76.987
788,77.325
789,77.907
790,78.954
791,79.437
792,80.397
793,81.205
794,81.166
795,81.861
796,82.205
797,82.033
798,83.086
799,83.325
800,83.503
801,82.967
802,83.066
803,82.411
804,82.623
805,82.126
806,82.219
807,80.834
808,79.371
809,78.437
810,78.106
811,77.179
812,76.119
813,74.788
814,74.384
815,72.914
816,71.735
817,70.060
818,69.099
819,67.616
820,66.238
821,65.497
822,64.411
823,63.298
824,61.834
825,60.325
826,59.172
827,58.192
828,57.609
829,57.609
830,56.053
831,55.424
832,55.066
833,54.715
834,53.477
835,54.132
836,54.113
837,54.152
838,53.781
839,54.278
840,52.894
841,53.768
842,53.921
843,54.397
844,54.781
845,55.113
846,55.013
847,54.887
848,55.523
849,56.166
850,56.404
851,56.344
852,56.444
853,57.179
854,56.232
855,56.735
856,56.874
857,57.192
858,57.563
859,57.053
860,56.887
861,56.768
862,55.252
863,55.894
864,55.119
865,54.358
866,54.868
867,53.543
868,52.536
869,52.020
870,50.768
871,50.258
872,48.490
873,48.119
874,46.874
875,45.603
876,45.007
877,44.391
878,43.444
879,42.861
880,41.344
881,40.139
882,39.185
883,38.430
884,37.238
885,36.543
886,35.947
887,35.728
888,35.026
889,34.358
890,33.576
891,33.020
892,32.768
893,32.384
894,32.139
895,31.517
896,31.497
897,31.874
898,31.066
899,30.477
900,31.338
901,31.093
902,31.536
903,31.053
904,31.285
905,31.265
906,31.788
907,31.702
908,31.841
909,31.808
910,32.470
911,32.265
912,32.331
913,32.490
914,32.338
915,31.874
916,32.868
917,32.113
918,31.490
919,31.523
920,31.245
921,30.795
922,31.265
923,30.450
924,29.788
925,29.967
926,28.974
927,28.344
928,28.152
929,27.596
930,27.185
931,26.079
932,25.854
933,24.980
934,24.940
935,23.940
936,23.166
937,22.384
938,21.907
939,21.397
940,20.954
941,20.007
942,19.980
943,19.225
944,18.556
945,18.391
946,17.457
947,17.318
948,16.629
949,16.404
950,15.841
951,16.040
952,15.517
953,15.417
954,15.192
955,15.060
956,14.914
957,14.801
958,14.868
959,14.715
960,14.185
961,14.450
962,14.152
963,14.755
964,14.371
965,14.199
966,14.351
967,14.278
968,14.371
969,14.490
970,14.437
971,14.470
972,14.563
973,14.629
974,14.437
975,14.338
976,14.258
977,14.589
978,13.702
979,13.603
980,13.450
981,13.649
982,13.331
983,12.947
984,12.768
985,12.795
986,12.887
987,12.152
988,11.675
989,11.199
990,11.656
991,10.821
992,10.576
993,10.629
994,10.795
995,9.967
996,9.656
997,9.358
998,9.073
999,8.702
1000,9.079
1001,8.762
1002,8.305
1003,7.682
1004,7.238
1005,7.629
1006,7.411
1007,6.907
1008,6.788
1009,7.113
1010,6.503
1011,6.662
1012,6.430
1013,6.325
1014,6.073
1015,5.901
1016,6.377
1017,5.907
1018,6.152
1019,5.887
1020,5.735
1021,5.934
1022,6.066
1023,5.768
1024,6.119
1025,6.113
1026,6.172
1027,6.119
1028,5.947
1029,5.954
1030,6.106
1031,5.914
1032,6.166
1033,6.139
1034,5.801
1035,6.093
1036,6.272
1037,5.907
1038,6.066
1039,5.901
1040,5.636
1041,5.497
1042,5.901
1043,5.781
1044,5.695
1045,5.497
1046,5.298
1047,5.238
1048,5.344
1049,5.358
1050,5.060
1051,4.868
1052,5.060
1053,5.384
1054,4.954
1055,4.801
1056,4.861
1057,4.901
1058,4.490
1059,4.397
1060,4.556
1061,4.351
1062,4.450
1063,4.636
1064,3.967
1065,3.887
1066,4.146
1067,4.517
1068,4.748
1069,4.550
1070,4.192
1071,3.834
1072,4.424
1073,4.066
1074,4.106
1075,4.377
1076,4.199
1077,4.113
1078,4.073
1079,4.212
1080,3.974
1081,4.642
1082,4.291
1083,4.570
1084,4.238
1085,4.093
1086,4.311
1087,4.417
1088,4.444
1089,4.808
1090,4.278
1091,4.715
1092,4.305
1093,4.636
1094,4.881
1095,5.013
1096,5.258
1097,4.921
1098,4.497
1099,4.550
1100,5.424
1101,5.212
1102,4.762
1103,4.954
1104,4.841
1105,5.550
1106,5.311
1107,4.940
1108,4.874
1109,4.755
1110,4.974
1111,5.450
1112,5.305
1113,4.828
1114,4.894
1115,4.695
1116,4.821
1117,4.887
1118,4.483
1119,4.689
1120,5.020
1121,4.874
1122,4.728
1123,5.159
1124,4.934
1125,4.623
1126,5.033
1127,5.119
1128,5.477
1129,5.073
1130,4.609
1131,5.079
1132,5.364
1133,5.371
1134,5.093
1135,5.583
1136,4.987
1137,5.477
1138,5.351
1139,5.159
1140,6.351
1141,5.695
1142,5.483
1143,5.642
1144,5.695
1145,5.815
1146,5.834
1147,5.907
1148,5.603
1149,5.801
1150,6.086
1151,6.331
1152,6.311
1153,6.305
1154,6.126
1155,5.987
1156,6.106
1157,6.172
1158,6.238
1159,6.192
1160,6.636
1161,6.205
1162,6.172
1163,6.232
1164,6.073
1165,6.166
1166,6.397
1167,6.212
1168,6.199
1169,6.596
1170,6.603
1171,6.391
1172,6.623
1173,6.291
1174,6.490
1175,5.960
1176,6.450
1177,6.007
1178,6.338
1179,6.298
1180,6.079
1181,6.007
1182,6.146
1183,5.695
1184,6.040
1185,6.152
1186,6.351
1187,6.272
1188,5.974
1189,6.126
1190,6.026
1191,6.232
1192,5.530
1193,6.106
1194,6.695
1195,6.477
1196,6.464
1197,6.285
1198,6.252
1199,6.212
1200,6.272
1201,6.364
1202,6.450
1203,6.384
1204,6.576
1205,6.709
1206,6.987
1207,6.748
1208,6.868
1209,6.967
1210,6.894
1211,6.781
1212,6.834
1213,6.940
1214,6.623
1215,6.894
1216,7.318
1217,7.007
1218,7.073
1219,7.106
1220,7.046
1221,7.073
1222,6.887
1223,6.861
1224,7.126
1225,7.073
1226,6.901
1227,6.762
1228,6.762
1229,6.662
1230,6.907
1231,6.642
1232,6.762
1233,6.848
1234,6.609
1235,6.550
1236,6.609
1237,6.033
1238,5.702
1239,6.298
1240,6.205
1241,6.199
1242,6.232
1243,5.848
1244,5.775
1245,5.894
1246,5.656
1247,5.874
1248,6.159
1249,5.940
1250,5.934
1251,6.013
1252,6.013
1253,5.868
1254,5.828
1255,5.841
1256,6.291
1257,5.901
1258,5.616
1259,6.185
1260,5.603
1261,5.709
1262,6.079
1263,6.013
1264,6.060
1265,5.755
1266,6.205
1267,5.874
1268,5.907
1269,6.152
1270,6.219
1271,5.854
1272,6.073
1273,6.106
1274,6.146
1275,6.179
1276,6.344
1277,6.219
1278,5.728
1279,5.967
