Distance_(pixels),Gray_Value
214,6.766
215,6.711
216,6.672
217,6.625
218,6.617
219,6.062
220,6.492
221,6.211
222,6.195
223,5.656
224,6.328
225,5.617
226,6.055
227,5.648
228,5.273
229,5.719
230,5.750
231,5.836
232,5.266
233,5.711
234,5.305
235,5.484
236,5.148
237,5.375
238,5.617
239,5.203
240,5.289
241,5.609
242,5.609
243,5.664
244,5.242
245,5.398
246,5.195
247,5.438
248,5.547
249,5.914
250,5.508
251,5.797
252,5.594
253,5.242
254,5.477
255,5.156
256,5.648
257,5.250
258,6.008
259,5.508
260,5.352
261,5.148
262,5.422
263,5.250
264,5.484
265,5.273
266,5.188
267,5.164
268,4.789
269,5.406
270,4.914
271,4.922
272,5.227
273,5.211
274,5.750
275,5.000
276,4.812
277,4.688
278,4.570
279,4.203
280,3.727
281,4.180
282,4.016
283,4.695
284,4.383
285,4.031
286,3.953
287,3.992
288,4.008
289,3.742
290,3.523
291,3.836
292,4.039
293,3.992
294,3.750
295,4.227
296,3.617
297,3.391
298,3.289
299,4.008
300,3.617
301,3.812
302,3.656
303,3.539
304,4.047
305,3.289
306,3.562
307,3.805
308,3.992
309,3.602
310,4.102
311,3.828
312,3.836
313,4.109
314,4.297
315,4.148
316,4.438
317,4.484
318,4.875
319,4.430
320,4.516
321,4.945
322,4.672
323,4.375
324,5.289
325,4.977
326,4.859
327,5.094
328,4.961
329,4.812
330,5.242
331,5.758
332,5.336
333,5.016
334,5.234
335,5.586
336,5.195
337,4.922
338,5.367
339,5.531
340,4.719
341,5.164
342,5.219
343,5.391
344,5.406
345,5.484
346,5.031
347,5.344
348,5.445
349,4.898
350,5.031
351,5.273
352,4.906
353,5.016
354,5.312
355,5.211
356,5.461
357,5.375
358,5.273
359,5.500
360,5.711
361,5.492
362,5.523
363,5.680
364,6.398
365,6.445
366,6.469
367,6.102
368,6.539
369,6.672
370,6.961
371,7.367
372,7.820
373,7.711
374,8.148
375,8.523
376,9.203
377,8.594
378,9.242
379,9.469
380,9.945
381,9.898
382,10.375
383,11.102
384,11.219
385,11.484
386,12.180
387,12.211
388,11.742
389,12.539
390,13.109
391,12.961
392,13.188
393,13.188
394,13.938
395,13.383
396,14.484
397,14.039
398,13.719
399,13.992
400,13.805
401,14.211
402,14.180
403,14.656
404,14.617
405,14.406
406,14.547
407,14.281
408,14.617
409,14.508
410,14.133
411,14.133
412,14.414
413,14.219
414,14.695
415,14.609
416,15.023
417,14.562
418,15.023
419,15.445
420,15.609
421,15.492
422,16.203
423,16.352
424,16.820
425,16.859
426,17.039
427,18.273
428,18.594
429,18.766
430,19.773
431,20.008
432,20.219
433,21.016
434,21.844
435,22.391
436,23.688
437,24.469
438,24.289
439,25.180
440,25.836
441,26.508
442,27.523
443,27.984
444,27.664
445,28.562
446,29.328
447,30.008
448,29.992
449,30.336
450,30.828
451,31.289
452,31.234
453,31.477
454,32.258
455,32.406
456,32.148
457,32.375
458,32.484
459,32.641
460,32.836
461,32.578
462,32.648
463,32.570
464,32.414
465,33.070
466,32.922
467,32.680
468,33.094
469,32.977
470,32.891
471,32.703
472,33.125
473,33.016
474,32.938
475,33.234
476,33.773
477,33.852
478,34.312
479,34.617
480,35.359
481,35.227
482,36.867
483,36.727
484,37.305
485,38.328
486,39.031
487,40.039
488,40.562
489,41.930
490,42.562
491,43.562
492,44.180
493,45.867
494,46.961
495,48.875
496,49.984
497,50.297
498,51.445
499,51.914
500,53.773
501,55.039
502,55.312
503,57.070
504,57.406
505,58.227
506,59.469
507,59.031
508,60.070
509,60.211
510,61.227
511,62.531
512,61.008
513,62.023
514,61.664
515,61.383
516,62.055
517,61.750
518,62.219
519,62.453
520,60.617
521,60.984
522,60.945
523,60.453
524,61.008
525,60.508
526,60.109
527,59.211
528,59.789
529,60.172
530,59.484
531,59.852
532,58.953
533,59.242
534,59.617
535,59.727
536,60.242
537,60.680
538,60.906
539,61.812
540,62.547
541,63.117
542,64.055
543,64.555
544,65.938
545,67.156
546,68.289
547,68.922
548,70.359
549,71.188
550,73.922
551,75.109
552,75.828
553,76.719
554,78.219
555,79.242
556,81.398
557,81.828
558,83.938
559,85.250
560,85.133
561,85.711
562,87.688
563,88.547
564,89.258
565,90.703
566,91.000
567,91.352
568,91.227
569,91.281
570,91.867
571,92.109
572,92.781
573,92.477
574,91.867
575,91.930
576,90.781
577,90.648
578,90.070
579,89.516
580,89.422
581,88.836
582,87.797
583,86.898
584,86.547
585,86.422
586,86.039
587,85.453
588,85.586
589,84.539
590,84.422
591,84.609
592,84.352
593,84.414
594,84.477
595,85.281
596,85.367
597,85.992
598,86.516
599,87.742
600,88.766
601,89.094
602,89.227
603,91.180
604,92.109
605,93.703
606,93.992
607,96.070
608,98.344
609,99.125
610,100.430
611,101.453
612,103.477
613,105.062
614,105.828
615,107.648
616,108.852
617,110.172
618,112.477
619,112.578
620,113.609
621,114.461
622,115.438
623,115.625
624,116.109
625,115.992
626,116.469
627,115.852
628,117.234
629,115.695
630,115.453
631,115.031
632,114.422
633,113.859
634,112.984
635,112.008
636,111.695
637,110.578
638,109.570
639,108.438
640,106.227
641,106.125
642,104.148
643,104.031
644,102.836
645,102.203
646,101.273
647,99.531
648,100.859
649,99.219
650,100.000
651,98.906
652,98.242
653,97.875
654,97.812
655,98.672
656,99.156
657,99.859
658,100.188
659,100.031
660,102.273
661,102.461
662,103.836
663,104.570
664,105.766
665,107.188
666,108.328
667,109.820
668,111.750
669,112.938
670,114.320
671,115.516
672,117.453
673,117.898
674,118.984
675,120.523
676,122.055
677,122.258
678,123.664
679,124.539
680,125.383
681,125.656
682,125.438
683,124.992
684,125.055
685,124.750
686,125.047
687,124.758
688,123.758
689,121.750
690,120.906
691,119.625
692,118.883
693,119.086
694,117.078
695,116.062
696,115.234
697,114.414
698,112.258
699,110.750
700,108.719
701,106.984
702,107.047
703,104.727
704,104.164
705,103.016
706,101.680
707,100.906
708,101.695
709,100.750
710,99.203
711,98.602
712,98.289
713,98.047
714,99.109
715,98.492
716,99.680
717,99.906
718,100.750
719,101.125
720,101.141
721,100.969
722,103.250
723,103.742
724,104.562
725,105.664
726,107.805
727,108.742
728,109.617
729,110.148
730,111.695
731,112.789
732,114.273
733,115.195
734,116.406
735,116.219
736,115.672
737,115.938
738,118.828
739,117.664
740,119.188
741,118.461
742,117.445
743,117.836
744,117.586
745,116.859
746,115.648
747,114.773
748,114.234
749,113.141
750,113.750
751,110.898
752,109.531
753,108.797
754,106.438
755,104.992
756,103.344
757,102.133
758,100.625
759,98.867
760,98.133
761,97.562
762,95.094
763,94.320
764,92.492
765,92.086
766,89.875
767,89.844
768,87.703
769,87.984
770,87.469
771,87.227
772,87.641
773,86.891
774,87.242
775,87.938
776,88.016
777,88.406
778,88.383
779,88.594
780,89.555
781,90.070
782,91.031
783,91.711
784,92.258
785,93.406
786,93.469
787,94.211
788,95.094
789,95.266
790,96.492
791,96.695
792,97.344
793,97.867
794,97.922
795,98.570
796,98.414
797,98.156
798,97.641
799,98.672
800,98.164
801,97.133
802,96.859
803,96.258
804,95.523
805,94.477
806,94.039
807,92.781
808,90.578
809,89.469
810,89.141
811,87.719
812,85.750
813,84.805
814,83.305
815,82.227
816,80.578
817,78.570
818,77.617
819,76.258
820,74.148
821,73.188
822,72.555
823,71.188
824,69.734
825,69.008
826,67.492
827,67.023
828,66.227
829,66.500
830,65.219
831,65.273
832,64.695
833,64.312
834,64.383
835,64.469
836,65.219
837,64.695
838,65.062
839,65.602
840,65.133
841,66.141
842,66.945
843,66.719
844,67.422
845,68.109
846,67.844
847,67.797
848,67.938
849,68.836
850,68.711
851,68.758
852,68.938
853,69.039
854,67.938
855,67.836
856,67.711
857,68.273
858,67.039
859,66.852
860,66.383
861,65.508
862,63.609
863,63.508
864,62.242
865,61.898
866,60.844
867,59.953
868,58.453
869,57.180
870,56.102
871,54.805
872,53.109
873,52.031
874,50.805
875,49.797
876,49.125
877,47.906
878,46.523
879,45.641
880,44.680
881,43.719
882,43.125
883,42.242
884,41.289
885,40.031
886,39.906
887,39.906
888,39.234
889,39.406
890,38.531
891,38.656
892,38.602
893,37.977
894,37.969
895,37.812
896,37.594
897,38.500
898,37.031
899,37.422
900,38.188
901,38.383
902,38.680
903,38.391
904,38.547
905,38.336
906,39.102
907,39.352
908,39.281
909,38.914
910,39.172
911,38.984
912,39.141
913,38.461
914,38.195
915,37.867
916,38.289
917,37.633
918,36.312
919,36.320
920,35.773
921,34.828
922,34.891
923,33.742
924,32.938
925,32.656
926,31.102
927,30.789
928,29.945
929,29.523
930,28.664
931,27.656
932,27.195
933,25.836
934,25.680
935,24.711
936,24.039
937,22.695
938,23.055
939,22.227
940,21.836
941,21.062
942,20.906
943,19.812
944,19.516
945,19.445
946,18.570
947,18.594
948,18.461
949,18.148
950,17.367
951,17.977
952,17.422
953,17.602
954,17.547
955,17.883
956,17.516
957,17.844
958,17.977
959,17.609
960,17.008
961,17.547
962,17.430
963,17.539
964,17.344
965,17.133
966,17.422
967,16.812
968,17.031
969,17.156
970,17.289
971,17.219
972,16.930
973,17.312
974,17.023
975,16.352
976,16.086
977,16.289
978,15.094
979,15.031
980,14.906
981,15.102
982,13.961
983,13.719
984,13.039
985,13.344
986,12.969
987,12.766
988,12.148
989,11.469
990,11.758
991,10.758
992,10.250
993,10.695
994,10.742
995,10.023
996,9.398
997,9.227
998,8.844
999,8.523
1000,9.086
1001,8.820
1002,8.180
1003,7.758
1004,7.289
1005,7.484
1006,7.188
1007,7.047
1008,7.391
1009,7.281
1010,6.852
1011,7.023
1012,6.656
1013,6.898
1014,6.469
1015,6.516
1016,7.070
1017,6.523
1018,6.695
1019,6.938
1020,6.367
1021,6.922
1022,6.844
1023,6.406
1024,6.906
1025,7.070
1026,6.992
1027,6.805
1028,6.867
1029,6.859
1030,6.500
1031,6.438
1032,6.750
1033,6.938
1034,6.047
1035,6.391
1036,6.617
1037,6.461
1038,6.617
1039,6.188
1040,6.039
1041,5.844
1042,6.133
1043,6.031
1044,6.047
1045,5.594
1046,5.344
1047,5.047
1048,5.297
1049,5.375
1050,5.117
1051,4.938
1052,4.914
1053,5.383
1054,4.969
1055,4.555
1056,4.930
1057,4.883
1058,4.211
1059,4.664
1060,4.523
1061,4.352
1062,4.477
1063,4.602
1064,4.430
1065,3.938
1066,4.430
1067,4.633
1068,4.836
1069,4.445
1070,4.211
1071,4.000
1072,4.594
1073,4.469
1074,4.188
1075,4.617
1076,4.172
1077,4.492
1078,4.242
1079,4.281
1080,4.125
1081,4.695
1082,4.352
1083,4.711
1084,4.578
1085,4.352
1086,4.555
1087,4.602
1088,4.523
1089,4.883
1090,4.773
1091,4.938
1092,4.539
1093,4.695
1094,5.203
1095,5.148
1096,5.484
1097,5.453
1098,4.898
1099,4.797
1100,5.906
1101,5.773
1102,5.547
1103,5.523
1104,5.469
1105,5.992
1106,5.461
1107,5.469
1108,5.633
1109,5.492
1110,5.586
1111,5.844
1112,5.758
1113,5.469
1114,5.359
1115,5.344
1116,5.523
1117,5.344
1118,5.352
1119,5.328
1120,5.430
1121,5.516
1122,5.492
1123,5.594
1124,5.391
1125,5.516
1126,5.609
1127,5.820
1128,5.938
1129,5.602
1130,5.539
1131,5.672
1132,5.930
1133,5.859
1134,5.523
1135,6.125
1136,5.891
1137,5.703
1138,6.180
1139,5.664
1140,6.812
1141,6.367
1142,6.016
1143,6.141
1144,6.383
1145,6.344
1146,6.414
1147,6.352
1148,6.281
1149,6.750
1150,6.953
1151,6.992
1152,6.859
1153,7.320
1154,7.039
1155,6.727
1156,6.938
1157,6.938
1158,6.820
1159,6.812
1160,7.328
1161,7.180
1162,7.203
1163,6.945
1164,7.273
1165,7.102
1166,7.273
1167,7.469
1168,7.281
1169,7.672
1170,7.539
1171,7.477
1172,7.391
1173,7.219
1174,7.453
1175,7.133
1176,7.344
1177,7.016
1178,7.086
1179,7.055
1180,6.727
1181,7.375
1182,7.172
1183,6.477
1184,6.883
1185,7.070
1186,7.094
1187,7.125
1188,6.859
1189,7.219
1190,7.008
1191,6.953
1192,6.445
1193,6.953
1194,7.219
1195,7.391
1196,7.305
1197,7.195
1198,7.297
1199,7.336
1200,7.453
1201,7.398
1202,7.297
1203,6.992
1204,7.562
1205,7.664
1206,8.023
1207,7.602
1208,7.898
1209,8.250
1210,8.008
1211,7.875
1212,7.531
1213,7.945
1214,7.711
1215,7.992
1216,8.633
1217,8.352
1218,8.219
1219,8.211
1220,8.461
1221,8.000
1222,7.664
1223,7.688
1224,7.789
1225,7.875
1226,7.453
1227,7.531
1228,7.602
1229,7.414
1230,7.711
1231,7.117
1232,7.500
1233,7.531
1234,7.297
1235,7.344
1236,7.352
1237,6.922
1238,6.508
1239,6.758
1240,7.117
1241,6.836
1242,6.938
1243,6.383
1244,6.414
1245,6.664
1246,6.625
1247,6.453
1248,7.031
1249,6.578
1250,6.391
1251,6.891
1252,6.969
1253,6.500
1254,7.016
1255,6.672
1256,6.805
1257,6.789
1258,6.727
1259,7.164
1260,6.781
1261,6.898
1262,6.773
1263,6.727
1264,6.938
1265,6.516
1266,7.078
1267,6.672
1268,6.922
1269,6.992
1270,7.117
1271,6.930
1272,6.922
1273,7.078
1274,7.141
1275,7.094
1276,7.016
1277,6.922
1278,6.547
1279,6.492
