x-axis,F1
-3.57500E-03,+413.20801E-03
-3.55000E-03,+413.20801E-03
-3.52500E-03,+401.00098E-03
-3.50000E-03,+382.68987E-03
-3.47500E-03,+328.73367E-03
-3.45000E-03,+236.44964E-03
-3.42500E-03,+201.78167E-03
-3.40000E-03,+134.20236E-03
-3.37500E-03,+17.69963E-03
-3.35000E-03,-40.45585E-03
-3.32500E-03,-177.36873E-03
-3.30000E-03,-242.21423E-03
-3.27500E-03,-385.86482E-03
-3.25000E-03,-502.07752E-03
-3.22500E-03,-607.78865E-03
-3.20000E-03,-767.70190E-03
-3.17500E-03,-870.14450E-03
-3.15000E-03,-1.00231990E+00
-3.12500E-03,-1.17492733E+00
-3.10000E-03,-1.27922597E+00
-3.07500E-03,-1.40905819E+00
-3.05000E-03,-1.58166561E+00
-3.02500E-03,-1.72346483E+00
-3.00000E-03,-1.83801562E+00
-2.97500E-03,-2.00183163E+00
-2.95000E-03,-2.18371754E+00
-2.92500E-03,-2.30862110E+00
-2.90000E-03,-2.44197014E+00
-2.87500E-03,-2.59387271E+00
-2.85000E-03,-2.77941952E+00
-2.82500E-03,-2.94187191E+00
-2.80000E-03,-3.06154965E+00
-2.77500E-03,-3.20251465E+00
-2.75000E-03,-3.37951776E+00
-2.72500E-03,-3.49773304E+00
-2.70000E-03,-3.60632382E+00
-2.67500E-03,-3.76818964E+00
-2.65000E-03,-3.88728325E+00
-2.62500E-03,-4.00329590E+00
-2.60000E-03,-4.17688164E+00
-2.57500E-03,-4.25193111E+00
-2.55000E-03,-4.39455631E+00
-2.52500E-03,-4.53620846E+00
-2.50000E-03,-4.61609069E+00
-2.47500E-03,-4.78479181E+00
-2.45000E-03,-4.89646297E+00
-2.42500E-03,-4.99782780E+00
-2.40000E-03,-5.13459715E+00
-2.37500E-03,-5.20935177E+00
-2.35000E-03,-5.37951719E+00
-2.32500E-03,-5.46237977E+00
-2.30000E-03,-5.59143066E+00
-2.27500E-03,-5.68977354E+00
-2.25000E-03,-5.80993712E+00
-2.22500E-03,-5.97326779E+00
-2.20000E-03,-6.04695135E+00
-2.17500E-03,-6.20437078E+00
-2.15000E-03,-6.29353273E+00
-2.12500E-03,-6.40759403E+00
-2.10000E-03,-6.57190121E+00
-2.07500E-03,-6.65647219E+00
-2.05000E-03,-6.80749572E+00
-2.02500E-03,-6.97859134E+00
-2.00000E-03,-7.09363107E+00
-1.97500E-03,-7.20642090E+00
-1.95000E-03,-7.38049437E+00
-1.92500E-03,-7.50100406E+00
-1.90000E-03,-7.62507512E+00
-1.87500E-03,-7.80700805E+00
-1.85000E-03,-7.98576909E+00
-1.82500E-03,-8.12400213E+00
-1.80000E-03,-8.23928412E+00
-1.77500E-03,-8.41198791E+00
-1.75000E-03,-8.59704657E+00
-1.72500E-03,-8.75940125E+00
-1.70000E-03,-8.90046705E+00
-1.67500E-03,-9.04763374E+00
-1.65000E-03,-9.21521057E+00
-1.62500E-03,-9.38781800E+00
-1.60000E-03,-9.54509530E+00
-1.57500E-03,-9.70051590E+00
-1.55000E-03,-9.83142213E+00
-1.52500E-03,-10.00593330E+00
-1.50000E-03,-10.18615846E+00
-1.47500E-03,-10.35588633E+00
-1.45000E-03,-10.45139476E+00
-1.42500E-03,-10.61120668E+00
-1.40000E-03,-10.78181469E+00
-1.37500E-03,-10.88415845E+00
-1.35000E-03,-11.01311166E+00
-1.32500E-03,-11.14646252E+00
-1.30000E-03,-11.21814090E+00
-1.27500E-03,-11.35114877E+00
-1.25000E-03,-11.41052246E+00
-1.22500E-03,-11.49133489E+00
-1.20000E-03,-11.59338442E+00
-1.17500E-03,-11.66701855E+00
-1.15000E-03,-11.80232003E+00
-1.12500E-03,-11.90051660E+00
-1.10000E-03,-12.02580888E+00
-1.07500E-03,-12.20969308E+00
-1.05000E-03,-12.40432262E+00
-1.02500E-03,-12.60041637E+00
-1.00000E-03,-12.81848404E+00
-975.00E-06,-13.04216695E+00
-950.00E-06,-13.24568455E+00
-925.00E-06,-13.51775360E+00
-900.00E-06,-13.73879916E+00
-875.00E-06,-13.95227509E+00
-850.00E-06,-14.13303618E+00
-825.00E-06,-14.30354528E+00
-800.00E-06,-14.48625949E+00
-775.00E-06,-14.64880563E+00
-750.00E-06,-14.81115793E+00
-725.00E-06,-15.00041703E+00
-700.00E-06,-15.17478291E+00
-675.00E-06,-15.32121916E+00
-650.00E-06,-15.44489946E+00
-625.00E-06,-15.61462531E+00
-600.00E-06,-15.78313188E+00
-575.00E-06,-15.90720544E+00
-550.00E-06,-16.02771125E+00
-525.00E-06,-16.19397037E+00
-500.00E-06,-16.29968528E+00
-475.00E-06,-16.41589420E+00
-450.00E-06,-16.57321979E+00
-425.00E-06,-16.65505573E+00
-400.00E-06,-16.79699772E+00
-375.00E-06,-16.85046524E+00
-350.00E-06,-16.99328679E+00
-325.00E-06,-17.04343464E+00
-300.00E-06,-17.18859994E+00
-275.00E-06,-17.24694955E+00
-250.00E-06,-17.39318979E+00
-225.00E-06,-17.45207657E+00
-200.00E-06,-17.58215398E+00
-175.00E-06,-17.63024968E+00
-150.00E-06,-17.75183303E+00
-125.00E-06,-17.82653875E+00
-100.00E-06,-17.91545615E+00
-75.00E-06,-18.00354004E+00
-50.00E-06,-18.03308172E+00
-25.00E-06,-18.06897039E+00
+0.0E+00,-18.09143133E+00
+25.00E-06,-18.11706543E+00
+50.00E-06,-18.14147949E+00
+75.00E-06,-18.15368652E+00
+100.00E-06,-18.15852124E+00
+125.00E-06,-18.17932129E+00
+150.00E-06,-18.17981024E+00
+175.00E-06,-18.19152832E+00
+200.00E-06,-18.20373535E+00
+225.00E-06,-18.21125562E+00
+250.00E-06,-18.23425360E+00
+275.00E-06,-18.37610065E+00
+300.00E-06,-18.48459816E+00
+325.00E-06,-18.62771137E+00
+350.00E-06,-18.81159809E+00
+375.00E-06,-18.99475233E+00
+400.00E-06,-19.14543801E+00
+425.00E-06,-19.28904221E+00
+450.00E-06,-19.44875766E+00
+475.00E-06,-19.61799391E+00
+500.00E-06,-19.75866977E+00
+525.00E-06,-19.85515347E+00
+550.00E-06,-20.01193922E+00
+575.00E-06,-20.15945103E+00
+600.00E-06,-20.26374791E+00
+625.00E-06,-20.41931221E+00
+650.00E-06,-20.52556364E+00
+675.00E-06,-20.61521071E+00
+700.00E-06,-20.73220495E+00
+725.00E-06,-20.82409736E+00
+750.00E-06,-20.97717491E+00
+775.00E-06,-21.03259346E+00
+800.00E-06,-21.16696922E+00
+825.00E-06,-21.22888252E+00
+850.00E-06,-21.37800506E+00
+875.00E-06,-21.43005509E+00
+900.00E-06,-21.56609101E+00
+925.00E-06,-21.62243791E+00
+950.00E-06,-21.77981171E+00
+975.00E-06,-21.87092569E+00
+1.00000E-03,-22.01550369E+00
+1.02500E-03,-22.12956828E+00
+1.05000E-03,-22.24011369E+00
+1.07500E-03,-22.39870752E+00
+1.10000E-03,-22.51936321E+00
+1.12500E-03,-22.64099261E+00
+1.15000E-03,-22.81682206E+00
+1.17500E-03,-22.98938198E+00
+1.20000E-03,-23.14187368E+00
+1.22500E-03,-23.28205923E+00
+1.25000E-03,-23.43445112E+00
+1.27500E-03,-23.62028886E+00
+1.30000E-03,-23.81443019E+00
+1.32500E-03,-24.00466527E+00
+1.35000E-03,-24.17317113E+00
+1.37500E-03,-24.34778191E+00
+1.40000E-03,-24.50120137E+00
+1.42500E-03,-24.69040887E+00
+1.45000E-03,-24.85964645E+00
+1.47500E-03,-25.04431365E+00
+1.50000E-03,-25.23864959E+00
+1.52500E-03,-25.41692043E+00
+1.55000E-03,-25.60080715E+00
+1.57500E-03,-25.79299750E+00
+1.60000E-03,-25.95364282E+00
+1.62500E-03,-26.08166938E+00
+1.65000E-03,-26.24699999E+00
+1.67500E-03,-26.42858958E+00
+1.70000E-03,-26.59206764E+00
+1.72500E-03,-26.76008594E+00
+1.75000E-03,-26.86804421E+00
+1.77500E-03,-27.03357005E+00
+1.80000E-03,-27.21262358E+00
+1.82500E-03,-27.35427540E+00
+1.85000E-03,-27.48420705E+00
+1.87500E-03,-27.62634493E+00
+1.90000E-03,-27.79485087E+00
+1.92500E-03,-27.87668681E+00
+1.95000E-03,-28.00744701E+00
+1.97500E-03,-28.10700980E+00
+2.00000E-03,-28.21618732E+00
+2.02500E-03,-28.27898246E+00
+2.05000E-03,-28.39695049E+00
+2.07500E-03,-28.43933105E+00
+2.10000E-03,-28.52131428E+00
+2.12500E-03,-28.60656811E+00
+2.15000E-03,-28.62731934E+00
+2.17500E-03,-28.66501545E+00
+2.20000E-03,-28.76003717E+00
+2.22500E-03,-28.81408691E+00
+2.25000E-03,-28.87219319E+00
+2.27500E-03,-29.00061181E+00
+2.30000E-03,-29.07492903E+00
+2.32500E-03,-29.20534822E+00
+2.35000E-03,-29.36164998E+00
+2.37500E-03,-29.47058333E+00
+2.40000E-03,-29.62346272E+00
+2.42500E-03,-29.79602272E+00
+2.45000E-03,-29.93938445E+00
+2.47500E-03,-30.07546770E+00
+2.50000E-03,-30.21545639E+00
+2.52500E-03,-30.39738999E+00
+2.55000E-03,-30.53757628E+00
+2.57500E-03,-30.66115952E+00
+2.60000E-03,-30.81745835E+00
+2.62500E-03,-30.99670559E+00
+2.65000E-03,-31.10662000E+00
+2.67500E-03,-31.22824789E+00
+2.70000E-03,-31.39382555E+00
+2.72500E-03,-31.49470520E+00
+2.75000E-03,-31.64001614E+00
+2.77500E-03,-31.80774000E+00
+2.80000E-03,-31.90989151E+00
+2.82500E-03,-32.02859044E+00
+2.85000E-03,-32.15534975E+00
+2.87500E-03,-32.22546469E+00
+2.90000E-03,-32.35979236E+00
+2.92500E-03,-32.43444899E+00
+2.95000E-03,-32.53713687E+00
+2.97500E-03,-32.61779785E+00
+3.00000E-03,-32.64343262E+00
+3.02500E-03,-32.71770253E+00
+3.05000E-03,-32.79943923E+00
+3.07500E-03,-32.83972092E+00
+3.10000E-03,-32.88537749E+00
+3.12500E-03,-32.95593421E+00
+3.15000E-03,-33.00598145E+00
+3.17500E-03,-33.04821929E+00
+3.20000E-03,-33.13161781E+00
+3.22500E-03,-33.20276031E+00
+3.25000E-03,-33.23425369E+00
+3.27500E-03,-33.33337631E+00
+3.30000E-03,-33.41565094E+00
+3.32500E-03,-33.45300369E+00
+3.35000E-03,-33.55261460E+00
+3.37500E-03,-33.61877441E+00
+3.40000E-03,-33.67790765E+00
+3.42500E-03,-33.82004479E+00
+3.45000E-03,-33.87942132E+00
+3.47500E-03,-34.01330720E+00
+3.50000E-03,-34.09192133E+00
+3.52500E-03,-34.21252518E+00
+3.55000E-03,-34.27121898E+00
+3.57500E-03,-34.38586580E+00
+3.60000E-03,-34.46862947E+00
+3.62500E-03,-34.60266268E+00
+3.65000E-03,-34.66960689E+00
+3.67500E-03,-34.80725252E+00
+3.70000E-03,-34.87380689E+00
+3.72500E-03,-35.00988847E+00
+3.75000E-03,-35.07019206E+00
+3.77500E-03,-35.20207760E+00
+3.80000E-03,-35.23777019E+00
+3.82500E-03,-35.34011472E+00
+3.85000E-03,-35.41272051E+00
+3.87500E-03,-35.47570964E+00
+3.90000E-03,-35.55949871E+00
+3.92500E-03,-35.63254480E+00
+3.95000E-03,-35.68923504E+00
+3.97500E-03,-35.79113848E+00
+4.00000E-03,-35.82629481E+00
+4.02500E-03,-35.86491864E+00
+4.05000E-03,-35.93640294E+00
+4.07500E-03,-36.00588622E+00
+4.10000E-03,-36.02111816E+00
+4.12500E-03,-36.04187090E+00
+4.15000E-03,-36.08244794E+00
+4.17500E-03,-36.16247637E+00
+4.20000E-03,-36.20910645E+00
+4.22500E-03,-36.20959394E+00
+4.25000E-03,-36.24450763E+00
+4.27500E-03,-36.25134198E+00
+4.30000E-03,-36.29065021E+00
+4.32500E-03,-36.33874591E+00
+4.35000E-03,-36.37360927E+00
+4.37500E-03,-36.40930096E+00
+4.40000E-03,-36.39904706E+00
+4.42500E-03,-36.40930176E+00
+4.45000E-03,-36.41565021E+00
+4.47500E-03,-36.41369709E+00
+4.50000E-03,-36.41174396E+00
+4.52500E-03,-36.43390945E+00
+4.55000E-03,-36.42311924E+00
+4.57500E-03,-36.42526767E+00
+4.60000E-03,-36.43493652E+00
+4.62500E-03,-36.44714355E+00
+4.65000E-03,-36.43786701E+00
+4.67500E-03,-36.45837322E+00
+4.70000E-03,-36.45837483E+00
+4.72500E-03,-36.45935059E+00
+4.75000E-03,-36.47155762E+00
+4.77500E-03,-36.47746671E+00
+4.80000E-03,-36.50061116E+00
+4.82500E-03,-36.50939941E+00
+4.85000E-03,-36.52214267E+00
+4.87500E-03,-36.53503418E+00
+4.90000E-03,-36.54724121E+00
+4.92500E-03,-36.55896158E+00
+4.95000E-03,-36.58078524E+00
+4.97500E-03,-36.58293368E+00
+5.00000E-03,-36.59729004E+00
+5.02500E-03,-36.59729004E+00
+5.05000E-03,-36.60559164E+00
+5.07500E-03,-36.60949707E+00
+5.10000E-03,-36.60949707E+00
+5.12500E-03,-36.61193929E+00
+5.15000E-03,-36.63513184E+00
+5.17500E-03,-36.62331453E+00
+5.20000E-03,-36.62170410E+00
+5.22500E-03,-36.63513184E+00
+5.25000E-03,-36.62170410E+00
+5.27500E-03,-36.63190828E+00
+5.30000E-03,-36.64733887E+00
+5.32500E-03,-36.64733887E+00
+5.35000E-03,-36.64733887E+00
+5.37500E-03,-36.64733887E+00
+5.40000E-03,-36.64733887E+00
+5.42500E-03,-36.65954590E+00
+5.45000E-03,-36.65954590E+00
+5.47500E-03,-36.67175293E+00
+5.50000E-03,-36.65954590E+00
+5.52500E-03,-36.65954590E+00
+5.55000E-03,-36.65954590E+00
+5.57500E-03,-36.65954590E+00
+5.60000E-03,-36.66979897E+00
+5.62500E-03,-36.65954590E+00
+5.65000E-03,-36.64929116E+00
+5.67500E-03,-36.65564048E+00
+5.70000E-03,-36.65368736E+00
+5.72500E-03,-36.65515053E+00
+5.75000E-03,-36.64733887E+00
+5.77500E-03,-36.64733887E+00
+5.80000E-03,-36.64733887E+00
+5.82500E-03,-36.64733887E+00
+5.85000E-03,-36.64733887E+00
+5.87500E-03,-36.64733887E+00
+5.90000E-03,-36.65661537E+00
+5.92500E-03,-36.64733887E+00
+5.95000E-03,-36.65857018E+00
+5.97500E-03,-36.64733887E+00
+6.00000E-03,-36.64001381E+00
+6.02500E-03,-36.63513184E+00
+6.05000E-03,-36.63513184E+00
+6.07500E-03,-36.63513184E+00
+6.10000E-03,-36.63513184E+00
+6.12500E-03,-36.64489831E+00
+6.15000E-03,-36.63029878E+00
+6.17500E-03,-36.62170410E+00
+6.20000E-03,-36.62600191E+00
+6.22500E-03,-36.62170410E+00
+6.25000E-03,-36.62170410E+00
+6.27500E-03,-36.61144934E+00
+6.30000E-03,-36.60949707E+00
+6.32500E-03,-36.60949707E+00
+6.35000E-03,-36.61730872E+00
+6.37500E-03,-36.60705481E+00
+6.40000E-03,-36.58454496E+00
+6.42500E-03,-36.56091223E+00
+6.45000E-03,-36.52536527E+00
+6.47500E-03,-36.49572582E+00
+6.50000E-03,-36.46179028E+00
+6.52500E-03,-36.42150879E+00
+6.55000E-03,-36.39611730E+00
+6.57500E-03,-36.31125308E+00
+6.60000E-03,-36.22453519E+00
+6.62500E-03,-36.16198463E+00
+6.65000E-03,-36.03547182E+00
+6.67500E-03,-35.97389869E+00
+6.70000E-03,-35.84347963E+00
+6.72500E-03,-35.73571518E+00
+6.75000E-03,-35.61096105E+00
+6.77500E-03,-35.45495432E+00
+6.80000E-03,-35.36574438E+00
+6.82500E-03,-35.22033691E+00
+6.85000E-03,-35.10002085E+00
+6.87500E-03,-34.99572397E+00
+6.90000E-03,-34.83532628E+00
+6.92500E-03,-34.71144662E+00
+6.95000E-03,-34.58786351E+00
+6.97500E-03,-34.42375305E+00
+7.00000E-03,-34.26452462E+00
+7.02500E-03,-34.13014682E+00
+7.05000E-03,-33.97365451E+00
+7.07500E-03,-33.81017979E+00
+7.10000E-03,-33.66105685E+00
+7.12500E-03,-33.53161174E+00
+7.15000E-03,-33.40344151E+00
+7.17500E-03,-33.23073634E+00
+7.20000E-03,-33.09787237E+00
+7.22500E-03,-32.97429014E+00
+7.25000E-03,-32.82824522E+00
+7.27500E-03,-32.67829140E+00
+7.30000E-03,-32.58278535E+00
+7.32500E-03,-32.41613681E+00
+7.35000E-03,-32.28336952E+00
+7.37500E-03,-32.18566718E+00
+7.40000E-03,-32.02643857E+00
+7.42500E-03,-31.92506872E+00
+7.45000E-03,-31.80090243E+00
+7.47500E-03,-31.65075506E+00
+7.50000E-03,-31.54235387E+00
+7.52500E-03,-31.40637118E+00
+7.55000E-03,-31.27028444E+00
+7.57500E-03,-31.17233611E+00
+7.60000E-03,-31.03263973E+00
+7.62500E-03,-30.93420134E+00
+7.65000E-03,-30.81506169E+00
+7.67500E-03,-30.67189575E+00
+7.70000E-03,-30.58605778E+00
+7.72500E-03,-30.43981755E+00
+7.75000E-03,-30.34557738E+00
+7.77500E-03,-30.21252352E+00
+7.80000E-03,-30.09914183E+00
+7.82500E-03,-30.00402742E+00
+7.85000E-03,-29.85270628E+00
+7.87500E-03,-29.75573452E+00
+7.90000E-03,-29.62238671E+00
+7.92500E-03,-29.49733427E+00
+7.95000E-03,-29.38571498E+00
+7.97500E-03,-29.22888003E+00
+8.00000E-03,-29.09020535E+00
+8.02500E-03,-28.98644839E+00
+8.05000E-03,-28.82106834E+00
+8.07500E-03,-28.68576289E+00
+8.10000E-03,-28.58146601E+00
+8.12500E-03,-28.41369447E+00
+8.15000E-03,-28.23493280E+00
+8.17500E-03,-28.10890650E+00
+8.20000E-03,-27.96286248E+00
+8.22500E-03,-27.80871491E+00
+8.25000E-03,-27.63342094E+00
+8.27500E-03,-27.44904503E+00
+8.30000E-03,-27.28346703E+00
+8.32500E-03,-27.13986442E+00
+8.35000E-03,-26.99328522E+00
+8.37500E-03,-26.80725006E+00
+8.40000E-03,-26.64069540E+00
+8.42500E-03,-26.49562613E+00
+8.45000E-03,-26.37707336E+00
+8.47500E-03,-26.20226959E+00
+8.50000E-03,-26.03454406E+00
+8.52500E-03,-25.90358317E+00
+8.55000E-03,-25.77272572E+00
+8.57500E-03,-25.60803039E+00
+8.60000E-03,-25.43791218E+00
+8.62500E-03,-25.34630970E+00
+8.65000E-03,-25.20759084E+00
+8.67500E-03,-25.07423938E+00
+8.70000E-03,-24.99426177E+00
+8.72500E-03,-24.86759967E+00
+8.75000E-03,-24.81017974E+00
+8.77500E-03,-24.71808702E+00
+8.80000E-03,-24.61818653E+00
+8.82500E-03,-24.56003223E+00
+8.85000E-03,-24.41838277E+00
+8.87500E-03,-24.33263593E+00
+8.90000E-03,-24.19587114E+00
+8.92500E-03,-24.01393754E+00
+8.95000E-03,-23.82697269E+00
+8.97500E-03,-23.62565629E+00
+9.00000E-03,-23.41198534E+00
+9.02500E-03,-23.19660262E+00
+9.05000E-03,-22.97599331E+00
+9.07500E-03,-22.71515440E+00
+9.10000E-03,-22.49210761E+00
+9.12500E-03,-22.28063290E+00
+9.15000E-03,-22.09450008E+00
+9.17500E-03,-21.90836727E+00
+9.20000E-03,-21.72370023E+00
+9.22500E-03,-21.57140925E+00
+9.25000E-03,-21.40686035E+00
+9.27500E-03,-21.21589158E+00
+9.30000E-03,-21.05812602E+00
+9.32500E-03,-20.94953123E+00
+9.35000E-03,-20.80236628E+00
+9.37500E-03,-20.63171188E+00
+9.40000E-03,-20.51398538E+00
+9.42500E-03,-20.38537503E+00
+9.45000E-03,-20.21213275E+00
+9.47500E-03,-20.07975780E+00
+9.50000E-03,-19.98840142E+00
+9.52500E-03,-19.82990523E+00
+9.55000E-03,-19.73537303E+00
+9.57500E-03,-19.60510254E+00
+9.60000E-03,-19.50944529E+00
+9.62500E-03,-19.40002346E+00
+9.65000E-03,-19.29601765E+00
+9.67500E-03,-19.20373440E+00
+9.70000E-03,-19.11999321E+00
+9.72500E-03,-19.00773821E+00
+9.75000E-03,-18.93981742E+00
+9.77500E-03,-18.81183977E+00
+9.80000E-03,-18.74025486E+00
+9.82500E-03,-18.61594133E+00
+9.85000E-03,-18.54289349E+00
+9.87500E-03,-18.40905560E+00
+9.90000E-03,-18.36310833E+00
+9.92500E-03,-18.25490521E+00
+9.95000E-03,-18.20373535E+00
+9.97500E-03,-18.19152832E+00
+10.00000E-03,-18.17932129E+00
+10.02500E-03,-18.16906642E+00
+10.05000E-03,-18.15798234E+00
+10.07500E-03,-18.13513087E+00
+10.10000E-03,-18.12927246E+00
+10.12500E-03,-18.11437882E+00
+10.15000E-03,-18.10363770E+00
+10.17500E-03,-18.08068751E+00
+10.20000E-03,-18.06701660E+00
+10.22500E-03,-18.03454493E+00
+10.25000E-03,-17.99133301E+00
+10.27500E-03,-17.90485442E+00
+10.30000E-03,-17.78918263E+00
+10.32500E-03,-17.61950392E+00
+10.35000E-03,-17.45573234E+00
+10.37500E-03,-17.32824200E+00
+10.40000E-03,-17.15631924E+00
+10.42500E-03,-16.97975772E+00
+10.45000E-03,-16.80090234E+00
+10.47500E-03,-16.63029287E+00
+10.50000E-03,-16.53771572E+00
+10.52500E-03,-16.39416406E+00
+10.55000E-03,-16.25343837E+00
+10.57500E-03,-16.13571375E+00
+10.60000E-03,-15.99767870E+00
+10.62500E-03,-15.83923035E+00
+10.65000E-03,-15.76672265E+00
+10.67500E-03,-15.61852929E+00
+10.70000E-03,-15.51925964E+00
+10.72500E-03,-15.39660546E+00
+10.75000E-03,-15.28112487E+00
+10.77500E-03,-15.18810937E+00
+10.80000E-03,-15.04445396E+00
+10.82500E-03,-14.96115416E+00
+10.85000E-03,-14.81921288E+00
+10.87500E-03,-14.74059861E+00
+10.90000E-03,-14.61042372E+00
+10.92500E-03,-14.54616293E+00
+10.95000E-03,-14.40002441E+00
+10.97500E-03,-14.28459165E+00
+11.00000E-03,-14.18029686E+00
+11.02500E-03,-14.03356635E+00
+11.05000E-03,-13.95241391E+00
+11.07500E-03,-13.79650680E+00
+11.10000E-03,-13.64010613E+00
+11.12500E-03,-13.54455257E+00
+11.15000E-03,-13.38342086E+00
+11.17500E-03,-13.20632015E+00
+11.20000E-03,-13.04181609E+00
+11.22500E-03,-12.92233167E+00
+11.25000E-03,-12.76183562E+00
+11.27500E-03,-12.56554975E+00
+11.30000E-03,-12.38976951E+00
+11.32500E-03,-12.21603693E+00
+11.35000E-03,-12.02189630E+00
+11.37500E-03,-11.87047727E+00
+11.40000E-03,-11.71949960E+00
+11.42500E-03,-11.52882888E+00
+11.45000E-03,-11.35763848E+00
+11.47500E-03,-11.17638858E+00
+11.50000E-03,-10.98693646E+00
+11.52500E-03,-10.80378206E+00
+11.55000E-03,-10.60671074E+00
+11.57500E-03,-10.41647232E+00
+11.60000E-03,-10.27726434E+00
+11.62500E-03,-10.08898308E+00
+11.65000E-03,-9.93800642E+00
+11.67500E-03,-9.76051932E+00
+11.70000E-03,-9.56637869E+00
+11.72500E-03,-9.38444510E+00
+11.75000E-03,-9.23058666E+00
+11.77500E-03,-9.11286204E+00
+11.80000E-03,-8.96447652E+00
+11.82500E-03,-8.79977814E+00
+11.85000E-03,-8.65177907E+00
+11.87500E-03,-8.54430734E+00
+11.90000E-03,-8.39631235E+00
+11.92500E-03,-8.24391773E+00
+11.95000E-03,-8.16906534E+00
+11.97500E-03,-8.03922921E+00
+12.00000E-03,-7.96936035E+00
+12.02500E-03,-7.85504951E+00
+12.05000E-03,-7.78137207E+00
+12.07500E-03,-7.73474019E+00
+12.10000E-03,-7.62438862E+00
+12.12500E-03,-7.59338379E+00
+12.15000E-03,-7.56281522E+00
+12.17500E-03,-7.45558969E+00
+12.20000E-03,-7.39318848E+00
+12.22500E-03,-7.35949604E+00
+12.25000E-03,-7.21130268E+00
+12.27500E-03,-7.17004188E+00
+12.30000E-03,-7.02004075E+00
+12.32500E-03,-6.91232487E+00
+12.35000E-03,-6.78039551E+00
+12.37500E-03,-6.61071570E+00
+12.40000E-03,-6.47389391E+00
+12.42500E-03,-6.34963058E+00
+12.45000E-03,-6.18810931E+00
+12.47500E-03,-6.02360518E+00
+12.50000E-03,-5.85509932E+00
+12.52500E-03,-5.72516664E+00
+12.55000E-03,-5.57922363E+00
+12.57500E-03,-5.40939619E+00
+12.60000E-03,-5.29435504E+00
+12.62500E-03,-5.17394811E+00
+12.65000E-03,-4.99035540E+00
+12.67500E-03,-4.87379839E+00
+12.70000E-03,-4.75744524E+00
+12.72500E-03,-4.60173120E+00
+12.75000E-03,-4.48376036E+00
+12.77500E-03,-4.36584473E+00
+12.80000E-03,-4.21266765E+00
+12.82500E-03,-4.15539341E+00
+12.85000E-03,-3.99308967E+00
+12.87500E-03,-3.89757870E+00
+12.90000E-03,-3.78283796E+00
+12.92500E-03,-3.71681803E+00
+12.95000E-03,-3.60129279E+00
+12.97500E-03,-3.57678328E+00
+13.00000E-03,-3.51012868E+00
+13.02500E-03,-3.40710344E+00
+13.05000E-03,-3.38342180E+00
+13.07500E-03,-3.33141879E+00
+13.10000E-03,-3.23522738E+00
+13.12500E-03,-3.17687988E+00
+13.15000E-03,-3.15636995E+00
+13.17500E-03,-3.08068742E+00
+13.20000E-03,-2.99533575E+00
+13.22500E-03,-2.97228898E+00
+13.25000E-03,-2.88390901E+00
+13.27500E-03,-2.78820695E+00
+13.30000E-03,-2.75353898E+00
+13.32500E-03,-2.63351828E+00
+13.35000E-03,-2.57482697E+00
+13.37500E-03,-2.48180716E+00
+13.40000E-03,-2.37609863E+00
+13.42500E-03,-2.28625275E+00
+13.45000E-03,-2.17687882E+00
+13.47500E-03,-2.11022629E+00
+13.50000E-03,-1.98595967E+00
+13.52500E-03,-1.94684727E+00
+13.55000E-03,-1.80617451E+00
+13.57500E-03,-1.75109863E+00
+13.60000E-03,-1.61466953E+00
+13.62500E-03,-1.55334365E+00
+13.65000E-03,-1.40534228E+00
+13.67500E-03,-1.35060810E+00
+13.70000E-03,-1.19626347E+00
+13.72500E-03,-1.15666171E+00
+13.75000E-03,-1.02477694E+00
+13.77500E-03,-962.52441E-03
+13.80000E-03,-836.69100E-03
+13.82500E-03,-768.18740E-03
+13.85000E-03,-718.67233E-03
+13.87500E-03,-594.84637E-03
+13.90000E-03,-573.36210E-03
+13.92500E-03,-502.80546E-03
+13.95000E-03,-403.19716E-03
+13.97500E-03,-367.30849E-03
+14.00000E-03,-331.41982E-03
+14.02500E-03,-243.47917E-03
+14.05000E-03,-185.17958E-03
+14.07500E-03,-162.71864E-03
+14.10000E-03,-139.32986E-03
+14.12500E-03,-71.40896E-03
+14.15000E-03,-11.59668E-03
+14.17500E-03,+12.81738E-03
+14.20000E-03,+25.02441E-03
+14.22500E-03,+50.12327E-03
+14.25000E-03,+93.14303E-03
+14.27500E-03,+150.75684E-03
+14.30000E-03,+187.37793E-03
+14.32500E-03,+216.92004E-03
+14.35000E-03,+213.01270E-03
+14.37500E-03,+237.42676E-03
+14.40000E-03,+235.47473E-03
+14.42500E-03,+225.21973E-03
+14.45000E-03,+237.42676E-03
+14.47500E-03,+242.26195E-03
+14.50000E-03,+250.85449E-03
+14.52500E-03,+251.34387E-03
+14.55000E-03,+275.26855E-03
+14.57500E-03,+297.14477E-03
+14.60000E-03,+313.11035E-03
+14.62500E-03,+325.31738E-03
+14.65000E-03,+347.72828E-03
+14.67500E-03,+351.92981E-03
+14.70000E-03,+375.36621E-03
+14.72500E-03,+387.57324E-03
+14.75000E-03,+405.88268E-03
+14.77500E-03,+393.48266E-03
+14.80000E-03,+413.20801E-03
+14.82500E-03,+413.20801E-03
+14.85000E-03,+425.41504E-03
+14.87500E-03,+422.97474E-03
+14.90000E-03,+425.41504E-03
+14.92500E-03,+431.27553E-03
+14.95000E-03,+437.62207E-03
+14.97500E-03,+437.62207E-03
+15.00000E-03,+437.62207E-03
