x-axis,1,2,3,4
-14.40000E-03,+872.45E-06,-18.56945704E+00,-57.30E-06,+17.92752841E+00
-14.37500E-03,+864.01E-06,-18.56744699E+00,-53.23E-06,+17.94009122E+00
-14.35000E-03,+889.33E-06,-18.58000957E+00,-55.24E-06,+17.94009122E+00
-14.32500E-03,+887.73E-06,-18.58000957E+00,-54.96E-06,+17.94009122E+00
-14.30000E-03,+878.88E-06,-18.57397966E+00,-53.72E-06,+17.94009122E+00
-14.27500E-03,+894.16E-06,-18.58000957E+00,-56.21E-06,+17.94009122E+00
-14.25000E-03,+890.14E-06,-18.58000957E+00,-60.27E-06,+17.94260403E+00
-14.22500E-03,+874.46E-06,-18.58051232E+00,-55.41E-06,+17.94009122E+00
-14.20000E-03,+891.75E-06,-18.58151686E+00,-53.96E-06,+17.94009122E+00
-14.17500E-03,+865.21E-06,-18.58000957E+00,-56.09E-06,+17.94009122E+00
-14.15000E-03,+888.53E-06,-18.56744675E+00,-54.64E-06,+17.94009122E+00
-14.12500E-03,+880.09E-06,-18.56744675E+00,-53.44E-06,+17.94009122E+00
-14.10000E-03,+881.70E-06,-18.56443143E+00,-51.63E-06,+17.94009122E+00
-14.07500E-03,+900.99E-06,-18.55588921E+00,-60.55E-06,+17.94009122E+00
-14.05000E-03,+857.17E-06,-18.56744675E+00,-53.56E-06,+17.94009122E+00
-14.02500E-03,+886.92E-06,-18.55488394E+00,-60.07E-06,+17.94009122E+00
-14.00000E-03,+880.09E-06,-18.54232112E+00,-58.06E-06,+17.94009122E+00
-13.97500E-03,+876.47E-06,-18.54232112E+00,-54.48E-06,+17.94009122E+00
-13.95000E-03,+882.50E-06,-18.53880329E+00,-55.08E-06,+17.94009122E+00
-13.92500E-03,+865.21E-06,-18.52975831E+00,-56.01E-06,+17.94009122E+00
-13.90000E-03,+922.30E-06,-18.52975831E+00,-52.43E-06,+17.94009122E+00
-13.87500E-03,+874.06E-06,-18.52975831E+00,-55.85E-06,+17.94009122E+00
-13.85000E-03,+849.94E-06,-18.51719550E+00,-53.40E-06,+17.93205076E+00
-13.82500E-03,+878.88E-06,-18.51719550E+00,-58.22E-06,+17.93406081E+00
-13.80000E-03,+876.87E-06,-18.51317514E+00,-60.23E-06,+17.94009122E+00
-13.77500E-03,+882.50E-06,-18.50463268E+00,-60.15E-06,+17.93808091E+00
-13.75000E-03,+884.11E-06,-18.49206987E+00,-60.27E-06,+17.94009122E+00
-13.72500E-03,+875.67E-06,-18.49206987E+00,-57.58E-06,+17.94009122E+00
-13.70000E-03,+880.89E-06,-18.47950705E+00,-54.88E-06,+17.94009122E+00
-13.67500E-03,+889.33E-06,-18.44784850E+00,-55.73E-06,+17.94662414E+00
-13.65000E-03,+890.54E-06,-18.42021005E+00,-57.22E-06,+17.94009122E+00
-13.62500E-03,+890.14E-06,-18.37649172E+00,-56.65E-06,+17.94009122E+00
-13.60000E-03,+874.46E-06,-18.32825051E+00,-58.34E-06,+17.94009122E+00
-13.57500E-03,+877.68E-06,-18.28000930E+00,-57.74E-06,+17.94009122E+00
-13.55000E-03,+878.48E-06,-18.20111430E+00,-58.74E-06,+17.94009122E+00
-13.52500E-03,+885.31E-06,-18.12071282E+00,-59.02E-06,+17.94009122E+00
-13.50000E-03,+872.05E-06,-18.06744622E+00,-57.05E-06,+17.93255380E+00
-13.47500E-03,+878.88E-06,-17.95840099E+00,-51.14E-06,+17.94009122E+00
-13.45000E-03,+892.55E-06,-17.87448139E+00,-60.87E-06,+17.94009122E+00
-13.42500E-03,+883.30E-06,-17.75387810E+00,-59.02E-06,+17.94009122E+00
-13.40000E-03,+881.29E-06,-17.64684292E+00,-59.06E-06,+17.94009122E+00
-13.37500E-03,+882.10E-06,-17.50965726E+00,-57.86E-06,+17.94009122E+00
-13.35000E-03,+882.90E-06,-17.38252131E+00,-61.07E-06,+17.94009122E+00
-13.32500E-03,+879.69E-06,-17.25036050E+00,-57.70E-06,+17.93104627E+00
-13.30000E-03,+928.33E-06,-17.10714469E+00,-62.20E-06,+17.94009122E+00
-13.27500E-03,+874.46E-06,-16.98603889E+00,-51.67E-06,+17.93958898E+00
-13.25000E-03,+912.25E-06,-16.88654194E+00,-54.24E-06,+17.94009122E+00
-13.22500E-03,+905.01E-06,-16.74684290E+00,-55.37E-06,+17.94009122E+00
-13.20000E-03,+908.63E-06,-16.62121448E+00,-56.73E-06,+17.94009122E+00
-13.17500E-03,+913.86E-06,-16.47397885E+00,-59.83E-06,+17.94009122E+00
-13.15000E-03,+920.69E-06,-16.31468236E+00,-60.27E-06,+17.94009122E+00
-13.12500E-03,+924.31E-06,-16.18051095E+00,-57.26E-06,+17.94009122E+00
-13.10000E-03,+924.31E-06,-16.03578761E+00,-56.85E-06,+17.92752841E+00
-13.07500E-03,+927.52E-06,-15.87448135E+00,-58.94E-06,+17.94009122E+00
-13.05000E-03,+928.73E-06,-15.70262205E+00,-56.53E-06,+17.94009122E+00
-13.02500E-03,+927.12E-06,-15.53880267E+00,-56.05E-06,+17.93205130E+00
-13.00000E-03,+922.30E-06,-15.40412902E+00,-55.85E-06,+17.92752841E+00
-12.97500E-03,+934.36E-06,-15.24935543E+00,-58.34E-06,+17.94009122E+00
-12.95000E-03,+952.05E-06,-15.09056174E+00,-57.78E-06,+17.94009122E+00
-12.92500E-03,+944.01E-06,-14.93478256E+00,-59.95E-06,+17.93657392E+00
-12.90000E-03,+937.57E-06,-14.84031019E+00,-58.54E-06,+17.94009122E+00
-12.87500E-03,+918.28E-06,-14.68302376E+00,-58.46E-06,+17.94009122E+00
-12.85000E-03,+931.95E-06,-14.51618987E+00,-57.01E-06,+17.93054377E+00
-12.82500E-03,+943.61E-06,-14.38101370E+00,-58.26E-06,+17.93908591E+00
-12.80000E-03,+943.61E-06,-14.26041097E+00,-53.72E-06,+17.92752841E+00
-12.77500E-03,+942.00E-06,-14.10111448E+00,-60.35E-06,+17.93054319E+00
-12.75000E-03,+946.42E-06,-13.98955611E+00,-60.87E-06,+17.92752841E+00
-12.72500E-03,+945.62E-06,-13.85789840E+00,-61.84E-06,+17.94009122E+00
-12.70000E-03,+937.17E-06,-13.69860191E+00,-60.27E-06,+17.94009122E+00
-12.67500E-03,+952.05E-06,-13.57548604E+00,-63.97E-06,+17.94009122E+00
-12.65000E-03,+934.36E-06,-13.44282301E+00,-54.52E-06,+17.92752841E+00
-12.62500E-03,+928.33E-06,-13.29608934E+00,-56.45E-06,+17.93004068E+00
-12.60000E-03,+937.98E-06,-13.15840031E+00,-55.97E-06,+17.93205073E+00
-12.57500E-03,+954.06E-06,-13.05287326E+00,-57.66E-06,+17.94009122E+00
-12.55000E-03,+954.86E-06,-12.89759717E+00,-59.18E-06,+17.93154880E+00
-12.52500E-03,+944.41E-06,-12.80764683E+00,-58.26E-06,+17.94009122E+00
-12.50000E-03,+924.31E-06,-12.68804913E+00,-57.25E-06,+17.94009122E+00
-12.47500E-03,+951.24E-06,-12.56845084E+00,-59.27E-06,+17.92752841E+00
-12.45000E-03,+964.91E-06,-12.45739586E+00,-59.95E-06,+17.92752841E+00
-12.42500E-03,+949.23E-06,-12.33528470E+00,-58.14E-06,+17.93355826E+00
-12.40000E-03,+958.08E-06,-12.23930540E+00,-59.63E-06,+17.92752841E+00
-12.37500E-03,+942.40E-06,-12.09257173E+00,-57.66E-06,+17.92752841E+00
-12.35000E-03,+962.90E-06,-12.00714369E+00,-59.43E-06,+17.92752841E+00
-12.32500E-03,+945.62E-06,-11.87448127E+00,-58.50E-06,+17.94009122E+00
-12.30000E-03,+945.61E-06,-11.77247061E+00,-61.32E-06,+17.93104569E+00
-12.27500E-03,+950.04E-06,-11.66895363E+00,-62.16E-06,+17.94009122E+00
-12.25000E-03,+946.42E-06,-11.55488297E+00,-63.49E-06,+17.94009122E+00
-12.22500E-03,+947.22E-06,-11.45086317E+00,-61.56E-06,+17.93054379E+00
-12.20000E-03,+944.41E-06,-11.30412950E+00,-62.96E-06,+17.92752841E+00
-12.17500E-03,+936.77E-06,-11.20764709E+00,-55.89E-06,+17.93908650E+00
-12.15000E-03,+946.82E-06,-11.07347623E+00,-60.79E-06,+17.92752841E+00
-12.12500E-03,+944.41E-06,-10.97448064E+00,-58.46E-06,+17.92752841E+00
-12.10000E-03,+938.78E-06,-10.86091372E+00,-61.03E-06,+17.94009122E+00
-12.07500E-03,+939.99E-06,-10.71417912E+00,-60.39E-06,+17.92752841E+00
-12.05000E-03,+930.34E-06,-10.58553621E+00,-62.80E-06,+17.92903625E+00
-12.02500E-03,+963.71E-06,-10.45287320E+00,-61.23E-06,+17.94009122E+00
-12.00000E-03,+968.53E-06,-10.30613953E+00,-60.67E-06,+17.94009122E+00
-11.97500E-03,+938.78E-06,-10.16845046E+00,-58.62E-06,+17.94009122E+00
-11.95000E-03,+939.59E-06,-10.03779782E+00,-56.37E-06,+17.93355887E+00
-11.92500E-03,+937.17E-06,-9.89106415E+00,-56.77E-06,+17.94009122E+00
-11.90000E-03,+949.23E-06,-9.74030975E+00,-58.74E-06,+17.94009122E+00
-11.87500E-03,+964.51E-06,-9.59759586E+00,-60.27E-06,+17.94009122E+00
-11.85000E-03,+959.28E-06,-9.43830032E+00,-57.21E-06,+17.94009122E+00
-11.82500E-03,+961.29E-06,-9.26644102E+00,-59.63E-06,+17.94009122E+00
-11.80000E-03,+970.14E-06,-9.10061155E+00,-57.01E-06,+17.94009122E+00
-11.77500E-03,+967.32E-06,-8.95588793E+00,-56.89E-06,+17.94009122E+00
-11.75000E-03,+982.60E-06,-8.81116431E+00,-55.85E-06,+17.94009122E+00
-11.72500E-03,+974.56E-06,-8.64181789E+00,-61.03E-06,+17.94009122E+00
-11.70000E-03,+1.00351E-03,-8.48402862E+00,-54.08E-06,+17.94009122E+00
-11.67500E-03,+990.64E-06,-8.35538508E+00,-60.51E-06,+17.92752841E+00
-11.65000E-03,+993.45E-06,-8.22674251E+00,-61.28E-06,+17.94009122E+00
-11.62500E-03,+986.62E-06,-8.05990866E+00,-62.08E-06,+17.94009122E+00
-11.60000E-03,+982.20E-06,-7.91468155E+00,-57.05E-06,+17.93054381E+00
-11.57500E-03,+1.00391E-03,-7.78453080E+00,-61.80E-06,+17.94009122E+00
-11.55000E-03,+1.00391E-03,-7.61568690E+00,-56.13E-06,+17.92853311E+00
-11.52500E-03,+997.07E-06,-7.45538571E+00,-56.97E-06,+17.94009122E+00
-11.50000E-03,+1.00471E-03,-7.31870164E+00,-54.64E-06,+17.94009122E+00
-11.47500E-03,+1.01918E-03,-7.19960681E+00,-57.46E-06,+17.92752841E+00
-11.45000E-03,+1.01034E-03,-7.05639106E+00,-57.05E-06,+17.92752841E+00
-11.42500E-03,+997.07E-06,-6.94232004E+00,-59.91E-06,+17.92752841E+00
-11.40000E-03,+1.02361E-03,-6.83478268E+00,-60.19E-06,+17.93958904E+00
-11.37500E-03,+1.01476E-03,-6.72824969E+00,-59.47E-06,+17.92752841E+00
-11.35000E-03,+1.02481E-03,-6.63729557E+00,-57.42E-06,+17.92752841E+00
-11.32500E-03,+1.00954E-03,-6.53277263E+00,-56.33E-06,+17.92752841E+00
-11.30000E-03,+1.02200E-03,-6.44031065E+00,-58.22E-06,+17.92752841E+00
-11.27500E-03,+1.03486E-03,-6.35036023E+00,-57.78E-06,+17.92752841E+00
-11.25000E-03,+1.01476E-03,-6.24332538E+00,-59.27E-06,+17.92752874E+00
-11.22500E-03,+1.02963E-03,-6.08603861E+00,-57.54E-06,+17.92752841E+00
-11.20000E-03,+1.06542E-03,-5.97046038E+00,-65.74E-06,+17.92752841E+00
-11.17500E-03,+1.04974E-03,-5.79005837E+00,-60.59E-06,+17.92752841E+00
-11.15000E-03,+1.08149E-03,-5.60513340E+00,-62.56E-06,+17.92752841E+00
-11.12500E-03,+1.06702E-03,-5.40161581E+00,-58.26E-06,+17.93757832E+00
-11.10000E-03,+1.07587E-03,-5.19759536E+00,-57.38E-06,+17.92752841E+00
-11.07500E-03,+1.09034E-03,-4.94734376E+00,-56.37E-06,+17.92752841E+00
-11.05000E-03,+1.08793E-03,-4.71015782E+00,-63.33E-06,+17.92752841E+00
-11.02500E-03,+1.08632E-03,-4.49257022E+00,-58.62E-06,+17.94009122E+00
-11.00000E-03,+1.07506E-03,-4.28352533E+00,-59.47E-06,+17.93506575E+00
-10.97500E-03,+1.06501E-03,-4.08000774E+00,-58.98E-06,+17.92752841E+00
-10.95000E-03,+1.04652E-03,-3.86493270E+00,-61.64E-06,+17.92752841E+00
-10.92500E-03,+1.04732E-03,-3.68553536E+00,-55.57E-06,+17.92752841E+00
-10.90000E-03,+1.03969E-03,-3.52272094E+00,-54.12E-06,+17.92752841E+00
-10.87500E-03,+1.06702E-03,-3.39407876E+00,-56.45E-06,+17.92752841E+00
-10.85000E-03,+1.05818E-03,-3.22975750E+00,-57.46E-06,+17.92752841E+00
-10.82500E-03,+1.05778E-03,-3.06694307E+00,-54.80E-06,+17.93657328E+00
-10.80000E-03,+1.04491E-03,-2.95689212E+00,-59.27E-06,+17.92903629E+00
-10.77500E-03,+1.05496E-03,-2.81468211E+00,-60.95E-06,+17.92752841E+00
-10.75000E-03,+1.06903E-03,-2.66041005E+00,-61.68E-06,+17.92752841E+00
-10.72500E-03,+1.04853E-03,-2.55538492E+00,-58.62E-06,+17.93556896E+00
-10.70000E-03,+1.05979E-03,-2.41216954E+00,-57.62E-06,+17.92752841E+00
-10.67500E-03,+1.04170E-03,-2.25287306E+00,-55.53E-06,+17.94009122E+00
-10.65000E-03,+1.06019E-03,-2.12724420E+00,-56.93E-06,+17.94009122E+00
-10.62500E-03,+1.03486E-03,-1.99709380E+00,-56.25E-06,+17.92752841E+00
-10.60000E-03,+1.04813E-03,-1.85237018E+00,-56.89E-06,+17.93808153E+00
-10.57500E-03,+1.05818E-03,-1.75789781E+00,-59.99E-06,+17.92752841E+00
-10.55000E-03,+1.05014E-03,-1.62624023E+00,-60.35E-06,+17.92752841E+00
-10.52500E-03,+1.05134E-03,-1.51417886E+00,-59.91E-06,+17.92752841E+00
-10.50000E-03,+1.05094E-03,-1.40412968E+00,-58.86E-06,+17.92752841E+00
-10.47500E-03,+1.05456E-03,-1.29206866E+00,-58.14E-06,+17.92752841E+00
-10.45000E-03,+1.05617E-03,-1.19458194E+00,-55.85E-06,+17.92752841E+00
-10.42500E-03,+1.04933E-03,-1.06543548E+00,-59.02E-06,+17.92752841E+00
-10.40000E-03,+1.06622E-03,-990.56147E-03,-57.70E-06,+17.92752841E+00
-10.37500E-03,+1.06300E-03,-856.39061E-03,-61.68E-06,+17.92752841E+00
-10.35000E-03,+1.05215E-03,-785.03383E-03,-57.42E-06,+17.92752841E+00
-10.32500E-03,+1.07345E-03,-650.86297E-03,-64.41E-06,+17.92752841E+00
-10.30000E-03,+1.06341E-03,-566.94337E-03,-57.66E-06,+17.92752841E+00
-10.27500E-03,+1.04974E-03,-432.77251E-03,-58.22E-06,+17.93707651E+00
-10.25000E-03,+1.06099E-03,-341.31486E-03,-56.05E-06,+17.92752841E+00
-10.22500E-03,+1.07949E-03,-220.21006E-03,-57.94E-06,+17.92752841E+00
-10.20000E-03,+1.07225E-03,-159.40604E-03,-54.44E-06,+17.92752841E+00
-10.17500E-03,+1.07265E-03,-86.03921E-03,-61.68E-06,+17.92752841E+00
-10.15000E-03,+1.06501E-03,-50.36081E-03,-61.03E-06,+17.92752841E+00
-10.12500E-03,+1.07908E-03,-49.85867E-03,-63.29E-06,+17.92752841E+00
-10.10000E-03,+1.05858E-03,-37.29585E-03,-61.28E-06,+17.92752841E+00
-10.07500E-03,+1.07506E-03,-24.73304E-03,-55.93E-06,+17.93355893E+00
-10.05000E-03,+1.07546E-03,-20.71257E-03,-57.98E-06,+17.93154888E+00
-10.02500E-03,+1.07828E-03,-12.17023E-03,-57.78E-06,+17.92752841E+00
-10.00000E-03,+1.07506E-03,-12.17023E-03,-54.24E-06,+17.92752841E+00
-9.97500E-03,+1.08190E-03,-1.61709E-03,-57.09E-06,+17.92752841E+00
-9.95000E-03,+1.09235E-03,+392.59E-06,-61.11E-06,+17.92752841E+00
-9.92500E-03,+1.08471E-03,+12.95540E-03,-57.13E-06,+17.92752841E+00
-9.90000E-03,+1.08511E-03,+42.60402E-03,-60.63E-06,+17.93556823E+00
-9.87500E-03,+1.08712E-03,+146.12237E-03,-58.66E-06,+17.92752841E+00
-9.85000E-03,+1.12370E-03,+253.66044E-03,-62.88E-06,+17.92752841E+00
-9.82500E-03,+1.07868E-03,+399.38832E-03,-53.68E-06,+17.92602125E+00
-9.80000E-03,+1.10682E-03,+567.73042E-03,-58.54E-06,+17.92752841E+00
-9.77500E-03,+1.11647E-03,+744.61522E-03,-58.18E-06,+17.92752841E+00
-9.75000E-03,+1.13938E-03,+899.89161E-03,-60.67E-06,+17.92752841E+00
-9.72500E-03,+1.11768E-03,+1.04562064E+00,-57.66E-06,+17.92752841E+00
-9.70000E-03,+1.12612E-03,+1.20943897E+00,-59.51E-06,+17.92752841E+00
-9.67500E-03,+1.12531E-03,+1.37928822E+00,-60.27E-06,+17.92752841E+00
-9.65000E-03,+1.13295E-03,+1.48330871E+00,-62.48E-06,+17.92752841E+00
-9.62500E-03,+1.13536E-03,+1.59838332E+00,-61.68E-06,+17.92752841E+00
-9.60000E-03,+1.13778E-03,+1.71848460E+00,-62.92E-06,+17.92752841E+00
-9.57500E-03,+1.15265E-03,+1.83607254E+00,-62.00E-06,+17.92752841E+00
-9.55000E-03,+1.12411E-03,+1.98833308E+00,-60.27E-06,+17.92752841E+00
-9.52500E-03,+1.13536E-03,+2.12200181E+00,-62.08E-06,+17.93958910E+00
-9.50000E-03,+1.12732E-03,+2.23154916E+00,-62.08E-06,+17.92752841E+00
-9.47500E-03,+1.11888E-03,+2.36572002E+00,-63.77E-06,+17.92752841E+00
-9.45000E-03,+1.13979E-03,+2.43104626E+00,-65.38E-06,+17.92752841E+00
-9.42500E-03,+1.10763E-03,+2.54612203E+00,-60.83E-06,+17.92752841E+00
-9.40000E-03,+1.14381E-03,+2.65717771E+00,-63.85E-06,+17.92752841E+00
-9.37500E-03,+1.12531E-03,+2.78933773E+00,-60.27E-06,+17.92752801E+00
-9.35000E-03,+1.13014E-03,+2.89436404E+00,-57.70E-06,+17.91697525E+00
-9.32500E-03,+1.13898E-03,+2.99888547E+00,-64.73E-06,+17.92752841E+00
-9.30000E-03,+1.13054E-03,+3.12300686E+00,-62.80E-06,+17.92149865E+00
-9.27500E-03,+1.12893E-03,+3.22551903E+00,-63.73E-06,+17.92752841E+00
-9.25000E-03,+1.14944E-03,+3.37225270E+00,-64.49E-06,+17.92752841E+00
-9.22500E-03,+1.15546E-03,+3.46923803E+00,-67.02E-06,+17.92752841E+00
-9.20000E-03,+1.13778E-03,+3.60290598E+00,-56.93E-06,+17.92752841E+00
-9.17500E-03,+1.17999E-03,+3.68330839E+00,-61.11E-06,+17.92752841E+00
-9.15000E-03,+1.17798E-03,+3.82099643E+00,-58.34E-06,+17.92752841E+00
-9.12500E-03,+1.19164E-03,+3.97275563E+00,-61.68E-06,+17.92250288E+00
-9.10000E-03,+1.19567E-03,+4.07979081E+00,-59.18E-06,+17.92752841E+00
-9.07500E-03,+1.18481E-03,+4.20994076E+00,-66.42E-06,+17.92652298E+00
-9.05000E-03,+1.20330E-03,+4.36823343E+00,-61.19E-06,+17.92652378E+00
-9.02500E-03,+1.19366E-03,+4.47627323E+00,-64.57E-06,+17.92752841E+00
-9.00000E-03,+1.18159E-03,+4.62602157E+00,-63.29E-06,+17.92752841E+00
-8.97500E-03,+1.17557E-03,+4.81044369E+00,-62.00E-06,+17.92752841E+00
-8.95000E-03,+1.19727E-03,+4.98230299E+00,-62.00E-06,+17.92752841E+00
-8.92500E-03,+1.17034E-03,+5.12099768E+00,-60.11E-06,+17.92752841E+00
-8.90000E-03,+1.19567E-03,+5.26270541E+00,-60.23E-06,+17.92752841E+00
-8.87500E-03,+1.18763E-03,+5.43255466E+00,-61.68E-06,+17.92752841E+00
-8.85000E-03,+1.20773E-03,+5.61496672E+00,-66.90E-06,+17.92752841E+00
-8.82500E-03,+1.20089E-03,+5.77828372E+00,-65.26E-06,+17.92752841E+00
-8.80000E-03,+1.20612E-03,+5.92501780E+00,-66.34E-06,+17.92752841E+00
-8.77500E-03,+1.20732E-03,+6.07828414E+00,-63.85E-06,+17.92752841E+00
-8.75000E-03,+1.21577E-03,+6.25667611E+00,-63.29E-06,+17.92752841E+00
-8.72500E-03,+1.21416E-03,+6.44109698E+00,-60.87E-06,+17.92752841E+00
-8.70000E-03,+1.19567E-03,+6.64260535E+00,-63.29E-06,+17.91898528E+00
-8.67500E-03,+1.20531E-03,+6.82853376E+00,-61.28E-06,+17.92752841E+00
-8.65000E-03,+1.19928E-03,+6.99888635E+00,-64.73E-06,+17.92752841E+00
-8.62500E-03,+1.20371E-03,+7.14863593E+00,-62.48E-06,+17.92752841E+00
-8.60000E-03,+1.18763E-03,+7.31446508E+00,-68.07E-06,+17.92752841E+00
-8.57500E-03,+1.21858E-03,+7.49285705E+00,-64.93E-06,+17.91647271E+00
-8.55000E-03,+1.20451E-03,+7.66572054E+00,-65.58E-06,+17.92752841E+00
-8.52500E-03,+1.21456E-03,+7.84109701E+00,-62.28E-06,+17.92752841E+00
-8.50000E-03,+1.21778E-03,+8.01798185E+00,-63.69E-06,+17.91999114E+00
-8.47500E-03,+1.21054E-03,+8.18783110E+00,-61.48E-06,+17.92752841E+00
-8.45000E-03,+1.23185E-03,+8.33456562E+00,-60.67E-06,+17.92752841E+00
-8.42500E-03,+1.20572E-03,+8.50039477E+00,-64.65E-06,+17.92752841E+00
-8.40000E-03,+1.19285E-03,+8.65014225E+00,-64.57E-06,+17.91798024E+00
-8.37500E-03,+1.21175E-03,+8.80943873E+00,-63.89E-06,+17.92250370E+00
-8.35000E-03,+1.20572E-03,+8.93506815E+00,-63.45E-06,+17.92200034E+00
-8.32500E-03,+1.22742E-03,+9.06873564E+00,-61.15E-06,+17.92401039E+00
-8.30000E-03,+1.21577E-03,+9.22451412E+00,-62.56E-06,+17.92752841E+00
-8.27500E-03,+1.21536E-03,+9.35768080E+00,-61.23E-06,+17.91546768E+00
-8.25000E-03,+1.20572E-03,+9.45516739E+00,-57.46E-06,+17.92501627E+00
-8.22500E-03,+1.20572E-03,+9.58933824E+00,-61.24E-06,+17.91948778E+00
-8.20000E-03,+1.21657E-03,+9.69185124E+00,-62.40E-06,+17.92149783E+00
-8.17500E-03,+1.20210E-03,+9.81999152E+00,-62.60E-06,+17.91496559E+00
-8.15000E-03,+1.18039E-03,+9.88933782E+00,-59.06E-06,+17.91496559E+00
-8.12500E-03,+1.18562E-03,+10.00039353E+00,-61.28E-06,+17.91496559E+00
-8.10000E-03,+1.18401E-03,+10.07175032E+00,-59.06E-06,+17.91496559E+00
-8.07500E-03,+1.17878E-03,+10.15566992E+00,-59.27E-06,+17.92752841E+00
-8.05000E-03,+1.18763E-03,+10.23305642E+00,-58.46E-06,+17.92099531E+00
-8.02500E-03,+1.17557E-03,+10.26873481E+00,-57.98E-06,+17.92752841E+00
-8.00000E-03,+1.17155E-03,+10.34461465E+00,-56.05E-06,+17.91496559E+00
-7.97500E-03,+1.16592E-03,+10.41546848E+00,-59.35E-06,+17.92702546E+00
-7.95000E-03,+1.15265E-03,+10.46370969E+00,-59.87E-06,+17.92752841E+00
-7.92500E-03,+1.18119E-03,+10.54260504E+00,-65.46E-06,+17.91848274E+00
-7.90000E-03,+1.19124E-03,+10.62853337E+00,-61.23E-06,+17.91496559E+00
-7.87500E-03,+1.19165E-03,+10.68883576E+00,-59.87E-06,+17.91999116E+00
-7.85000E-03,+1.19124E-03,+10.81044380E+00,-58.46E-06,+17.91496559E+00
-7.82500E-03,+1.18722E-03,+10.88180059E+00,-59.35E-06,+17.91496559E+00
-7.80000E-03,+1.17798E-03,+11.02853426E+00,-58.10E-06,+17.91496559E+00
-7.77500E-03,+1.20572E-03,+11.16622403E+00,-62.56E-06,+17.91496559E+00
-7.75000E-03,+1.19768E-03,+11.28431316E+00,-63.29E-06,+17.92752841E+00
-7.72500E-03,+1.20451E-03,+11.45064438E+00,-62.40E-06,+17.92200032E+00
-7.70000E-03,+1.23466E-03,+11.60994220E+00,-65.46E-06,+17.91848363E+00
-7.67500E-03,+1.20692E-03,+11.72903812E+00,-60.03E-06,+17.91647358E+00
-7.65000E-03,+1.19647E-03,+11.88330859E+00,-57.38E-06,+17.92752841E+00
-7.62500E-03,+1.20169E-03,+12.05566996E+00,-58.26E-06,+17.91496559E+00
-7.60000E-03,+1.21496E-03,+12.22300709E+00,-60.47E-06,+17.92752841E+00
-7.57500E-03,+1.23506E-03,+12.37325970E+00,-60.75E-06,+17.92752841E+00
-7.55000E-03,+1.23587E-03,+12.50391207E+00,-62.60E-06,+17.92752841E+00
-7.52500E-03,+1.23948E-03,+12.65516746E+00,-62.96E-06,+17.92551791E+00
-7.50000E-03,+1.22582E-03,+12.81446439E+00,-62.28E-06,+17.92752796E+00
-7.47500E-03,+1.23104E-03,+12.93406239E+00,-62.96E-06,+17.92752841E+00
-7.45000E-03,+1.20572E-03,+13.07024284E+00,-61.32E-06,+17.92752841E+00
-7.42500E-03,+1.22180E-03,+13.23004275E+00,-56.21E-06,+17.92752841E+00
-7.40000E-03,+1.20652E-03,+13.34763069E+00,-57.34E-06,+17.92752841E+00
-7.37500E-03,+1.22381E-03,+13.47275541E+00,-56.25E-06,+17.92501539E+00
-7.35000E-03,+1.22541E-03,+13.61999205E+00,-62.12E-06,+17.91546856E+00
-7.32500E-03,+1.21456E-03,+13.72853431E+00,-60.91E-06,+17.91647267E+00
-7.30000E-03,+1.21577E-03,+13.86622230E+00,-62.44E-06,+17.92401128E+00
-7.27500E-03,+1.20893E-03,+13.99838448E+00,-60.15E-06,+17.91496559E+00
-7.25000E-03,+1.21175E-03,+14.08079563E+00,-62.28E-06,+17.92752841E+00
-7.22500E-03,+1.21094E-03,+14.18984085E+00,-61.80E-06,+17.92752841E+00
-7.20000E-03,+1.23345E-03,+14.27376045E+00,-64.97E-06,+17.92752841E+00
-7.17500E-03,+1.20572E-03,+14.35868462E+00,-58.42E-06,+17.91597016E+00
-7.15000E-03,+1.21054E-03,+14.44461427E+00,-64.09E-06,+17.92752841E+00
-7.12500E-03,+1.19969E-03,+14.48531732E+00,-63.69E-06,+17.91999026E+00
-7.10000E-03,+1.20331E-03,+14.54662478E+00,-61.28E-06,+17.92752841E+00
-7.07500E-03,+1.20009E-03,+14.61798157E+00,-63.29E-06,+17.92752841E+00
-7.05000E-03,+1.18923E-03,+14.67526754E+00,-62.68E-06,+17.92752841E+00
-7.02500E-03,+1.18762E-03,+14.73556951E+00,-61.44E-06,+17.92702636E+00
-7.00000E-03,+1.21577E-03,+14.82200121E+00,-59.26E-06,+17.92752841E+00
-6.97500E-03,+1.20933E-03,+14.87024242E+00,-62.48E-06,+17.92752841E+00
-6.95000E-03,+1.21014E-03,+14.92451424E+00,-62.32E-06,+17.91496559E+00
-6.92500E-03,+1.20933E-03,+15.00441327E+00,-61.24E-06,+17.91898616E+00
-6.90000E-03,+1.22260E-03,+15.06320678E+00,-62.08E-06,+17.92752841E+00
-6.87500E-03,+1.22582E-03,+15.10089663E+00,-70.32E-06,+17.92752794E+00
-6.85000E-03,+1.21375E-03,+15.19938815E+00,-62.24E-06,+17.92752841E+00
-6.82500E-03,+1.24954E-03,+15.27275499E+00,-61.88E-06,+17.92752841E+00
-6.80000E-03,+1.25114E-03,+15.34009215E+00,-62.24E-06,+17.92149873E+00
-6.77500E-03,+1.27164E-03,+15.44461429E+00,-63.29E-06,+17.91948868E+00
-6.75000E-03,+1.27205E-03,+15.50793135E+00,-64.09E-06,+17.92501537E+00
