x-axis,1,2,3
+12.95000E-03,-1.97228327E+00,-53.79075E-03,+469.92776E-03
+13.00000E-03,-1.96876561E+00,-47.66018E-03,+467.41520E-03
+13.05000E-03,-1.96162993E+00,-42.03196E-03,+464.90263E-03
+13.10000E-03,-1.94404183E+00,-29.67007E-03,+462.39007E-03
+13.15000E-03,-1.92977063E+00,-7.86103E-03,+457.56587E-03
+13.20000E-03,-1.90876545E+00,+6.41033E-03,+457.36494E-03
+13.25000E-03,-1.88635347E+00,+32.23955E-03,+454.85238E-03
+13.30000E-03,-1.85449417E+00,+57.26476E-03,+449.82726E-03
+13.35000E-03,-1.83127794E+00,+81.88772E-03,+449.82726E-03
+13.40000E-03,-1.80806193E+00,+113.74701E-03,+447.31469E-03
+13.45000E-03,-1.77157952E+00,+140.38034E-03,+447.31469E-03
+13.50000E-03,-1.73811211E+00,+166.91292E-03,+444.80213E-03
+13.55000E-03,-1.71620264E+00,+200.17910E-03,+444.80213E-03
+13.60000E-03,-1.68223279E+00,+233.64651E-03,+442.28957E-03
+13.65000E-03,-1.64655447E+00,+262.08888E-03,+442.28957E-03
+13.70000E-03,-1.61218261E+00,+290.63159E-03,+439.77701E-03
+13.75000E-03,-1.58032324E+00,+321.68671E-03,+439.77701E-03
+13.80000E-03,-1.55891620E+00,+353.14408E-03,+439.77701E-03
+13.85000E-03,-1.52836360E+00,+378.77230E-03,+439.77701E-03
+13.90000E-03,-1.49730824E+00,+403.39518E-03,+437.26444E-03
+13.95000E-03,-1.47459459E+00,+434.04852E-03,+434.75188E-03
+14.00000E-03,-1.44866503E+00,+458.87272E-03,+434.75188E-03
+14.05000E-03,-1.41921771E+00,+482.69174E-03,+432.23932E-03
+14.10000E-03,-1.39781067E+00,+509.22448E-03,+432.23932E-03
+14.15000E-03,-1.37821276E+00,+524.50070E-03,+430.43019E-03
+14.20000E-03,-1.37037365E+00,+532.74183E-03,+429.72675E-03
+14.25000E-03,-1.36575053E+00,+541.28462E-03,+429.72675E-03
+14.30000E-03,-1.35358973E+00,+547.81721E-03,+434.75188E-03
+14.35000E-03,-1.33640380E+00,+553.04342E-03,+439.77701E-03
+14.40000E-03,-1.32675556E+00,+557.66653E-03,+442.28957E-03
+14.45000E-03,-1.31519769E+00,+560.38002E-03,+446.71176E-03
+14.50000E-03,-1.29590121E+00,+565.40514E-03,+453.84744E-03
+14.55000E-03,-1.28776058E+00,+572.94283E-03,+460.98312E-03
+14.60000E-03,-1.27489618E+00,+578.67156E-03,+472.44032E-03
+14.65000E-03,-1.25811226E+00,+588.01821E-03,+477.46545E-03
+14.70000E-03,-1.24866519E+00,+592.94291E-03,+479.97801E-03
+14.75000E-03,-1.23660480E+00,+598.06846E-03,+482.49057E-03
+14.80000E-03,-1.21781075E+00,+602.18915E-03,+485.00314E-03
+14.85000E-03,-1.20846418E+00,+605.60615E-03,+488.72181E-03
+14.90000E-03,-1.20263495E+00,+610.63127E-03,+497.56595E-03
+14.95000E-03,-1.19258462E+00,+615.65640E-03,+505.50573E-03
+15.00000E-03,-1.17328830E+00,+623.19417E-03,+512.64141E-03
+15.05000E-03,-1.16615254E+00,+630.32985E-03,+517.26452E-03
+15.10000E-03,-1.15057449E+00,+637.46553E-03,+520.17901E-03
+15.15000E-03,-1.13298663E+00,+640.78203E-03,+523.99819E-03
+15.20000E-03,-1.12213244E+00,+644.19920E-03,+531.13387E-03
+15.25000E-03,-1.10394132E+00,+653.84744E-03,+541.28471E-03
+15.30000E-03,-1.08776058E+00,+663.49568E-03,+552.94292E-03
+15.35000E-03,-1.07117750E+00,+675.65648E-03,+557.86746E-03
+15.40000E-03,-1.05087616E+00,+680.27960E-03,+562.18915E-03
+15.45000E-03,-1.03982080E+00,+686.00816E-03,+566.81226E-03
+15.50000E-03,-1.01298663E+00,+697.06352E-03,+576.46051E-03
+15.55000E-03,-987.45882E-03,+714.24945E-03,+594.24953E-03
+15.60000E-03,-958.71502E-03,+723.89769E-03,+606.20942E-03
+15.65000E-03,-910.67473E-03,+748.01855E-03,+635.15414E-03
+15.70000E-03,-861.52883E-03,+772.13907E-03,+649.62642E-03
+15.75000E-03,-814.99634E-03,+802.08873E-03,+681.48572E-03
+15.80000E-03,-760.72507E-03,+827.51595E-03,+711.93806E-03
+15.85000E-03,-711.07665E-03,+848.21938E-03,+728.31997E-03
+15.90000E-03,-661.42850E-03,+877.56612E-03,+756.96310E-03
+15.95000E-03,-621.02657E-03,+891.93789E-03,+771.23446E-03
+16.00000E-03,-582.83562E-03,+913.64652E-03,+798.06863E-03
+16.05000E-03,-557.00673E-03,+925.40531E-03,+805.70674E-03
+16.10000E-03,-527.66000E-03,+938.47055E-03,+817.86754E-03
+16.15000E-03,-510.07197E-03,+950.63136E-03,+832.54091E-03
+16.20000E-03,-486.55447E-03,+959.87750E-03,+841.78705E-03
+16.25000E-03,-469.77046E-03,+964.90271E-03,+846.81218E-03
+16.30000E-03,-447.55958E-03,+974.55096E-03,+853.54602E-03
+16.35000E-03,-429.46896E-03,+985.90783E-03,+867.81738E-03
+16.40000E-03,-405.65003E-03,+996.36000E-03,+880.78211E-03
+16.45000E-03,-386.65488E-03,+1.00349568E+00,+885.40523E-03
+16.50000E-03,-363.74049E-03,+1.01314392E+00,+896.05867E-03
+16.55000E-03,-336.30313E-03,+1.02781729E+00,+914.85255E-03
+16.60000E-03,-305.44868E-03,+1.03997809E+00,+922.18906E-03
+16.65000E-03,-279.51938E-03,+1.04962633E+00,+931.53588E-03
+16.70000E-03,-244.74551E-03,+1.06932483E+00,+953.74694E-03
+16.75000E-03,-211.98143E-03,+1.08399819E+00,+965.90774E-03
+16.80000E-03,-173.99157E-03,+1.10178723E+00,+984.29988E-03
+16.85000E-03,-139.61953E-03,+1.12339518E+00,+1.00279216E+00
+16.90000E-03,-96.60437E-03,+1.14038019E+00,+1.01977718E+00
+16.95000E-03,-60.12213E-03,+1.16027960E+00,+1.04279207E+00
+17.00000E-03,-16.00135E-03,+1.17646059E+00,+1.05736521E+00
+17.05000E-03,+22.08892E-03,+1.19967658E+00,+1.08158613E+00
+17.10000E-03,+50.63164E-03,+1.21686251E+00,+1.09696311E+00
+17.15000E-03,+84.19948E-03,+1.23907357E+00,+1.12098312E+00
+17.20000E-03,+117.96814E-03,+1.24872181E+00,+1.12811880E+00
+17.25000E-03,+145.80761E-03,+1.26339518E+00,+1.14480230E+00
+17.30000E-03,+166.61136E-03,+1.27555598E+00,+1.15997809E+00
+17.35000E-03,+193.44553E-03,+1.28269166E+00,+1.16460121E+00
+17.40000E-03,+207.71689E-03,+1.28902323E+00,+1.17173689E+00
+17.45000E-03,+234.55106E-03,+1.29736512E+00,+1.18389769E+00
+17.50000E-03,+251.33498E-03,+1.30661135E+00,+1.19857106E+00
+17.55000E-03,+275.65659E-03,+1.32128462E+00,+1.20359609E+00
+17.60000E-03,+301.68683E-03,+1.33344543E+00,+1.20781729E+00
+17.65000E-03,+324.29980E-03,+1.35193798E+00,+1.22128472E+00
+17.70000E-03,+357.06371E-03,+1.36440011E+00,+1.23967659E+00
+17.75000E-03,+391.03356E-03,+1.37294301E+00,+1.24932483E+00
+17.80000E-03,+422.69204E-03,+1.39223949E+00,+1.26912391E+00
+17.85000E-03,+460.58158E-03,+1.40429970E+00,+1.28369669E+00
+17.90000E-03,+492.23968E-03,+1.41826964E+00,+1.29947576E+00
+17.95000E-03,+532.23978E-03,+1.43897325E+00,+1.32198824E+00
+18.00000E-03,+573.94841E-03,+1.45183748E+00,+1.33374703E+00
+18.05000E-03,+611.73736E-03,+1.47615909E+00,+1.35806864E+00
+18.10000E-03,+649.52630E-03,+1.49063154E+00,+1.36962633E+00
+18.15000E-03,+692.74220E-03,+1.51455114E+00,+1.39143556E+00
+18.20000E-03,+728.82260E-03,+1.52711377E+00,+1.40651076E+00
+18.25000E-03,+762.89267E-03,+1.54329477E+00,+1.42168682E+00
+18.30000E-03,+797.36522E-03,+1.56148563E+00,+1.44088262E+00
+18.35000E-03,+825.20460E-03,+1.57113387E+00,+1.45053086E+00
+18.40000E-03,+850.53114E-03,+1.58329467E+00,+1.46299326E+00
+18.45000E-03,+879.27468E-03,+1.59796804E+00,+1.47987759E+00
+18.50000E-03,+898.06874E-03,+1.60560614E+00,+1.48701327E+00
+18.55000E-03,+923.79719E-03,+1.61223940E+00,+1.49163638E+00
+18.60000E-03,+942.18925E-03,+1.62058120E+00,+1.50007850E+00
+18.65000E-03,+960.68162E-03,+1.62651076E+00,+1.51012875E+00
+18.70000E-03,+970.32986E-03,+1.63324433E+00,+1.51766644E+00
+18.75000E-03,+982.49076E-03,+1.63575699E+00,+1.51766644E+00
+18.80000E-03,+996.76211E-03,+1.63826945E+00,+1.52228965E+00
+18.85000E-03,+1.00429971E+00,+1.64329458E+00,+1.52520413E+00
+18.90000E-03,+1.01656120E+00,+1.64580714E+00,+1.52771669E+00
+18.95000E-03,+1.04118413E+00,+1.64922432E+00,+1.53113387E+00
+19.00000E-03,+1.06540562E+00,+1.66239034E+00,+1.54580724E+00
+19.05000E-03,+1.09857145E+00,+1.68118422E+00,+1.56299317E+00
+19.10000E-03,+1.13485266E+00,+1.69324442E+00,+1.57012885E+00
+19.15000E-03,+1.17384764E+00,+1.71726462E+00,+1.59414904E+00
+19.20000E-03,+1.21927487E+00,+1.73012885E+00,+1.60952583E+00
+19.25000E-03,+1.25384783E+00,+1.75083246E+00,+1.63022945E+00
+19.30000E-03,+1.29143567E+00,+1.76641016E+00,+1.64641025E+00
+19.35000E-03,+1.32460131E+00,+1.77435005E+00,+1.65625960E+00
+19.40000E-03,+1.35374713E+00,+1.78862141E+00,+1.67324443E+00
+19.45000E-03,+1.37133488E+00,+1.80098312E+00,+1.68349558E+00
+19.50000E-03,+1.39505357E+00,+1.80560623E+00,+1.68751578E+00
+19.55000E-03,+1.40460112E+00,+1.80661116E+00,+1.68852071E+00
+19.60000E-03,+1.40781729E+00,+1.80912372E+00,+1.69103327E+00
+19.65000E-03,+1.41244041E+00,+1.80912372E+00,+1.69103327E+00
+19.70000E-03,+1.41957609E+00,+1.80912372E+00,+1.69103327E+00
+19.75000E-03,+1.42872191E+00,+1.80912372E+00,+1.69103327E+00
+19.80000E-03,+1.43887257E+00,+1.80912372E+00,+1.69103327E+00
+19.85000E-03,+1.44600825E+00,+1.80912372E+00,+1.69354584E+00
+19.90000E-03,+1.45977729E+00,+1.81414885E+00,+1.69605840E+00
+19.95000E-03,+1.48038011E+00,+1.81957608E+00,+1.70359609E+00
+20.00000E-03,+1.49254101E+00,+1.82922442E+00,+1.71113397E+00
+20.05000E-03,+1.51897327E+00,+1.84138513E+00,+1.72329468E+00
+20.10000E-03,+1.53535518E+00,+1.84852081E+00,+1.72791779E+00
+20.15000E-03,+1.56299327E+00,+1.85314392E+00,+1.73505347E+00
+20.20000E-03,+1.58158643E+00,+1.86530473E+00,+1.74811890E+00
+20.25000E-03,+1.60661136E+00,+1.87746553E+00,+1.76188764E+00
+20.30000E-03,+1.63103357E+00,+1.88460121E+00,+1.76651076E+00
+20.35000E-03,+1.65022945E+00,+1.88922433E+00,+1.77143528E+00
+20.40000E-03,+1.67455106E+00,+1.89384744E+00,+1.78078212E+00
+20.45000E-03,+1.68741528E+00,+1.89987769E+00,+1.79043036E+00
+20.50000E-03,+1.69806865E+00,+1.90560624E+00,+1.79907347E+00
+20.55000E-03,+1.71485257E+00,+1.91022935E+00,+1.80158604E+00
+20.60000E-03,+1.72620915E+00,+1.91213880E+00,+1.80409860E+00
+20.65000E-03,+1.73103337E+00,+1.91445046E+00,+1.80409860E+00
+20.70000E-03,+1.73565649E+00,+1.91404845E+00,+1.80409860E+00
+20.75000E-03,+1.74027960E+00,+1.91213880E+00,+1.80409860E+00
+20.80000E-03,+1.74630965E+00,+1.91213880E+00,+1.80409860E+00
+20.85000E-03,+1.75133478E+00,+1.90711367E+00,+1.80409860E+00
+20.90000E-03,+1.75635991E+00,+1.90932463E+00,+1.80158604E+00
+20.95000E-03,+1.75887247E+00,+1.90711367E+00,+1.80148563E+00
+21.00000E-03,+1.76138503E+00,+1.90409870E+00,+1.79656091E+00
+21.05000E-03,+1.76138503E+00,+1.90048041E+00,+1.79656091E+00
+21.10000E-03,+1.76389759E+00,+1.89706342E+00,+1.79284222E+00
+21.15000E-03,+1.76389759E+00,+1.89374674E+00,+1.78821910E+00
+21.20000E-03,+1.76389759E+00,+1.89203830E+00,+1.78148553E+00
+21.25000E-03,+1.76641016E+00,+1.88952573E+00,+1.77897297E+00
+21.30000E-03,+1.76641016E+00,+1.88952573E+00,+1.77646041E+00
+21.35000E-03,+1.76641016E+00,+1.88701317E+00,+1.77394785E+00
+21.40000E-03,+1.76892272E+00,+1.88701317E+00,+1.77394785E+00
+21.45000E-03,+1.76892272E+00,+1.88450061E+00,+1.77143528E+00
+21.50000E-03,+1.77143528E+00,+1.88450061E+00,+1.76892272E+00
+21.55000E-03,+1.77384724E+00,+1.88198805E+00,+1.76892272E+00
+21.60000E-03,+1.77394785E+00,+1.88198805E+00,+1.76892272E+00
+21.65000E-03,+1.77646041E+00,+1.87947548E+00,+1.76641016E+00
+21.70000E-03,+1.77646041E+00,+1.87696292E+00,+1.76500302E+00
+21.75000E-03,+1.77897297E+00,+1.87445036E+00,+1.76389759E+00
+21.80000E-03,+1.78148553E+00,+1.86942523E+00,+1.76138503E+00
+21.85000E-03,+1.78399810E+00,+1.86691267E+00,+1.75867136E+00
+21.90000E-03,+1.78882232E+00,+1.86691267E+00,+1.75887247E+00
+21.95000E-03,+1.78842031E+00,+1.86249045E+00,+1.75445025E+00
+22.00000E-03,+1.78902322E+00,+1.85937498E+00,+1.75133478E+00
+22.05000E-03,+1.78902322E+00,+1.85686242E+00,+1.74630965E+00
+22.10000E-03,+1.78902322E+00,+1.85364623E+00,+1.74128453E+00
+22.15000E-03,+1.78902322E+00,+1.85183729E+00,+1.73877197E+00
+22.20000E-03,+1.79143539E+00,+1.84932473E+00,+1.73625940E+00
+22.25000E-03,+1.79153578E+00,+1.84731457E+00,+1.73173669E+00
+22.30000E-03,+1.78902322E+00,+1.84520402E+00,+1.73123428E+00
+22.35000E-03,+1.78902322E+00,+1.84309347E+00,+1.72872172E+00
+22.40000E-03,+1.78902322E+00,+1.84178704E+00,+1.72620915E+00
+22.45000E-03,+1.78691278E+00,+1.83676192E+00,+1.72580704E+00
+22.50000E-03,+1.78651066E+00,+1.83424925E+00,+1.72369659E+00
+22.55000E-03,+1.78651066E+00,+1.82922423E+00,+1.71907337E+00
+22.60000E-03,+1.78651066E+00,+1.82590775E+00,+1.71696281E+00
+22.65000E-03,+1.78651066E+00,+1.81917398E+00,+1.71364634E+00
+22.70000E-03,+1.78399810E+00,+1.81575678E+00,+1.70771658E+00
+22.75000E-03,+1.78349548E+00,+1.81163629E+00,+1.70309347E+00
+22.80000E-03,+1.78148553E+00,+1.80912372E+00,+1.69847035E+00
+22.85000E-03,+1.77927437E+00,+1.80912372E+00,+1.69354584E+00
+22.90000E-03,+1.77897297E+00,+1.80661116E+00,+1.69103327E+00
+22.95000E-03,+1.77505327E+00,+1.80158604E+00,+1.68852071E+00
+23.00000E-03,+1.77394785E+00,+1.79806834E+00,+1.68751558E+00
+23.05000E-03,+1.77083216E+00,+1.79093266E+00,+1.68349558E+00
+23.10000E-03,+1.76620904E+00,+1.77877186E+00,+1.67847046E+00
+23.15000E-03,+1.74942491E+00,+1.76681195E+00,+1.67133456E+00
+23.20000E-03,+1.71545506E+00,+1.73495265E+00,+1.66148543E+00
+23.25000E-03,+1.68952563E+00,+1.71515344E+00,+1.65434975E+00
+23.30000E-03,+1.66540459E+00,+1.68630944E+00,+1.64972663E+00
+23.35000E-03,+1.64188733E+00,+1.65625908E+00,+1.64761608E+00
+23.40000E-03,+1.61223898E+00,+1.63455043E+00,+1.64299296E+00
+23.45000E-03,+1.58339465E+00,+1.60580693E+00,+1.63585729E+00
+23.50000E-03,+1.56138482E+00,+1.57193747E+00,+1.62620904E+00
+23.55000E-03,+1.52610854E+00,+1.54299275E+00,+1.61816895E+00
+23.60000E-03,+1.49264110E+00,+1.51153546E+00,+1.61193769E+00
+23.65000E-03,+1.46671123E+00,+1.48007817E+00,+1.60811870E+00
+23.70000E-03,+1.43314339E+00,+1.44651044E+00,+1.60560614E+00
+23.75000E-03,+1.40460068E+00,+1.41716360E+00,+1.60309347E+00
+23.80000E-03,+1.36811837E+00,+1.39324400E+00,+1.59595779E+00
+23.85000E-03,+1.34078147E+00,+1.36600793E+00,+1.58630955E+00
+23.90000E-03,+1.31776661E+00,+1.33776639E+00,+1.57666130E+00
+23.95000E-03,+1.28560603E+00,+1.30208800E+00,+1.57294282E+00
+24.00000E-03,+1.25485204E+00,+1.27796773E+00,+1.56791770E+00
+24.05000E-03,+1.23344501E+00,+1.25113356E+00,+1.56540513E+00
+24.10000E-03,+1.20671145E+00,+1.22490218E+00,+1.56289257E+00
+24.15000E-03,+1.18128409E+00,+1.19997778E+00,+1.55605829E+00
+24.20000E-03,+1.16198794E+00,+1.17314361E+00,+1.54781719E+00
+24.25000E-03,+1.13374662E+00,+1.15635969E+00,+1.53927437E+00
+24.30000E-03,+1.11445014E+00,+1.12952552E+00,+1.53274182E+00
+24.35000E-03,+1.08761597E+00,+1.11002792E+00,+1.52771669E+00
+24.40000E-03,+1.06118359E+00,+1.08339486E+00,+1.52520413E+00
+24.45000E-03,+1.04088241E+00,+1.05525394E+00,+1.52269157E+00
+24.50000E-03,+1.01063093E+00,+1.03475165E+00,+1.51615879E+00
+24.55000E-03,+989.22390E-03,+1.00540492E+00,+1.50902311E+00
+24.60000E-03,+958.47024E-03,+977.16348E-03,+1.50118380E+00
+24.65000E-03,+926.61095E-03,+951.13333E-03,+1.49505338E+00
+24.70000E-03,+892.54025E-03,+917.36471E-03,+1.49012864E+00
+24.75000E-03,+866.40971E-03,+883.49525E-03,+1.48751569E+00
+24.80000E-03,+834.45003E-03,+847.01284E-03,+1.48500312E+00
+24.85000E-03,+797.96762E-03,+816.86197E-03,+1.48128442E+00
+24.90000E-03,+763.09347E-03,+785.00256E-03,+1.47414874E+00
+24.95000E-03,+732.54048E-03,+752.23886E-03,+1.46450050E+00
+25.00000E-03,+701.08308E-03,+721.18381E-03,+1.45736493E+00
+25.05000E-03,+667.51524E-03,+687.61574E-03,+1.45022914E+00
+25.10000E-03,+639.87728E-03,+656.56047E-03,+1.44731468E+00
+25.15000E-03,+605.50542E-03,+630.63105E-03,+1.44480212E+00
+25.20000E-03,+587.81686E-03,+603.79688E-03,+1.44389748E+00
+25.25000E-03,+562.38995E-03,+587.01296E-03,+1.43676180E+00
+25.30000E-03,+547.51535E-03,+565.20391E-03,+1.42962613E+00
+25.35000E-03,+523.29436E-03,+550.93255E-03,+1.42249045E+00
+25.40000E-03,+500.37956E-03,+522.28922E-03,+1.41535477E+00
+25.45000E-03,+475.75656E-03,+485.80681E-03,+1.40962624E+00
+25.50000E-03,+432.23874E-03,+445.80669E-03,+1.40711368E+00
+25.55000E-03,+387.81640E-03,+400.27917E-03,+1.40399798E+00
+25.60000E-03,+335.75633E-03,+358.77163E-03,+1.39957599E+00
+25.65000E-03,+297.56537E-03,+317.46499E-03,+1.39244008E+00
+25.70000E-03,+258.77152E-03,+280.78168E-03,+1.38701318E+00
+25.75000E-03,+227.71624E-03,+246.81183E-03,+1.38048040E+00
+25.80000E-03,+196.35969E-03,+221.78659E-03,+1.37334472E+00
+25.85000E-03,+166.30932E-03,+193.94751E-03,+1.36942524E+00
+25.90000E-03,+134.55041E-03,+162.49023E-03,+1.36691267E+00
+25.95000E-03,+113.24423E-03,+131.13333E-03,+1.36440011E+00
+26.00000E-03,+81.48532E-03,+109.12351E-03,+1.36238994E+00
+26.05000E-03,+60.58068E-03,+81.38493E-03,+1.35937499E+00
+26.10000E-03,+39.07337E-03,+59.27415E-03,+1.35314371E+00
+26.15000E-03,+18.57074E-03,+38.67125E-03,+1.34429961E+00
+26.20000E-03,-323.61E-06,+18.97264E-03,+1.33676192E+00
+26.25000E-03,-20.02234E-03,+78.40E-06,+1.33173668E+00
+26.30000E-03,-42.23316E-03,-16.70564E-03,+1.32922423E+00
+26.35000E-03,-56.90652E-03,-36.80602E-03,+1.32671167E+00
+26.40000E-03,-70.27324E-03,-47.66018E-03,+1.32419911E+00
+26.45000E-03,-74.39373E-03,-52.68530E-03,+1.32168654E+00
+26.50000E-03,-75.29837E-03,-52.68530E-03,+1.31465149E+00
+26.55000E-03,-75.29837E-03,-55.09724E-03,+1.30902311E+00
+26.60000E-03,-75.29837E-03,-52.98669E-03,+1.30158604E+00
+26.65000E-03,-75.29837E-03,-55.19786E-03,+1.29404835E+00
+26.70000E-03,-77.81093E-03,-55.19786E-03,+1.29012864E+00
+26.75000E-03,-80.32349E-03,-63.74070E-03,+1.28651066E+00
+26.80000E-03,-83.43919E-03,-70.27324E-03,+1.28590753E+00
+26.85000E-03,-87.86118E-03,-72.98693E-03,+1.28379698E+00
+26.90000E-03,-95.39887E-03,-75.29837E-03,+1.27917386E+00
+26.95000E-03,-109.26845E-03,-79.72060E-03,+1.27646041E+00
+27.00000E-03,-122.03215E-03,-80.32349E-03,+1.26992763E+00
+27.05000E-03,-143.94194E-03,-80.32349E-03,+1.26279195E+00
+27.10000E-03,-164.64534E-03,-82.13242E-03,+1.25565627E+00
+27.15000E-03,-196.50464E-03,-82.83605E-03,+1.25103316E+00
+27.20000E-03,-230.57535E-03,-82.83605E-03,+1.24630966E+00
+27.25000E-03,-258.71605E-03,-82.83605E-03,+1.24630966E+00
+27.30000E-03,-294.39445E-03,-82.83605E-03,+1.24379710E+00
+27.35000E-03,-338.81668E-03,-82.83605E-03,+1.24007838E+00
+27.40000E-03,-372.48478E-03,-82.83605E-03,+1.23545527E+00
+27.45000E-03,-405.24835E-03,-82.83605E-03,+1.22872172E+00
+27.50000E-03,-439.62033E-03,-82.83605E-03,+1.22118391E+00
+27.55000E-03,-475.70086E-03,-82.83605E-03,+1.21615891E+00
+27.60000E-03,-499.21845E-03,-82.83605E-03,+1.20942512E+00
+27.65000E-03,-526.35376E-03,-81.52940E-03,+1.20731456E+00
+27.70000E-03,-555.39923E-03,-82.83605E-03,+1.20610866E+00
+27.75000E-03,-571.78114E-03,-80.82613E-03,+1.20359609E+00
+27.80000E-03,-603.03718E-03,-82.83605E-03,+1.20349547E+00
+27.85000E-03,-629.36920E-03,-82.83605E-03,+1.19887235E+00
+27.90000E-03,-651.78102E-03,-82.83605E-03,+1.19173667E+00
+27.95000E-03,-683.64031E-03,-82.83605E-03,+1.18711356E+00
+28.00000E-03,-718.01217E-03,-82.83605E-03,+1.18249044E+00
+28.05000E-03,-749.16832E-03,-84.74548E-03,+1.17535476E+00
+28.10000E-03,-782.53528E-03,-82.83605E-03,+1.17093278E+00
+28.15000E-03,-822.83679E-03,-83.03694E-03,+1.16842021E+00
+28.20000E-03,-854.29383E-03,-82.83605E-03,+1.16399798E+00
+28.25000E-03,-892.88679E-03,-82.83605E-03,+1.16188743E+00
+28.30000E-03,-935.09797E-03,-82.83605E-03,+1.15977687E+00
+28.35000E-03,-973.28893E-03,-82.83605E-03,+1.15515376E+00
+28.40000E-03,-1.01117825E+00,-82.83605E-03,+1.15053064E+00
+28.45000E-03,-1.04745941E+00,-82.83605E-03,+1.14339496E+00
+28.50000E-03,-1.08384144E+00,-82.83605E-03,+1.13877185E+00
+28.55000E-03,-1.11529873E+00,-82.83605E-03,+1.13163617E+00
+28.60000E-03,-1.13670576E+00,-82.83605E-03,+1.12821921E+00
+28.65000E-03,-1.16404220E+00,-80.32349E-03,+1.12741506E+00
+28.70000E-03,-1.18122813E+00,-82.83605E-03,+1.12530451E+00
+28.75000E-03,-1.19590162E+00,-80.32349E-03,+1.12319408E+00
+28.80000E-03,-1.20554974E+00,-79.92161E-03,+1.12068152E+00
+28.85000E-03,-1.20846418E+00,-79.51960E-03,+1.11646029E+00
+28.90000E-03,-1.21610263E+00,-80.32349E-03,+1.11063127E+00
+28.95000E-03,-1.23539911E+00,-80.32349E-03,+1.10560614E+00
+29.00000E-03,-1.24916783E+00,-80.32349E-03,+1.09806846E+00
+29.05000E-03,-1.27158014E+00,-80.32349E-03,+1.09304333E+00
+29.10000E-03,-1.29107737E+00,-80.32349E-03,+1.08801820E+00
+29.15000E-03,-1.32193190E+00,-81.02688E-03,+1.08550564E+00
+29.20000E-03,-1.35479635E+00,-82.83605E-03,+1.08550564E+00
+29.25000E-03,-1.38685678E+00,-82.83605E-03,+1.08198793E+00
+29.30000E-03,-1.42253517E+00,-82.83605E-03,+1.07796795E+00
+29.35000E-03,-1.45801243E+00,-82.83605E-03,+1.07525426E+00
+29.40000E-03,-1.49198202E+00,-82.83605E-03,+1.07043026E+00
+29.45000E-03,-1.52695677E+00,-82.83605E-03,+1.06289258E+00
+29.50000E-03,-1.55871595E+00,-82.83605E-03,+1.05635979E+00
+29.55000E-03,-1.58002222E+00,-81.42915E-03,+1.05173667E+00
+29.60000E-03,-1.60866531E+00,-82.83605E-03,+1.04781720E+00
+29.65000E-03,-1.62364031E+00,-82.83605E-03,+1.04781720E+00
+29.70000E-03,-1.64293680E+00,-80.32349E-03,+1.04530464E+00
+29.75000E-03,-1.65017285E+00,-80.32349E-03,+1.04329446E+00
+29.80000E-03,-1.65318780E+00,-80.32349E-03,+1.04279207E+00
+29.85000E-03,-1.65941908E+00,-77.81093E-03,+1.04158592E+00
+29.90000E-03,-1.66404220E+00,-77.81093E-03,+1.03696280E+00
+29.95000E-03,-1.67369044E+00,-77.81093E-03,+1.03274182E+00
+30.00000E-03,-1.68333868E+00,-77.81093E-03,+1.03022913E+00
+30.05000E-03,-1.69047436E+00,-77.81093E-03,+1.02058089E+00
+30.10000E-03,-1.70263516E+00,-80.32349E-03,+1.01344521E+00
+30.15000E-03,-1.72112775E+00,-80.32349E-03,+1.01264132E+00
+30.20000E-03,-1.73107724E+00,-81.22814E-03,+1.00922411E+00
+30.25000E-03,-1.74766055E+00,-80.82613E-03,+1.00510363E+00
+30.30000E-03,-1.77147951E+00,-82.73542E-03,+1.00500300E+00
+30.35000E-03,-1.80022349E+00,-82.53468E-03,+1.00259107E+00
+30.40000E-03,-1.81941934E+00,-80.32349E-03,+1.00007851E+00
+30.45000E-03,-1.84806230E+00,-80.32349E-03,+998.67134E-03
+30.50000E-03,-1.86977110E+00,-80.32349E-03,+994.04823E-03
+30.55000E-03,-1.88997184E+00,-80.32349E-03,+989.42511E-03
+30.60000E-03,-1.91007261E+00,-80.32349E-03,+982.49057E-03
+30.65000E-03,-1.92936883E+00,-80.32349E-03,+977.46544E-03
+30.70000E-03,-1.93650451E+00,-80.32349E-03,+973.04320E-03
+30.75000E-03,-1.95017298E+00,-80.32349E-03,+969.92775E-03
+30.80000E-03,-1.96333868E+00,-79.21783E-03,+967.41519E-03
+30.85000E-03,-1.96796179E+00,-77.81093E-03,+964.90263E-03
+30.90000E-03,-1.96977071E+00,-77.50929E-03,+964.60099E-03
+30.95000E-03,-1.96977071E+00,-72.88617E-03,+962.39007E-03
+31.00000E-03,-1.96977071E+00,-72.78580E-03,+962.39007E-03
+31.05000E-03,-1.96816253E+00,-68.66507E-03,+959.87750E-03
+31.10000E-03,-1.96605198E+00,-65.24811E-03,+956.05854E-03
+31.15000E-03,-1.96223302E+00,-62.73555E-03,+951.53566E-03
+31.20000E-03,-1.96223302E+00,-62.73555E-03,+944.80213E-03
+31.25000E-03,-1.96223302E+00,-67.76054E-03,+942.28943E-03
+31.30000E-03,-1.96434371E+00,-67.76068E-03,+937.26444E-03
+31.35000E-03,-1.96474558E+00,-67.76068E-03,+932.23931E-03
+31.40000E-03,-1.96474558E+00,-70.27324E-03,+929.72675E-03
