x-axis,1,2,3
second,Volt,Volt,Volt
+78.800E-03,-209.947E-03,+1.712606E+00,+3.230353E+00
+78.900E-03,-167.132E-03,+1.754114E+00,+3.230253E+00
+79.000E-03,-125.926E-03,+1.796626E+00,+3.230253E+00
+79.100E-03,-92.660E-03,+1.832405E+00,+3.230253E+00
+79.200E-03,-86.228E-03,+1.833812E+00,+3.229348E+00
+79.300E-03,-83.715E-03,+1.836626E+00,+3.230253E+00
+79.400E-03,-59.193E-03,+1.865873E+00,+3.230253E+00
+79.500E-03,+1.209E-03,+1.927782E+00,+3.230002E+00
+79.600E-03,+66.637E-03,+1.986677E+00,+3.230253E+00
+79.700E-03,+124.526E-03,+2.044566E+00,+3.230253E+00
+79.800E-03,+169.853E-03,+2.092405E+00,+3.228997E+00
+79.900E-03,+220.204E-03,+2.144466E+00,+3.228997E+00
+80.000E-03,+270.556E-03,+2.185571E+00,+3.227740E+00
+80.100E-03,+319.199E-03,+2.239239E+00,+3.227941E+00
+80.200E-03,+375.481E-03,+2.293812E+00,+3.227740E+00
+80.300E-03,+436.586E-03,+2.352908E+00,+3.227087E+00
+80.400E-03,+503.923E-03,+2.423059E+00,+3.227740E+00
+80.500E-03,+569.049E-03,+2.491099E+00,+3.227740E+00
+80.600E-03,+638.194E-03,+2.558134E+00,+3.227740E+00
+80.700E-03,+702.817E-03,+2.622858E+00,+3.226635E+00
+80.800E-03,+764.526E-03,+2.685270E+00,+3.226836E+00
+80.900E-03,+826.737E-03,+2.746777E+00,+3.226484E+00
+81.000E-03,+876.084E-03,+2.799139E+00,+3.226484E+00
+81.100E-03,+920.003E-03,+2.840043E+00,+3.226785E+00
+81.200E-03,+954.375E-03,+2.874214E+00,+3.226484E+00
+81.300E-03,+975.983E-03,+2.890998E+00,+3.226484E+00
+81.400E-03,+1.011863E+00,+2.929390E+00,+3.226484E+00
+81.500E-03,+1.070054E+00,+2.985069E+00,+3.226484E+00
+81.600E-03,+1.132265E+00,+3.047581E+00,+3.225780E+00
+81.700E-03,+1.197290E+00,+3.109390E+00,+3.225228E+00
+81.800E-03,+1.247240E+00,+3.167280E+00,+3.225228E+00
+81.900E-03,+1.302616E+00,+3.217732E+00,+3.225228E+00
+82.000E-03,+1.349953E+00,+3.267481E+00,+3.225228E+00
+82.100E-03,+1.371762E+00,+3.293410E+00,+3.225228E+00
+82.200E-03,+1.393571E+00,+3.311099E+00,+3.227740E+00
+82.300E-03,+1.407842E+00,+3.322053E+00,+3.235228E+00
+82.400E-03,+1.437591E+00,+3.332104E+00,+3.245931E+00
+82.500E-03,+1.471561E+00,+3.353913E+00,+3.262916E+00
+82.600E-03,+1.514375E+00,+3.370697E+00,+3.283670E+00
+82.700E-03,+1.558797E+00,+3.397531E+00,+3.306534E+00
+82.800E-03,+1.601109E+00,+3.423159E+00,+3.330253E+00
+82.900E-03,+1.642616E+00,+3.445269E+00,+3.354826E+00
+83.000E-03,+1.683621E+00,+3.462958E+00,+3.376987E+00
+83.100E-03,+1.715481E+00,+3.479641E+00,+3.392514E+00
+83.200E-03,+1.730053E+00,+3.486777E+00,+3.403469E+00
+83.300E-03,+1.749752E+00,+3.493913E+00,+3.411358E+00
+83.400E-03,+1.760506E+00,+3.501048E+00,+3.420655E+00
+83.500E-03,+1.766536E+00,+3.508184E+00,+3.423720E+00
+83.600E-03,+1.770556E+00,+3.509692E+00,+3.426534E+00
+83.700E-03,+1.773068E+00,+3.509692E+00,+3.428745E+00
+83.800E-03,+1.773068E+00,+3.507380E+00,+3.430002E+00
+83.900E-03,+1.777491E+00,+3.512204E+00,+3.431258E+00
+84.000E-03,+1.780606E+00,+3.512204E+00,+3.433268E+00
+84.100E-03,+1.784224E+00,+3.514717E+00,+3.435027E+00
+84.200E-03,+1.786335E+00,+3.516526E+00,+3.436635E+00
+84.300E-03,+1.793169E+00,+3.517229E+00,+3.438796E+00
+84.400E-03,+1.795682E+00,+3.517229E+00,+3.441258E+00
+84.500E-03,+1.798194E+00,+3.519742E+00,+3.441308E+00
+84.600E-03,+1.800707E+00,+3.518837E+00,+3.442564E+00
+84.700E-03,+1.800707E+00,+3.519742E+00,+3.443821E+00
+84.800E-03,+1.800707E+00,+3.519742E+00,+3.442564E+00
+84.900E-03,+1.800707E+00,+3.519340E+00,+3.442564E+00
+85.000E-03,+1.800707E+00,+3.517229E+00,+3.443821E+00
+85.100E-03,+1.798596E+00,+3.517229E+00,+3.443821E+00
+85.200E-03,+1.798194E+00,+3.513008E+00,+3.443821E+00
+85.300E-03,+1.795682E+00,+3.509692E+00,+3.443218E+00
+85.400E-03,+1.792264E+00,+3.508787E+00,+3.443821E+00
+85.500E-03,+1.787641E+00,+3.503661E+00,+3.443821E+00
+85.600E-03,+1.777792E+00,+3.492003E+00,+3.442564E+00
+85.700E-03,+1.760807E+00,+3.477631E+00,+3.442564E+00
+85.800E-03,+1.719903E+00,+3.437129E+00,+3.442213E+00
+85.900E-03,+1.670254E+00,+3.381752E+00,+3.441308E+00
+86.000E-03,+1.617792E+00,+3.328787E+00,+3.441308E+00
+86.100E-03,+1.562114E+00,+3.273711E+00,+3.441308E+00
+86.200E-03,+1.495480E+00,+3.207380E+00,+3.440052E+00
+86.300E-03,+1.432566E+00,+3.141953E+00,+3.441308E+00
+86.400E-03,+1.369651E+00,+3.084968E+00,+3.440353E+00
+86.500E-03,+1.314274E+00,+3.024264E+00,+3.440052E+00
+86.600E-03,+1.255279E+00,+2.969289E+00,+3.438796E+00
+86.700E-03,+1.203119E+00,+2.915722E+00,+3.438796E+00
+86.800E-03,+1.158797E+00,+2.869691E+00,+3.437388E+00
+86.900E-03,+1.110154E+00,+2.819239E+00,+3.438796E+00
+87.000E-03,+1.062515E+00,+2.775018E+00,+3.437539E+00
+87.100E-03,+1.010556E+00,+2.722757E+00,+3.437539E+00
+87.200E-03,+959.199E-03,+2.669490E+00,+3.435027E+00
+87.300E-03,+899.802E-03,+2.606174E+00,+3.435027E+00
+87.400E-03,+835.983E-03,+2.544566E+00,+3.433770E+00
+87.500E-03,+773.068E-03,+2.484566E+00,+3.435027E+00
+87.600E-03,+712.264E-03,+2.424164E+00,+3.435228E+00
+87.700E-03,+653.068E-03,+2.361249E+00,+3.435027E+00
+87.800E-03,+599.500E-03,+2.312305E+00,+3.434373E+00
+87.900E-03,+557.692E-03,+2.273310E+00,+3.431258E+00
+88.000E-03,+519.802E-03,+2.230294E+00,+3.432263E+00
+88.100E-03,+450.656E-03,+2.162053E+00,+3.431258E+00
+88.200E-03,+361.812E-03,+2.074917E+00,+3.431258E+00
+88.300E-03,+280.505E-03,+1.991299E+00,+3.431258E+00
+88.400E-03,+209.048E-03,+1.924465E+00,+3.431258E+00
+88.500E-03,+155.983E-03,+1.868988E+00,+3.430002E+00
+88.600E-03,+100.505E-03,+1.817028E+00,+3.430002E+00
+88.700E-03,+48.445E-03,+1.760345E+00,+3.430002E+00
+88.800E-03,+204E-06,+1.719239E+00,+3.430002E+00
+88.900E-03,-36.077E-03,+1.677933E+00,+3.429700E+00
+89.000E-03,-77.183E-03,+1.637330E+00,+3.427489E+00
+89.100E-03,-86.228E-03,+1.631702E+00,+3.428042E+00
+89.200E-03,-88.741E-03,+1.629591E+00,+3.428745E+00
+89.300E-03,-91.856E-03,+1.624666E+00,+3.427640E+00
+89.400E-03,-133.464E-03,+1.583058E+00,+3.427489E+00
+89.500E-03,-200.299E-03,+1.516726E+00,+3.427489E+00
+89.600E-03,-253.464E-03,+1.453209E+00,+3.426685E+00
+89.700E-03,-308.238E-03,+1.400646E+00,+3.427489E+00
+89.800E-03,-358.288E-03,+1.354817E+00,+3.427489E+00
+89.900E-03,-404.017E-03,+1.303360E+00,+3.426233E+00
+90.000E-03,-448.037E-03,+1.255922E+00,+3.427489E+00
+90.100E-03,-500.902E-03,+1.196324E+00,+3.426233E+00
+90.200E-03,-557.987E-03,+1.146073E+00,+3.426233E+00
+90.300E-03,-611.555E-03,+1.083460E+00,+3.426233E+00
+90.400E-03,-685.324E-03,+1.021852E+00,+3.426233E+00
+90.500E-03,-743.515E-03,+955.922E-03,+3.425981E+00
+90.600E-03,-815.776E-03,+883.360E-03,+3.424976E+00
+90.700E-03,-885.625E-03,+820.244E-03,+3.424976E+00
+90.800E-03,-949.243E-03,+752.606E-03,+3.424976E+00
+90.900E-03,-1.006429E+00,+701.149E-03,+3.424976E+00
+91.000E-03,-1.056077E+00,+645.872E-03,+3.424976E+00
+91.100E-03,-1.099294E+00,+600.244E-03,+3.424976E+00
+91.200E-03,-1.131655E+00,+571.903E-03,+3.424976E+00
+91.300E-03,-1.155977E+00,+547.581E-03,+3.423720E+00
+91.400E-03,-1.186228E+00,+512.103E-03,+3.424976E+00
+91.500E-03,-1.242510E+00,+453.912E-03,+3.424976E+00
+91.600E-03,-1.304721E+00,+389.993E-03,+3.424424E+00
+91.700E-03,-1.371153E+00,+330.696E-03,+3.423720E+00
+91.800E-03,-1.432560E+00,+269.792E-03,+3.423720E+00
+91.900E-03,-1.490148E+00,+221.149E-03,+3.423720E+00
+92.000E-03,-1.532459E+00,+175.521E-03,+3.423720E+00
+92.100E-03,-1.565927E+00,+144.666E-03,+3.423720E+00
+92.200E-03,-1.591153E+00,+114.114E-03,+3.423720E+00
+92.300E-03,-1.614670E+00,+89.390E-03,+3.423720E+00
+92.400E-03,-1.647736E+00,+61.651E-03,+3.423720E+00
+92.500E-03,-1.681706E+00,+27.279E-03,+3.423720E+00
+92.600E-03,-1.724520E+00,-11.716E-03,+3.422665E+00
+92.700E-03,-1.760600E+00,-47.394E-03,+3.422464E+00
+92.800E-03,-1.778489E+00,-66.992E-03,+3.422464E+00
+92.900E-03,-1.794972E+00,-75.736E-03,+3.423268E+00
+93.000E-03,-1.815876E+00,-78.248E-03,+3.422464E+00
+93.100E-03,-1.850248E+00,-80.861E-03,+3.422464E+00
+93.200E-03,-1.883716E+00,-80.761E-03,+3.422464E+00
+93.300E-03,-1.914369E+00,-80.761E-03,+3.422112E+00
+93.400E-03,-1.940801E+00,-80.761E-03,+3.421208E+00
+93.500E-03,-1.967635E+00,-77.243E-03,+3.422464E+00
+93.600E-03,-1.975675E+00,-75.736E-03,+3.421509E+00
+93.700E-03,-1.975474E+00,-67.796E-03,+3.422363E+00
+93.800E-03,-1.968339E+00,-58.349E-03,+3.421208E+00
+93.900E-03,-1.968138E+00,-58.148E-03,+3.421208E+00
+94.000E-03,-1.970650E+00,-60.660E-03,+3.421961E+00
+94.100E-03,-1.971756E+00,-62.067E-03,+3.421208E+00
+94.200E-03,-1.973163E+00,-63.173E-03,+3.421208E+00
+94.300E-03,-1.973464E+00,-65.685E-03,+3.419951E+00
+94.400E-03,-1.975675E+00,-63.173E-03,+3.421157E+00
+94.500E-03,-1.978188E+00,-65.685E-03,+3.419951E+00
+94.600E-03,-1.978188E+00,-65.685E-03,+3.419951E+00
+94.700E-03,-1.980700E+00,-65.685E-03,+3.418695E+00
+94.800E-03,-1.980700E+00,-63.977E-03,+3.418695E+00
+94.900E-03,-1.980700E+00,-62.771E-03,+3.418695E+00
+95.000E-03,-1.983213E+00,-60.660E-03,+3.418695E+00
+95.100E-03,-1.980298E+00,-60.660E-03,+3.419951E+00
+95.200E-03,-1.980700E+00,-58.952E-03,+3.417439E+00
+95.300E-03,-1.978188E+00,-58.148E-03,+3.418092E+00
+95.400E-03,-1.975675E+00,-55.635E-03,+3.418243E+00
+95.500E-03,-1.975173E+00,-53.122E-03,+3.418946E+00
+95.600E-03,-1.970550E+00,-47.896E-03,+3.418695E+00
+95.700E-03,-1.943916E+00,-21.364E-03,+3.417439E+00
+95.800E-03,-1.903816E+00,+10.496E-03,+3.416182E+00
+95.900E-03,-1.855876E+00,+63.059E-03,+3.415479E+00
+96.000E-03,-1.805323E+00,+115.722E-03,+3.416182E+00
+96.100E-03,-1.747836E+00,+176.023E-03,+3.416484E+00
+96.200E-03,-1.685122E+00,+234.717E-03,+3.416182E+00
+96.300E-03,-1.615273E+00,+299.742E-03,+3.415027E+00
+96.400E-03,-1.553363E+00,+359.742E-03,+3.416182E+00
+96.500E-03,-1.499293E+00,+417.230E-03,+3.415429E+00
+96.600E-03,-1.439193E+00,+472.204E-03,+3.415630E+00
+96.700E-03,-1.383514E+00,+533.310E-03,+3.414022E+00
+96.800E-03,-1.333766E+00,+578.737E-03,+3.414926E+00
+96.900E-03,-1.290047E+00,+624.767E-03,+3.413720E+00
+97.000E-03,-1.244519E+00,+670.496E-03,+3.414926E+00
+97.100E-03,-1.197183E+00,+713.008E-03,+3.413670E+00
+97.200E-03,-1.146831E+00,+768.084E-03,+3.414926E+00
+97.300E-03,-1.087233E+00,+826.978E-03,+3.413670E+00
+97.400E-03,-1.023514E+00,+886.878E-03,+3.412615E+00
+97.500E-03,-965.625E-03,+949.390E-03,+3.413670E+00
+97.600E-03,-898.891E-03,+1.016124E+00,+3.411358E+00
+97.700E-03,-847.434E-03,+1.068486E+00,+3.412414E+00
+97.800E-03,-791.956E-03,+1.119240E+00,+3.411760E+00
+97.900E-03,-750.951E-03,+1.155621E+00,+3.411961E+00
+98.000E-03,-713.363E-03,+1.198637E+00,+3.412414E+00
+98.100E-03,-645.323E-03,+1.269390E+00,+3.412414E+00
+98.200E-03,-560.399E-03,+1.359642E+00,+3.413519E+00
+98.300E-03,-478.087E-03,+1.438335E+00,+3.411157E+00
+98.400E-03,-407.233E-03,+1.509189E+00,+3.410605E+00
+98.500E-03,-348.539E-03,+1.571501E+00,+3.411660E+00
+98.600E-03,-292.358E-03,+1.629591E+00,+3.411157E+00
+98.700E-03,-248.740E-03,+1.674013E+00,+3.411157E+00
+98.800E-03,-207.233E-03,+1.717832E+00,+3.411157E+00
+98.900E-03,-163.414E-03,+1.759139E+00,+3.408946E+00
+99.000E-03,-121.906E-03,+1.802154E+00,+3.409147E+00
+99.100E-03,-90.148E-03,+1.833812E+00,+3.409901E+00
+99.200E-03,-86.228E-03,+1.836325E+00,+3.409901E+00
+99.300E-03,-83.715E-03,+1.838837E+00,+3.409750E+00
+99.400E-03,-54.167E-03,+1.870998E+00,+3.409901E+00
+99.500E-03,+5.732E-03,+1.932305E+00,+3.408645E+00
+99.600E-03,+70.958E-03,+1.991903E+00,+3.409097E+00
+99.700E-03,+128.245E-03,+2.050797E+00,+3.408645E+00
+99.800E-03,+170.657E-03,+2.094918E+00,+3.408645E+00
+99.900E-03,+224.425E-03,+2.144868E+00,+3.408645E+00
+100.000E-03,+270.556E-03,+2.185571E+00,+3.408645E+00
+100.100E-03,+319.199E-03,+2.241350E+00,+3.408645E+00
+100.200E-03,+377.189E-03,+2.295521E+00,+3.408645E+00
+100.300E-03,+436.586E-03,+2.354114E+00,+3.407388E+00
+100.400E-03,+505.531E-03,+2.423059E+00,+3.407388E+00
+100.500E-03,+568.546E-03,+2.491601E+00,+3.406383E+00
+100.600E-03,+635.682E-03,+2.558134E+00,+3.407388E+00
+100.700E-03,+702.818E-03,+2.622858E+00,+3.407388E+00
+100.800E-03,+764.526E-03,+2.687079E+00,+3.408645E+00
+100.900E-03,+825.632E-03,+2.748184E+00,+3.406685E+00
+101.000E-03,+876.084E-03,+2.797631E+00,+3.406132E+00
+101.100E-03,+920.003E-03,+2.840646E+00,+3.407087E+00
+101.200E-03,+954.375E-03,+2.874415E+00,+3.406132E+00
+101.300E-03,+973.471E-03,+2.891199E+00,+3.407288E+00
+101.400E-03,+1.004928E+00,+2.924968E+00,+3.406132E+00
+101.500E-03,+1.064024E+00,+2.981551E+00,+3.406132E+00
+101.600E-03,+1.128647E+00,+3.046174E+00,+3.406132E+00
+101.700E-03,+1.193672E+00,+3.106878E+00,+3.406132E+00
+101.800E-03,+1.246938E+00,+3.169792E+00,+3.406132E+00
+101.900E-03,+1.302616E+00,+3.220245E+00,+3.406132E+00
+102.000E-03,+1.352466E+00,+3.272506E+00,+3.406132E+00
+102.100E-03,+1.380003E+00,+3.305069E+00,+3.406132E+00
+102.200E-03,+1.408646E+00,+3.328687E+00,+3.404876E+00
+102.300E-03,+1.435481E+00,+3.355521E+00,+3.405278E+00
+102.400E-03,+1.463521E+00,+3.380646E+00,+3.404876E+00
+102.500E-03,+1.491662E+00,+3.411702E+00,+3.406132E+00
+102.600E-03,+1.539501E+00,+3.452807E+00,+3.404876E+00
+102.700E-03,+1.563722E+00,+3.483762E+00,+3.405730E+00
+102.800E-03,+1.581008E+00,+3.494717E+00,+3.411208E+00
+102.900E-03,+1.616787E+00,+3.519038E+00,+3.426786E+00
+103.000E-03,+1.660506E+00,+3.541350E+00,+3.452866E+00
+103.100E-03,+1.708245E+00,+3.562556E+00,+3.475529E+00
+103.200E-03,+1.736988E+00,+3.576928E+00,+3.493469E+00
+103.300E-03,+1.759802E+00,+3.589390E+00,+3.505027E+00
+103.400E-03,+1.765531E+00,+3.592606E+00,+3.509851E+00
+103.500E-03,+1.768043E+00,+3.596124E+00,+3.513419E+00
+103.600E-03,+1.772465E+00,+3.597631E+00,+3.518243E+00
+103.700E-03,+1.773068E+00,+3.595119E+00,+3.519198E+00
+103.800E-03,+1.775581E+00,+3.595320E+00,+3.521710E+00
+103.900E-03,+1.778094E+00,+3.599541E+00,+3.521710E+00
+104.000E-03,+1.783119E+00,+3.600144E+00,+3.522966E+00
+104.100E-03,+1.786737E+00,+3.600144E+00,+3.524223E+00
+104.200E-03,+1.793169E+00,+3.600144E+00,+3.524574E+00
+104.300E-03,+1.793471E+00,+3.602656E+00,+3.525479E+00
+104.400E-03,+1.798194E+00,+3.602656E+00,+3.525479E+00
+104.500E-03,+1.800707E+00,+3.604666E+00,+3.526735E+00
+104.600E-03,+1.803219E+00,+3.605169E+00,+3.527539E+00
+104.700E-03,+1.803219E+00,+3.605169E+00,+3.527992E+00
+104.800E-03,+1.802415E+00,+3.604365E+00,+3.529248E+00
+104.900E-03,+1.800707E+00,+3.602656E+00,+3.529047E+00
+105.000E-03,+1.800707E+00,+3.602656E+00,+3.529248E+00
+105.100E-03,+1.800707E+00,+3.602656E+00,+3.530303E+00
+105.200E-03,+1.800707E+00,+3.600948E+00,+3.529248E+00
+105.300E-03,+1.798194E+00,+3.600144E+00,+3.530504E+00
+105.400E-03,+1.795682E+00,+3.597631E+00,+3.529248E+00
+105.500E-03,+1.790154E+00,+3.590094E+00,+3.528243E+00
+105.600E-03,+1.780305E+00,+3.582254E+00,+3.529248E+00
+105.700E-03,+1.763320E+00,+3.563058E+00,+3.527992E+00
+105.800E-03,+1.722415E+00,+3.524365E+00,+3.527992E+00
+105.900E-03,+1.671661E+00,+3.475018E+00,+3.527992E+00
+106.000E-03,+1.619299E+00,+3.421249E+00,+3.526735E+00
+106.100E-03,+1.562717E+00,+3.360345E+00,+3.527992E+00
+106.200E-03,+1.500304E+00,+3.297430E+00,+3.526735E+00
+106.300E-03,+1.437390E+00,+3.236827E+00,+3.526735E+00
+106.400E-03,+1.372767E+00,+3.177229E+00,+3.526735E+00
+106.500E-03,+1.319802E+00,+3.115219E+00,+3.527238E+00
+106.600E-03,+1.259199E+00,+3.060043E+00,+3.526735E+00
+106.700E-03,+1.207440E+00,+3.005068E+00,+3.525831E+00
+106.800E-03,+1.161611E+00,+2.958234E+00,+3.525479E+00
+106.900E-03,+1.115078E+00,+2.912103E+00,+3.525479E+00
+107.000E-03,+1.065028E+00,+2.864465E+00,+3.526735E+00
+107.100E-03,+1.015581E+00,+2.816626E+00,+3.526735E+00
+107.200E-03,+964.224E-03,+2.764968E+00,+3.526132E+00
+107.300E-03,+908.144E-03,+2.705068E+00,+3.525479E+00
+107.400E-03,+839.702E-03,+2.640445E+00,+3.526735E+00
+107.500E-03,+778.093E-03,+2.577530E+00,+3.525479E+00
+107.600E-03,+717.289E-03,+2.517128E+00,+3.525479E+00
+107.700E-03,+664.827E-03,+2.460043E+00,+3.525479E+00
+107.800E-03,+605.732E-03,+2.405169E+00,+3.525479E+00
+107.900E-03,+565.229E-03,+2.362154E+00,+3.525479E+00
+108.000E-03,+525.330E-03,+2.322254E+00,+3.525479E+00
+108.100E-03,+465.430E-03,+2.264867E+00,+3.525479E+00
+108.200E-03,+371.561E-03,+2.166274E+00,+3.524373E+00
+108.300E-03,+289.450E-03,+2.085671E+00,+3.524223E+00
+108.400E-03,+220.505E-03,+2.019943E+00,+3.525479E+00
+108.500E-03,+162.515E-03,+1.961953E+00,+3.524223E+00
+108.600E-03,+108.646E-03,+1.908083E+00,+3.524223E+00
+108.700E-03,+58.294E-03,+1.862757E+00,+3.524223E+00
+108.800E-03,+10.254E-03,+1.817229E+00,+3.524223E+00
+108.900E-03,-29.846E-03,+1.771500E+00,+3.524223E+00
+109.000E-03,-74.670E-03,+1.733309E+00,+3.524223E+00
+109.100E-03,-86.228E-03,+1.715722E+00,+3.522966E+00
+109.200E-03,-88.741E-03,+1.715018E+00,+3.524223E+00
+109.300E-03,-91.253E-03,+1.712908E+00,+3.523117E+00
+109.400E-03,-128.439E-03,+1.675923E+00,+3.524223E+00
+109.500E-03,-196.781E-03,+1.609691E+00,+3.522966E+00
+109.600E-03,-249.344E-03,+1.550998E+00,+3.522966E+00
+109.700E-03,-303.213E-03,+1.492505E+00,+3.522966E+00
+109.800E-03,-354.067E-03,+1.439440E+00,+3.522966E+00
+109.900E-03,-399.394E-03,+1.395420E+00,+3.522966E+00
+110.000E-03,-445.525E-03,+1.353912E+00,+3.522966E+00
+110.100E-03,-496.278E-03,+1.294314E+00,+3.521911E+00
+110.200E-03,-550.449E-03,+1.240646E+00,+3.522966E+00
+110.300E-03,-605.324E-03,+1.176425E+00,+3.522966E+00
+110.400E-03,-673.867E-03,+1.115722E+00,+3.522966E+00
+110.500E-03,-735.977E-03,+1.046375E+00,+3.522715E+00
+110.600E-03,-808.238E-03,+983.560E-03,+3.522966E+00
+110.700E-03,-879.997E-03,+911.299E-03,+3.522966E+00
+110.800E-03,-941.304E-03,+844.465E-03,+3.521710E+00
+110.900E-03,-1.002811E+00,+789.390E-03,+3.522263E+00
+111.000E-03,-1.052560E+00,+735.319E-03,+3.521710E+00
+111.100E-03,-1.096178E+00,+697.631E-03,+3.522966E+00
+111.200E-03,-1.131655E+00,+664.867E-03,+3.521710E+00
+111.300E-03,-1.155776E+00,+635.722E-03,+3.521710E+00
+111.400E-03,-1.179293E+00,+603.159E-03,+3.521710E+00
+111.500E-03,-1.236480E+00,+549.892E-03,+3.521710E+00
+111.600E-03,-1.301103E+00,+482.153E-03,+3.520454E+00
+111.700E-03,-1.367937E+00,+419.340E-03,+3.520454E+00
+111.800E-03,-1.425022E+00,+359.943E-03,+3.520454E+00
+111.900E-03,-1.485123E+00,+309.088E-03,+3.520454E+00
+112.000E-03,-1.529444E+00,+264.968E-03,+3.520454E+00
+112.100E-03,-1.565022E+00,+227.581E-03,+3.521710E+00
+112.200E-03,-1.591052E+00,+204.566E-03,+3.521710E+00
+112.300E-03,-1.615474E+00,+181.450E-03,+3.520454E+00
+112.400E-03,-1.647334E+00,+149.591E-03,+3.520454E+00
+112.500E-03,-1.681706E+00,+117.732E-03,+3.519198E+00
+112.600E-03,-1.719495E+00,+74.515E-03,+3.518997E+00
+112.700E-03,-1.759796E+00,+38.837E-03,+3.519600E+00
+112.800E-03,-1.803816E+00,-5.585E-03,+3.519198E+00
+112.900E-03,-1.842711E+00,-41.665E-03,+3.518745E+00
+113.000E-03,-1.858087E+00,-61.163E-03,+3.518193E+00
+113.100E-03,-1.867836E+00,-68.198E-03,+3.519198E+00
+113.200E-03,-1.887133E+00,-75.434E-03,+3.517941E+00
+113.300E-03,-1.897082E+00,-75.736E-03,+3.517941E+00
+113.400E-03,-1.922108E+00,-78.248E-03,+3.517941E+00
+113.500E-03,-1.939997E+00,-78.248E-03,+3.517941E+00
+113.600E-03,-1.959293E+00,-75.736E-03,+3.517941E+00
+113.700E-03,-1.970851E+00,-73.223E-03,+3.516685E+00
+113.800E-03,-1.973163E+00,-70.710E-03,+3.517841E+00
+113.900E-03,-1.971253E+00,-63.776E-03,+3.516986E+00
+114.000E-03,-1.970650E+00,-61.665E-03,+3.515931E+00
+114.100E-03,-1.970650E+00,-60.660E-03,+3.516685E+00
+114.200E-03,-1.973163E+00,-63.173E-03,+3.517037E+00
+114.300E-03,-1.973464E+00,-65.685E-03,+3.517941E+00
+114.400E-03,-1.975675E+00,-65.685E-03,+3.517941E+00
+114.500E-03,-1.975675E+00,-65.685E-03,+3.516685E+00
+114.600E-03,-1.978188E+00,-65.685E-03,+3.516233E+00
+114.700E-03,-1.980700E+00,-65.685E-03,+3.516685E+00
+114.800E-03,-1.978188E+00,-63.173E-03,+3.515831E+00
+114.900E-03,-1.980700E+00,-62.771E-03,+3.516685E+00
+115.000E-03,-1.980700E+00,-60.660E-03,+3.515429E+00
+115.100E-03,-1.978188E+00,-58.550E-03,+3.515429E+00
+115.200E-03,-1.978188E+00,-58.148E-03,+3.514574E+00
+115.300E-03,-1.978188E+00,-55.635E-03,+3.515429E+00
+115.400E-03,-1.975675E+00,-55.635E-03,+3.515429E+00
+115.500E-03,-1.973163E+00,-53.122E-03,+3.515177E+00
+115.600E-03,-1.970449E+00,-45.384E-03,+3.514172E+00
+115.700E-03,-1.946429E+00,-21.364E-03,+3.514022E+00
+115.800E-03,-1.906328E+00,+11.199E-03,+3.514172E+00
+115.900E-03,-1.856982E+00,+60.546E-03,+3.514876E+00
+116.000E-03,-1.806328E+00,+115.722E-03,+3.514926E+00
+116.100E-03,-1.745926E+00,+178.536E-03,+3.513519E+00
+116.200E-03,-1.682610E+00,+237.230E-03,+3.514172E+00
+116.300E-03,-1.615273E+00,+302.255E-03,+3.514172E+00
+116.400E-03,-1.555273E+00,+358.436E-03,+3.514172E+00
+116.500E-03,-1.499293E+00,+415.722E-03,+3.514172E+00
+116.600E-03,-1.439192E+00,+473.611E-03,+3.513620E+00
+116.700E-03,-1.381705E+00,+531.501E-03,+3.511660E+00
+116.800E-03,-1.331554E+00,+580.948E-03,+3.512916E+00
+116.900E-03,-1.290047E+00,+624.868E-03,+3.512916E+00
+117.000E-03,-1.242007E+00,+670.496E-03,+3.512665E+00
+117.100E-03,-1.196278E+00,+713.008E-03,+3.511660E+00
+117.200E-03,-1.144318E+00,+769.390E-03,+3.511660E+00
+117.300E-03,-1.086429E+00,+825.270E-03,+3.512916E+00
+117.400E-03,-1.023514E+00,+886.878E-03,+3.511660E+00
+117.500E-03,-965.625E-03,+949.390E-03,+3.511660E+00
+117.600E-03,-898.891E-03,+1.016124E+00,+3.511660E+00
+117.700E-03,-845.725E-03,+1.069290E+00,+3.511660E+00
+117.800E-03,-789.444E-03,+1.123059E+00,+3.509750E+00
+117.900E-03,-745.022E-03,+1.158134E+00,+3.511208E+00
+118.000E-03,-711.353E-03,+1.198637E+00,+3.511660E+00
+118.100E-03,-647.835E-03,+1.269390E+00,+3.511610E+00
+118.200E-03,-558.187E-03,+1.361853E+00,+3.511660E+00
+118.300E-03,-474.871E-03,+1.440848E+00,+3.511660E+00
+118.400E-03,-407.233E-03,+1.509189E+00,+3.511660E+00
+118.500E-03,-347.534E-03,+1.571501E+00,+3.511660E+00
+118.600E-03,-290.449E-03,+1.632104E+00,+3.510404E+00
+118.700E-03,-243.715E-03,+1.678837E+00,+3.510303E+00
+118.800E-03,-204.720E-03,+1.722657E+00,+3.509147E+00
+118.900E-03,-158.992E-03,+1.763561E+00,+3.509147E+00
+119.000E-03,-119.394E-03,+1.807179E+00,+3.509650E+00
+119.100E-03,-88.741E-03,+1.833812E+00,+3.509700E+00
+119.200E-03,-86.228E-03,+1.836325E+00,+3.510052E+00
+119.300E-03,-83.715E-03,+1.838837E+00,+3.508997E+00
+119.400E-03,-56.680E-03,+1.870898E+00,+3.509147E+00
