x-axis,1,F1
second,Volt,
+1.690400E-06,-1.110349430633E+00,+1.000012253132E+00
+1.693000E-06,-1.104103513615E+00,+1.000012253132E+00
+1.695600E-06,-1.097950757713E+00,+1.000012253132E+00
+1.698200E-06,-1.089768243668E+00,+1.000012253132E+00
+1.700800E-06,-1.083711122187E+00,+1.000012253132E+00
+1.703400E-06,-1.077809818858E+00,+1.000012253132E+00
+1.706000E-06,-1.069840008956E+00,+1.000012253132E+00
+1.708600E-06,-1.064183562723E+00,+1.000012253132E+00
+1.711200E-06,-1.057505641940E+00,+1.000012253132E+00
+1.713800E-06,-1.049872201381E+00,+1.000012253132E+00
+1.716400E-06,-1.043490252643E+00,+1.000012253132E+00
+1.719000E-06,-1.035704291671E+00,+1.000012253132E+00
+1.721600E-06,-1.027762512548E+00,+1.000012253132E+00
+1.724200E-06,-1.021071400810E+00,+1.000012253132E+00
+1.726800E-06,-1.013768558552E+00,+1.000012253132E+00
+1.729400E-06,-1.006021346009E+00,+1.000012253132E+00
+1.732000E-06,-998.955116499E-03,+1.000012253132E+00
+1.734600E-06,-990.649761689E-03,+1.000012253132E+00
+1.737200E-06,-982.656043182E-03,+1.000012253132E+00
+1.739800E-06,-975.113290436E-03,+1.000012253132E+00
+1.742400E-06,-966.794744671E-03,+1.000012253132E+00
+1.745000E-06,-959.555383881E-03,+1.000012253132E+00
+1.747600E-06,-951.470977561E-03,+1.000012253132E+00
+1.750200E-06,-942.994964775E-03,+1.000012253132E+00
+1.752800E-06,-934.230399856E-03,+1.000012253132E+00
+1.755400E-06,-926.798121355E-03,+1.000012253132E+00
+1.758000E-06,-918.510904107E-03,+1.000012253132E+00
+1.760600E-06,-910.275626243E-03,+1.000012253132E+00
+1.763200E-06,-902.822736876E-03,+1.000012253132E+00
+1.765800E-06,-894.944439222E-03,+1.000012253132E+00
+1.768400E-06,-886.702565880E-03,+1.000012253132E+00
+1.771000E-06,-877.841542106E-03,+1.000012253132E+00
+1.773600E-06,-868.986289374E-03,+1.000012253132E+00
+1.776200E-06,-860.967013392E-03,+1.000012253132E+00
+1.778800E-06,-852.705353619E-03,+1.000012253132E+00
+1.781400E-06,-843.080903345E-03,+1.000012253132E+00
+1.784000E-06,-833.280848487E-03,+1.000012253132E+00
+1.786600E-06,-824.846057435E-03,+1.000012253132E+00
+1.789200E-06,-816.297494398E-03,+1.000012253132E+00
+1.791800E-06,-807.564257997E-03,+1.000012253132E+00
+1.794400E-06,-797.222549565E-03,+1.000012253132E+00
+1.797000E-06,-788.122439737E-03,+1.000012253132E+00
+1.799600E-06,-779.517815144E-03,+1.000012253132E+00
+1.802200E-06,-769.171984538E-03,+1.000012253132E+00
+1.804800E-06,-759.723138848E-03,+1.000012253132E+00
+1.807400E-06,-750.632097802E-03,+1.000012253132E+00
+1.810000E-06,-740.647369580E-03,+1.000012253132E+00
+1.812600E-06,-731.024568176E-03,+1.000012253132E+00
+1.815200E-06,-721.518836493E-03,+1.000012253132E+00
+1.817800E-06,-712.601751162E-03,+1.000012253132E+00
+1.820400E-06,-702.095980232E-03,+1.000012253132E+00
+1.823000E-06,-692.570462118E-03,+1.000012253132E+00
+1.825600E-06,-683.177677985E-03,+1.000012253132E+00
+1.828200E-06,-673.835184366E-03,+1.000012253132E+00
+1.830800E-06,-664.769700795E-03,+1.000012253132E+00
+1.833400E-06,-654.254861083E-03,+1.000012253132E+00
+1.836000E-06,-645.223179333E-03,+1.000012253132E+00
+1.838600E-06,-635.107365999E-03,+1.000012253132E+00
+1.841200E-06,-625.667589090E-03,+1.000012253132E+00
+1.843800E-06,-616.759572540E-03,+1.000012253132E+00
+1.846400E-06,-605.342801306E-03,+1.000012253132E+00
+1.849000E-06,-595.600456875E-03,+1.000012253132E+00
+1.851600E-06,-585.794630975E-03,+1.000012253132E+00
+1.854200E-06,-575.378723423E-03,+1.000012253132E+00
+1.856800E-06,-564.637988613E-03,+1.000012253132E+00
+1.859400E-06,-554.441380682E-03,+1.000012253132E+00
+1.862000E-06,-545.173910618E-03,+1.000012253132E+00
+1.864600E-06,-534.522214753E-03,+1.000012253132E+00
+1.867200E-06,-524.468234019E-03,+1.000012253132E+00
+1.869800E-06,-513.243556061E-03,+1.000012253132E+00
+1.872400E-06,-503.009024135E-03,+1.000012253132E+00
+1.875000E-06,-493.123228073E-03,+1.000012253132E+00
+1.877600E-06,-483.375937034E-03,+1.000012253132E+00
+1.880200E-06,-472.822348893E-03,+1.000012253132E+00
+1.882800E-06,-461.693305357E-03,+1.000012253132E+00
+1.885400E-06,-451.061395923E-03,+1.000012253132E+00
+1.888000E-06,-441.076667701E-03,+1.000012253132E+00
+1.890600E-06,-429.772019580E-03,+1.000012253132E+00
+1.893200E-06,-419.586129300E-03,+1.000012253132E+00
+1.895800E-06,-408.096807815E-03,+1.000012253132E+00
+1.898400E-06,-398.272844353E-03,+1.000012253132E+00
+1.901000E-06,-387.682156652E-03,+1.000012253132E+00
+1.903600E-06,-376.703984659E-03,+1.000012253132E+00
+1.906200E-06,-365.435611664E-03,+1.000012253132E+00
+1.908800E-06,-354.155696584E-03,+1.000012253132E+00
+1.911400E-06,-342.574862851E-03,+1.000012253132E+00
+1.914000E-06,-331.517545130E-03,+1.000012253132E+00
+1.916600E-06,-321.565794295E-03,+1.000012253132E+00
+1.919200E-06,-311.283445159E-03,+1.000012253132E+00
+1.921800E-06,-300.639169205E-03,+1.000012253132E+00
+1.924400E-06,-289.574431572E-03,+1.000012253132E+00
+1.927000E-06,-277.154323351E-03,+1.000012253132E+00
+1.929600E-06,-266.322900728E-03,+1.000012253132E+00
+1.932200E-06,-255.898748830E-03,+1.000012253132E+00
+1.934800E-06,-244.468786640E-03,+1.000012253132E+00
+1.937400E-06,-233.520294295E-03,+1.000012253132E+00
+1.940000E-06,-223.326984103E-03,+1.000012253132E+00
+1.942600E-06,-212.038824676E-03,+1.000012253132E+00
+1.945200E-06,-201.055706075E-03,+1.000012253132E+00
+1.947800E-06,-190.921755179E-03,+1.000012253132E+00
+1.950400E-06,-179.772100776E-03,+1.000012253132E+00
+1.953000E-06,-168.572155858E-03,+1.000012253132E+00
+1.955600E-06,-156.967413520E-03,+1.000012253132E+00
+1.958200E-06,-145.361022313E-03,+1.000012253132E+00
+1.960800E-06,-134.941817022E-03,+1.000012253132E+00
+1.963400E-06,-124.083188055E-03,+1.000012253132E+00
+1.966000E-06,-112.238535230E-03,+1.000012253132E+00
+1.968600E-06,-101.391448349E-03,+1.000012253132E+00
+1.971200E-06,-90.905463851E-03,+1.000012253132E+00
+1.973800E-06,-79.651930680E-03,+1.000012253132E+00
+1.976400E-06,-69.610316466E-03,+1.000012253132E+00
+1.979000E-06,-58.732725502E-03,+1.000012253132E+00
+1.981600E-06,-47.302763312E-03,+1.000012253132E+00
+1.984200E-06,-34.909861435E-03,+1.000012253132E+00
+1.986800E-06,-25.459366876E-03,+1.000012253132E+00
+1.989400E-06,-13.971694260E-03,+1.000012253132E+00
+1.992000E-06,-3.124607379E-03,+1.000012253132E+00
+1.994600E-06,+7.878297654E-03,+1.000012253132E+00
+1.997200E-06,+18.859767386E-03,+1.000012253132E+00
+1.999800E-06,+29.225384423E-03,+1.000012253132E+00
+2.002400E-06,+40.259617973E-03,+1.000012253132E+00
+2.005000E-06,+51.774496933E-03,+1.000012253132E+00
+2.007600E-06,+62.923326901E-03,+1.000012253132E+00
+2.010200E-06,+74.162844683E-03,+1.000012253132E+00
+2.012800E-06,+83.240694774E-03,+1.000012253132E+00
+2.015400E-06,+93.517272868E-03,+1.000012253132E+00
+2.018000E-06,+105.160763635E-03,+1.000012253132E+00
+2.020600E-06,+116.193348316E-03,+1.000012253132E+00
+2.023200E-06,+127.553233559E-03,+1.000012253132E+00
+2.025800E-06,+139.505887325E-03,+1.000012253132E+00
+2.028400E-06,+149.757732378E-03,+1.000012253132E+00
+2.031000E-06,+161.828280302E-03,+1.000012253132E+00
+2.033600E-06,+172.690207007E-03,+1.000012253132E+00
+2.036200E-06,+182.968433970E-03,+1.000012253132E+00
+2.038800E-06,+195.443779314E-03,+1.000012253132E+00
+2.041400E-06,+206.253766635E-03,+1.000012253132E+00
+2.044000E-06,+216.599597241E-03,+1.000012253132E+00
+2.046600E-06,+228.178782104E-03,+1.000012253132E+00
+2.049200E-06,+239.062968545E-03,+1.000012253132E+00
+2.051800E-06,+249.123544756E-03,+1.000012253132E+00
+2.054400E-06,+259.428153629E-03,+1.000012253132E+00
+2.057000E-06,+269.759144410E-03,+1.000012253132E+00
+2.059600E-06,+281.274847804E-03,+1.000012253132E+00
+2.062200E-06,+292.015582614E-03,+1.000012253132E+00
+2.064800E-06,+303.053938337E-03,+1.000012253132E+00
+2.067400E-06,+314.406403668E-03,+1.000012253132E+00
+2.070000E-06,+324.542827868E-03,+1.000012253132E+00
+2.072600E-06,+335.225027817E-03,+1.000012253132E+00
+2.075200E-06,+345.009418415E-03,+1.000012253132E+00
+2.077800E-06,+355.425325967E-03,+1.000012253132E+00
+2.080400E-06,+366.382062659E-03,+1.000012253132E+00
+2.083000E-06,+377.013972093E-03,+1.000012253132E+00
+2.085600E-06,+387.702767519E-03,+1.000012253132E+00
+2.088200E-06,+398.923323303E-03,+1.000012253132E+00
+2.090800E-06,+409.857800259E-03,+1.000012253132E+00
+2.093400E-06,+420.185493301E-03,+1.000012253132E+00
+2.096000E-06,+431.756433818E-03,+1.000012253132E+00
+2.098600E-06,+442.029714173E-03,+1.000012253132E+00
+2.101200E-06,+451.812455902E-03,+1.000012253132E+00
+2.103800E-06,+462.586992533E-03,+1.000012253132E+00
+2.106400E-06,+473.427483937E-03,+1.000012253132E+00
+2.109000E-06,+482.541609154E-03,+1.000012253132E+00
+2.111600E-06,+492.541177200E-03,+1.000012253132E+00
+2.114200E-06,+503.555624318E-03,+1.000012253132E+00
+2.116800E-06,+513.762949900E-03,+1.000012253132E+00
+2.119400E-06,+524.104658331E-03,+1.000012253132E+00
+2.122000E-06,+534.460382153E-03,+1.000012253132E+00
+2.124600E-06,+544.551462447E-03,+1.000012253132E+00
+2.127200E-06,+555.208929355E-03,+1.000012253132E+00
+2.129800E-06,+565.173871145E-03,+1.000012253132E+00
+2.132400E-06,+574.076941088E-03,+1.000012253132E+00
+2.135000E-06,+584.940516662E-03,+1.000012253132E+00
+2.137600E-06,+595.146193375E-03,+1.000012253132E+00
+2.140200E-06,+604.860507027E-03,+1.000012253132E+00
+2.142800E-06,+615.246734931E-03,+1.000012253132E+00
+2.145400E-06,+625.612351968E-03,+1.000012253132E+00
+2.148000E-06,+633.969646162E-03,+1.000012253132E+00
+2.150600E-06,+644.324545549E-03,+1.000012253132E+00
+2.153200E-06,+654.141089100E-03,+1.000012253132E+00
+2.155800E-06,+663.598179136E-03,+1.000012253132E+00
+2.158400E-06,+672.972001272E-03,+1.000012253132E+00
+2.161000E-06,+682.730834396E-03,+1.000012253132E+00
+2.163600E-06,+692.112900879E-03,+1.000012253132E+00
+2.166200E-06,+702.138026400E-03,+1.000012253132E+00
+2.168800E-06,+710.407106085E-03,+1.000012253132E+00
+2.171400E-06,+719.330786894E-03,+1.000012253132E+00
+2.174000E-06,+729.162994703E-03,+1.000012253132E+00
+2.176600E-06,+738.837735491E-03,+1.000012253132E+00
+2.179200E-06,+747.430818000E-03,+1.000012253132E+00
+2.181800E-06,+756.391598369E-03,+1.000012253132E+00
+2.184400E-06,+765.377936212E-03,+1.000012253132E+00
+2.187000E-06,+774.218349120E-03,+1.000012253132E+00
+2.189600E-06,+783.588049083E-03,+1.000012253132E+00
+2.192200E-06,+792.606539878E-03,+1.000012253132E+00
+2.194800E-06,+801.009177979E-03,+1.000012253132E+00
+2.197400E-06,+809.411816080E-03,+1.000012253132E+00
+2.200000E-06,+817.872164607E-03,+1.000012253132E+00
+2.202600E-06,+826.198954719E-03,+1.000012253132E+00
+2.205200E-06,+835.341110714E-03,+1.000012253132E+00
+2.207800E-06,+843.696756039E-03,+1.000012253132E+00
+2.210400E-06,+850.824818149E-03,+1.000012253132E+00
+2.213000E-06,+859.060920448E-03,+1.000012253132E+00
+2.215600E-06,+867.921119787E-03,+1.000012253132E+00
+2.218200E-06,+877.656044306E-03,+1.000012253132E+00
+2.220800E-06,+886.289524113E-03,+1.000012253132E+00
+2.223400E-06,+894.398663474E-03,+1.000012253132E+00
+2.226000E-06,+902.253052523E-03,+1.000012253132E+00
+2.228600E-06,+910.104968268E-03,+1.000012253132E+00
+2.231200E-06,+917.970074967E-03,+1.000012253132E+00
+2.233800E-06,+926.435370103E-03,+1.000012253132E+00
+2.236400E-06,+933.368865632E-03,+1.000012253132E+00
+2.239000E-06,+941.776450341E-03,+1.000012253132E+00
+2.241600E-06,+950.978790066E-03,+1.000012253132E+00
+2.244200E-06,+957.821597782E-03,+1.000012253132E+00
+2.246800E-06,+965.976081049E-03,+1.000012253132E+00
+2.249400E-06,+973.453703456E-03,+1.000012253132E+00
+2.252000E-06,+981.283359465E-03,+1.000012253132E+00
+2.254600E-06,+988.928342109E-03,+1.000012253132E+00
+2.257200E-06,+997.261727699E-03,+1.000012253132E+00
+2.259800E-06,+1.004595074040E+00,+1.000012253132E+00
+2.262400E-06,+1.011769304490E+00,+1.000012253132E+00
+2.265000E-06,+1.018341697636E+00,+1.000012253132E+00
+2.267600E-06,+1.026285125629E+00,+1.000012253132E+00
+2.270200E-06,+1.033287873670E+00,+1.000012253132E+00
+2.272800E-06,+1.041078781249E+00,+1.000012253132E+00
+2.275400E-06,+1.047180422202E+00,+1.000012253132E+00
+2.278000E-06,+1.053841854291E+00,+1.000012253132E+00
+2.280600E-06,+1.060453820301E+00,+1.000012253132E+00
+2.283200E-06,+1.066526606040E+00,+1.000012253132E+00
+2.285800E-06,+1.073112190140E+00,+1.000012253132E+00
+2.288400E-06,+1.079793408661E+00,+1.000012253132E+00
+2.291000E-06,+1.085211593277E+00,+1.000012253132E+00
+2.293600E-06,+1.092009881520E+00,+1.000012253132E+00
+2.296200E-06,+1.098534457456E+00,+1.000012253132E+00
+2.298800E-06,+1.105359952043E+00,+1.000012253132E+00
+2.301400E-06,+1.112570457619E+00,+1.000012253132E+00
+2.304000E-06,+1.117537676473E+00,+1.000012253132E+00
+2.306600E-06,+1.123687134636E+00,+1.000012253132E+00
+2.309200E-06,+1.129643675087E+00,+1.000012253132E+00
+2.311800E-06,+1.136045410257E+00,+1.000012253132E+00
+2.314400E-06,+1.141513060953E+00,+1.000012253132E+00
+2.317000E-06,+1.146594876225E+00,+1.000012253132E+00
+2.319600E-06,+1.152790502729E+00,+1.000012253132E+00
+2.322200E-06,+1.157456802930E+00,+1.000012253132E+00
+2.324800E-06,+1.163089340558E+00,+1.000012253132E+00
+2.327400E-06,+1.169052476487E+00,+1.000012253132E+00
+2.330000E-06,+1.173648699742E+00,+1.000012253132E+00
+2.332600E-06,+1.179574736110E+00,+1.000012253132E+00
+2.335200E-06,+1.185791797916E+00,+1.000012253132E+00
+2.337800E-06,+1.189829054468E+00,+1.000012253132E+00
+2.340400E-06,+1.194600057871E+00,+1.000012253132E+00
+2.343000E-06,+1.199441138222E+00,+1.000012253132E+00
+2.345600E-06,+1.204045605823E+00,+1.000012253132E+00
+2.348200E-06,+1.207899837880E+00,+1.000012253132E+00
+2.350800E-06,+1.213198479469E+00,+1.000012253132E+00
+2.353400E-06,+1.217899405926E+00,+1.000012253132E+00
+2.356000E-06,+1.221375222472E+00,+1.000012253132E+00
+2.358600E-06,+1.225893124433E+00,+1.000012253132E+00
+2.361200E-06,+1.230715242786E+00,+1.000012253132E+00
+2.363800E-06,+1.234846484890E+00,+1.000012253132E+00
+2.366400E-06,+1.239425395017E+00,+1.000012253132E+00
+2.369000E-06,+1.243606103201E+00,+1.000012253132E+00
+2.371600E-06,+1.247070377661E+00,+1.000012253132E+00
+2.374200E-06,+1.251543760151E+00,+1.000012253132E+00
+2.376800E-06,+1.255794545281E+00,+1.000012253132E+00
+2.379400E-06,+1.258617409573E+00,+1.000012253132E+00
+2.382000E-06,+1.262815430885E+00,+1.000012253132E+00
+2.384600E-06,+1.266877420477E+00,+1.000012253132E+00
+2.387200E-06,+1.270222976345E+00,+1.000012253132E+00
+2.389800E-06,+1.273398698673E+00,+1.000012253132E+00
+2.392400E-06,+1.276703857243E+00,+1.000012253132E+00
+2.395000E-06,+1.279811151494E+00,+1.000012253132E+00
+2.397600E-06,+1.283862423436E+00,+1.000012253132E+00
+2.400200E-06,+1.285961434091E+00,+1.000012253132E+00
+2.402800E-06,+1.289211355539E+00,+1.000012253132E+00
+2.405400E-06,+1.291589025112E+00,+1.000012253132E+00
+2.408000E-06,+1.294778762829E+00,+1.000012253132E+00
+2.410600E-06,+1.297776407269E+00,+1.000012253132E+00
+2.413200E-06,+1.299946319306E+00,+1.000012253132E+00
+2.415800E-06,+1.302319042271E+00,+1.000012253132E+00
+2.418400E-06,+1.305217754551E+00,+1.000012253132E+00
+2.421000E-06,+1.307421468409E+00,+1.000012253132E+00
+2.423600E-06,+1.310161889234E+00,+1.000012253132E+00
+2.426200E-06,+1.312542032111E+00,+1.000012253132E+00
+2.428800E-06,+1.313660789951E+00,+1.000012253132E+00
+2.431400E-06,+1.316573517620E+00,+1.000012253132E+00
+2.434000E-06,+1.317912399516E+00,+1.000012253132E+00
+2.436600E-06,+1.319186151072E+00,+1.000012253132E+00
+2.439200E-06,+1.321321436853E+00,+1.000012253132E+00
+2.441800E-06,+1.323290186832E+00,+1.000012253132E+00
+2.444400E-06,+1.324112148193E+00,+1.000012253132E+00
+2.447000E-06,+1.326478275680E+00,+1.000012253132E+00
+2.449600E-06,+1.327770989234E+00,+1.000012253132E+00
+2.452200E-06,+1.330296232612E+00,+1.000012253132E+00
+2.454800E-06,+1.331108300756E+00,+1.000012253132E+00
+2.457400E-06,+1.331873376125E+00,+1.000012253132E+00
+2.460000E-06,+1.333102608210E+00,+1.000012253132E+00
+2.462600E-06,+1.334542071134E+00,+1.000012253132E+00
+2.465200E-06,+1.335988129536E+00,+1.000012253132E+00
+2.467800E-06,+1.336782060117E+00,+1.000012253132E+00
+2.470400E-06,+1.337731808851E+00,+1.000012253132E+00
+2.473000E-06,+1.337484478452E+00,+1.000012253132E+00
+2.475600E-06,+1.338542228126E+00,+1.000012253132E+00
